rep,id,eta_b0,eta_b1,eta_b2,eta_a,eta_h1,eta_h2,eta_alpha1,eta_alpha2,eta_hcov1,eta_hcov2,score4C
1,1,0.882938978788946,-0.00994214809510866,-0.360219257686387,0.197028609057834,0,0,0,0,0,0,11
2,1,-2.0737977209932,0.0526142956162186,0.665289887315757,-0.654671499537821,0,0,0,0,0,0,11
3,1,-3.11089398521039,0.0576931191046266,-1.17945558523283,-0.327062474778186,0,0,0,0,0,0,11
4,1,0.173708643010453,-0.000401774005506658,2.75740611064517,-0.035070210101499,0,0,0,0,0,0,11
5,1,0.0206240044188022,0.0176845754233911,-3.20531474895368,0.303742808416318,0,0,0,0,0,0,11
6,1,-1.62873397574653,0.060012675723558,-2.23663253479334,-0.259530408567755,0,0,0,0,0,0,11
7,1,1.8393008961436,0.0505623374497372,-1.35780432030209,-0.171123081798632,0,0,0,0,0,0,11
8,1,0.567377523454343,0.0186234777118246,2.24812207769624,0.133330116812224,0,0,0,0,0,0,11
9,1,-1.73718931385996,0.0190462597532268,-0.402003391535273,0.135297010557384,0,0,0,0,0,0,11
10,1,-1.08698477522591,0.00601877726718451,1.37630723439584,0.171484648522501,0,0,0,0,0,0,11
1,2,2.06376279286477,-0.0120073373185469,-1.78280985818934,0.419610689771867,0,0,0,0,0,0,5
2,2,-1.56670146634594,0.00652687820213781,3.2800693779142,0.583444506847944,0,0,0,0,0,0,5
3,2,-0.682022168927657,-0.014635421893982,0.947799575665761,0.607755874723796,0,0,0,0,0,0,5
4,2,-1.71252893194931,0.0293013600646938,5.89822156615027,0.66141798230703,0,0,0,0,0,0,5
5,2,3.35830729683724,-0.0473230306679984,3.43459107322037,0.686876145858775,0,0,0,0,0,0,5
6,2,0.0887490424473958,-0.00781323249388914,-1.41318955387945,-0.176613098552866,0,0,0,0,0,0,5
7,2,3.00893452038286,-0.0290496826911022,2.86894581406672,0.627337397775852,0,0,0,0,0,0,5
8,2,0.345678860631757,-0.0139258303708892,-1.68970115345138,0.23002383983943,0,0,0,0,0,0,5
9,2,-1.34634393198721,-0.00164747761221079,1.41965833697225,0.369104539764402,0,0,0,0,0,0,5
10,2,0.22966903689243,0.0338492752917402,5.67993661665501,0.74532531097132,0,0,0,0,0,0,5
1,3,2.39587841519354,-0.00524855808431741,-4.80995585863537,0.382796368470689,0,0,0,0,0,0,6
2,3,-0.304788465300721,-0.0308172319700012,0.231187745499888,0.354915249895863,0,0,0,0,0,0,6
3,3,-0.506734256377319,-0.0508069336021461,2.67235088846192,0.441201054124947,0,0,0,0,0,0,6
4,3,1.32905960960535,0.0359239884129136,5.65568465082599,0.416536875567804,0,0,0,0,0,0,6
5,3,-2.15982448153908,0.0223463926736057,-2.31972013460847,0.151730725146694,0,0,0,0,0,0,6
6,3,-0.648999934921248,-0.0318375888808545,3.36835113854962,0.33673547924101,0,0,0,0,0,0,6
7,3,3.68792613788582,0.024714462553417,0.210107665035393,-0.0839994594422144,0,0,0,0,0,0,6
8,3,1.29443372225559,0.0695619684824336,-2.41534156373573,-0.0510195853429387,0,0,0,0,0,0,6
9,3,-1.10564143961356,-0.0212197554100995,-2.82652938053865,0.472951152517036,0,0,0,0,0,0,6
