rep,id,eta_b01,eta_b11,eta_b21,eta_a1,eta_b02,eta_b12,eta_b03,eta_b13,eta_b04,eta_b14,eta_p1,eta_g1,eta_p2,eta_g2,eta_alpha11,eta_alpha12,eta_alpha13,eta_alpha14,eta_alpha21,eta_alpha22,eta_alpha23,eta_alpha24
1,1,-0.384501717167164,0.139261135907182,0.0183734498208052,0.813876358226831,0.0845354326772556,-0.00420787407120216,2.76888661792881,-0.206005989999656,0.834075783399109,0.163561240337987,0,0,0,0,0,0,0,0,0,0,0,0
2,1,0.922139948374494,0.0226948031860522,-0.0453840526053659,0.976618089201673,0.0597951632413372,0.00471057852480136,1.89746719212994,-0.0951109039635072,0.914820519638932,0.0346764222495249,0,0,0,0,0,0,0,0,0,0,0,0
3,1,-0.0747899113581649,0.0651516500902022,-0.00725039750744634,1.30384231711278,0.0334951571920072,0.0113106275553891,1.81666599068359,-0.0556378260999937,1.51733843922897,0.0124963089008453,0,0,0,0,0,0,0,0,0,0,0,0
1,2,0.91894194705951,0.0415158232327771,0.0192136466846416,-1.54756303243961,0.00975040862335153,-0.00131038715321844,0.954490679139091,-0.142853054789437,1.13421841152382,-0.0293941745652007,0,0,0,0,0,0,0,0,0,0,0,0
2,2,0.537620888475116,-0.00378557918480668,0.0125090021918522,0.644582289105075,-0.0214811365817305,0.00348691368130329,0.349687088389881,-0.104075812387551,0.595660663599885,-0.0357354334100734,0,0,0,0,0,0,0,0,0,0,0,0
3,2,0.0110065030870743,0.034546740633114,-0.0378127378397724,0.359341245190994,-0.00733320612520583,0.000279121751172479,-0.0283600860799735,-0.07061502260271,-0.0941043142591438,0.0119625183217141,0,0,0,0,0,0,0,0,0,0,0,0
1,3,-3.24681280938952,-0.0495928443888767,-0.0229650207690975,-0.241570812803283,0.00259965482131364,-0.00992468038535316,-0.427352397960001,-0.225133110580314,1.80907092039166,-0.159615466987268,0,0,0,0,0,0,0,0,0,0,0,0
2,3,-2.89040321113498,-0.132034348422684,0.0334953325698848,-1.03720069149235,-0.0263847156612078,-0.00630180931821154,-0.46358469030122,-0.213517879727934,1.07965893742544,-0.153391748789275,0,0,0,0,0,0,0,0,0,0,0,0
3,3,-3.12840361291965,-0.053056171751131,-0.000797931445339836,-0.133689836486661,0.0195890941449077,-0.0100704050050521,-0.057849110623037,-0.253680749549548,1.78591346676885,-0.179072987664879,0,0,0,0,0,0,0,0,0,0,0,0
1,4,-0.740523707738101,-0.0471095328758174,-0.00154615761233889,-0.800705049539532,-0.0908988507938497,-0.00230900162608555,0.655443443401815,-0.177843412127442,0.015332156745048,0.111654137434352,0,0,0,0,0,0,0,0,0,0,0,0
