b01_pop,0.018793,-0.00022786,0.0001654,-0.0047011,-9.3049e-07,1.2133e-07,1.5292e-05,3.0675e-06,1.7001e-05,-1.2369e-06,6.2935e-06,-1.3087e-07,-6.7187e-07,3.6775e-06,0.0012343,3.9161e-05,-3.9248e-06,1.2941e-06,nan,1.4021e-05,-1.8618e-05,-3.6259e-08,0.00014284,0.00018475,-4.7476e-15,nan,-3.8791e-06,6.1165e-05,-1.7397e-11,1.0893e-05,-1.2988e-05,-2.061e-15,-0.00010352,1.1878e-06,0.0026007,8.7323e-05,-1.923e-05,-0.00086611,-4.6186e-07,1.8932e-07,-3.5612e-06,4.9259e-06,1.3033e-06,2.1093e-06,-8.301e-06,-3.6901e-06,-1.4993e-05,nan,0.00069714,-0.00015083,-2.1695e-05,1.2996e-08,-1.7867e-06,-4.7982e-06,3.9354e-07,nan,-8.104e-07
b11_pop,-0.00022786,0.00019439,9.3954e-05,0.00025152,1.5814e-07,-1.1735e-07,1.7096e-06,-2.3495e-07,1.6132e-06,1.2965e-06,9.1709e-07,1.4513e-06,-9.9081e-06,6.6951e-06,0.00043554,6.4266e-06,-4.815e-05,4.8628e-05,nan,-2.2167e-06,4.006e-05,-6.5084e-08,0.00049863,0.00013355,-8.6179e-15,nan,-4.3818e-06,2.5733e-05,-1.9571e-11,3.119e-06,-1.6411e-05,-4.5167e-15,-0.00011839,2.1986e-06,-0.0001001,-6.7212e-05,-5.4834e-05,0.00038765,-4.1915e-07,-4.9994e-09,-9.4209e-06,4.7475e-07,5.8717e-06,6.3522e-07,1.0862e-06,9.3472e-08,-3.5697e-06,nan,0.0004738,-0.00012134,4.1132e-06,5.2607e-09,2.2062e-06,-2.7298e-06,-2.3281e-07,nan,7.9679e-07
b21_pop,0.0001654,9.3954e-05,0.00015823,-0.00079483,-5.2596e-09,-8.4211e-08,2.4847e-06,-9.0984e-07,7.7368e-07,-4.7411e-07,-1.6139e-06,1.939e-06,-5.7835e-06,3.2307e-06,0.00074926,-5.8877e-05,-6.3545e-06,1.8207e-05,nan,-3.8453e-06,8.7373e-06,-1.3515e-08,9.8851e-05,4.7219e-05,-1.8596e-15,nan,-1.7563e-06,8.9046e-07,5.4246e-12,1.4831e-05,7.5832e-06,-1.5927e-15,-5.9831e-05,5.078e-07,7.8963e-06,-3.7047e-05,-7.2342e-05,0.0003503,-6.1571e-07,2.3691e-08,-4.2221e-06,1.1592e-06,4.7231e-06,7.4695e-07,-1.3166e-06,-2.3823e-07,-4.5252e-06,nan,0.00054094,-0.00018077,7.7767e-06,1.8545e-08,9.2704e-07,-2.9604e-06,-1.5701e-07,nan,7.4509e-07
a1_pop,-0.0047011,0.00025152,-0.00079483,0.9208,1.1588e-05,-1.2968e-06,2.9435e-05,-4.7013e-05,0.00034242,7.4365e-05,-0.0005552,0.00023997,0.00018284,-4.7863e-05,-0.0077327,0.0011032,-0.0016626,0.001684,nan,0.0001004,0.0015149,-2.3814e-06,0.018253,0.0045712,-3.1142e-13,nan,-0.00012345,0.0010778,-1.2408e-09,-0.00070112,-0.0012735,-1.2902e-13,-0.0028542,7.7598e-05,-0.0026524,-0.0029536,-0.0013281,-0.11999,5.476e-05,-3.3074e-06,-0.0008571,8.196e-05,-3.9304e-05,-7.4945e-05,-0.00061707,-5.8037e-05,4.5242e-05,nan,-0.040472,0.017252,-0.00066427,-7.8245e-06,3.5514e-05,-7.5189e-05,1.1547e-05,nan,-3.0926e-05
b02_pop,-9.3049e-07,1.5814e-07,-5.2596e-09,1.1588e-05,1.0072e-05,-3.1041e-07,5.0485e-08,1.0686e-07,3.3418e-07,-1.666e-07,-8.1546e-08,-5.9683e-09,-5.3679e-07,3.1796e-07,-4.4557e-05,3.2461e-06,-1.4984e-06,1.5176e-06,nan,6.5774e-08,1.0357e-06,-2.3848e-09,1.7496e-05,5.1459e-06,-3.1457e-16,nan,-1.5485e-07,7.2575e-07,-8.7314e-13,-3.0796e-07,-7.9106e-07,-1.5468e-16,-4.6647e-06,7.9704e-08,-1.0186e-06,-1.4236e-09,-1.2716e-07,-4.8502e-06,-2.9151e-08,-2.1149e-08,-2.3436e-07,2.9457e-08,4.7816e-08,5.8708e-08,-2.6948e-07,1.5828e-08,-7.273e-08,nan,-1.8023e-05,2.6754e-06,2.8657e-08,1.5576e-08,6.6471e-08,4.9533e-09,2.222e-08,nan,1.8585e-08
b12_pop,1.2133e-07,-1.1735e-07,-8.4211e-08,-1.2968e-06,-3.1041e-07,2.002e-07,1.0103e-08,-5.3723e-09,-9.5265e-08,2.3575e-08,3.3988e-10,1.1754e-08,1.0523e-07,-4.2736e-08,1.8422e-06,-1.9452e-07,3.355e-07,-2.481e-07,nan,-7.7255e-09,-2.2234e-07,5.0062e-10,-3.7464e-06,-9.9009e-07,6.5641e-17,nan,2.5479e-08,-1.2825e-07,2.3709e-13,1.9179e-07,1.9596e-07,2.8763e-17,6.7393e-07,-1.6442e-08,2.3995e-07,4.7721e-08,7.3051e-08,1.3814e-07,-1.6738e-08,9.8134e-09,2.9017e-08,8.0634e-09,-4.3838e-08,-2.1548e-08,8.6609e-09,-1.3726e-09,-5.1978e-08,nan,-2.6997e-06,1.0567e-07,-8.2919e-09,-3.6388e-09,-2.3371e-08,-2.3343e-09,-2.2611e-09,nan,-1.0164e-09
b03_pop,1.5292e-05,1.7096e-06,2.4847e-06,2.9435e-05,5.0485e-08,1.0103e-08,0.0037109,-0.00011747,2.0646e-06,-1.4702e-06,-6.2696e-06,1.2603e-06,-6.9416e-06,3.7469e-06,-0.00012841,-2.7156e-05,-2.2179e-05,-5.6072e-05,nan,1.6141e-05,4.7696e-06,-1.8223e-08,0.00014977,5.0858e-05,-2.4084e-15,nan,-1.0682e-06,-5.3298e-06,-6.0034e-12,-1.7191e-06,-1.2399e-05,-1.2278e-15,-3.3797e-05,6.1265e-07,8.7791e-06,3.9944e-07,-4.5661e-06,8.5205e-07,-1.5342e-07,-5.0927e-08,-1.263e-05,-3.554e-06,-2.3755e-06,1.8677e-06,-2.6714e-06,3.1889e-07,-4.2225e-06,nan,0.00029323,7.762e-05,5.0115e-07,1.2455e-08,7.9686e-06,-3.088e-07,1.1166e-07,nan,-3.8998e-07
b13_pop,3.0675e-06,-2.3495e-07,-9.0984e-07,-4.7013e-05,1.0686e-07,-5.3723e-09,-0.00011747,0.00015291,2.8521e-06,3.1267e-06,1.0349e-06,-4.5133e-07,-1.8969e-05,1.4552e-05,0.00016055,0.00010147,-0.0001469,0.00013196,nan,-7.616e-06,7.3424e-05,-2.0009e-07,0.0015452,0.00036449,-2.6357e-14,nan,-1.0689e-05,4.9836e-05,-7.8753e-11,-4.3012e-05,-6.5951e-05,-1.2605e-14,-0.00028287,6.6592e-06,-3.5759e-06,2.4086e-06,1.2243e-06,-8.1611e-05,5.554e-09,1.3674e-08,-2.3361e-05,9.5689e-06,2.1306e-07,-5.0774e-07,2.7429e-08,-1.6997e-07,7.6914e-07,nan,0.00033258,0.00012059,-4.5942e-07,-1.2349e-08,1.6461e-06,-1.7922e-06,-1.1072e-08,nan,-1.5329e-07
b04_pop,1.7001e-05,1.6132e-06,7.7368e-07,0.00034242,3.3418e-07,-9.5265e-08,2.0646e-06,2.8521e-06,0.011609,-8.6594e-05,-1.8193e-06,-2.5019e-07,-9.4433e-09,3.8362e-06,0.00014822,-4.4465e-05,-3.411e-05,6.8891e-05,nan,-1.2347e-05,1.524e-05,-7.1599e-08,0.00052442,0.00020687,-9.499e-15,nan,-5.0172e-06,2.2353e-05,-1.8917e-11,-5.008e-06,-1.1138e-06,-5.1484e-15,-0.00012767,2.4323e-06,2.8448e-06,1.7679e-06,1.0183e-06,-0.00013185,6.4554e-08,5.0979e-08,-1.2982e-05,1.6045e-06,3.4614e-06,-3.9607e-06,-4.0615e-06,-5.1853e-07,-5.952e-07,nan,-0.00016821,-0.00011176,-6.2872e-07,-5.3593e-08,3.6806e-06,5.3815e-06,4.4833e-08,nan,3.4758e-07
b14_pop,-1.2369e-06,1.2965e-06,-4.7411e-07,7.4365e-05,-1.666e-07,2.3575e-08,-1.4702e-06,3.1267e-06,-8.6594e-05,6.445e-05,1.6399e-06,-2.7099e-07,-3.9949e-06,2.2512e-06,-6.0097e-05,3.9077e-06,-1.0158e-05,9.4991e-06,nan,2.3844e-06,9.4453e-06,-2.0658e-08,0.00015171,7.2347e-05,-2.7609e-15,nan,-1.654e-06,4.2853e-06,-2.7015e-12,-6.3123e-07,6.6959e-06,-1.6755e-15,-4.7316e-05,7.1663e-07,1.9766e-06,1.5799e-07,-3.8391e-07,-1.0009e-05,-4.7153e-08,-1.8761e-08,-1.1253e-06,7.3028e-07,-6.5246e-06,1.3712e-06,1.1832e-06,-6.2099e-08,-8.1361e-08,nan,2.1204e-05,3.9217e-05,-2.7277e-07,5.3689e-09,1.0907e-08,-4.2143e-07,-2.2558e-08,nan,-8.3735e-08
