rep,id,b02,b12,b03,b13,p1,g1,p2,g2,alpha12,alpha13,alpha22,alpha23,eta_b02,eta_b12,eta_b03,eta_b13,eta_p1,eta_g1,eta_p2,eta_g2,eta_alpha12,eta_alpha13,eta_alpha22,eta_alpha23
1,1,7.3870818004379,0.0016105673695745,4.70320793088302,-0.192004916350229,0.0755193490052541,0.122786284592608,0.734127640320535,0.145170976784035,-10.2002612297508,0.365367803201144,3.57054584690463,-0.135421803595083,-0.0132033041964874,-0.00132483401020629,0.508232153388695,-0.032278053253661,0,0,0,0,0,0,0,0
2,1,7.38328814900256,0.00161731555734252,4.6167063736624,-0.140550683863081,0.0755193490052541,0.122786284592608,0.734127640320535,0.145170976784035,-10.2002612297508,0.365367803201144,3.57054584690463,-0.135421803595083,-0.0169969556318241,-0.00131808582243826,0.42173059616808,0.0191761792334867,0,0,0,0,0,0,0,0
3,1,7.39106797184831,0.00103818895205082,4.56337186601475,-0.17366655471753,0.0755193490052541,0.122786284592608,0.734127640320535,0.145170976784035,-10.2002612297508,0.365367803201144,3.57054584690463,-0.135421803595083,-0.00921713278607506,-0.00189721242772996,0.368396088520424,-0.0139396916209621,0,0,0,0,0,0,0,0
1,2,7.34002207363593,0.000248894814707086,3.92018298937794,-0.443843823286939,0.0755193490052541,0.122786284592608,0.734127640320535,0.145170976784035,-10.2002612297508,0.365367803201144,3.57054584690463,-0.135421803595083,-0.0602630309984518,-0.0026865065650737,-0.27479278811639,-0.284116960190371,0,0,0,0,0,0,0,0
2,2,7.33866939636666,-0.000528792188915589,3.56584987638557,-0.408500031027901,0.0755193490052541,0.122786284592608,0.734127640320535,0.145170976784035,-10.2002612297508,0.365367803201144,3.57054584690463,-0.135421803595083,-0.0616157082677269,-0.00346419356869638,-0.629125901108756,-0.248773167931333,0,0,0,0,0,0,0,0
3,2,7.33714212943774,-3.69314708958109e-05,4.04511371698721,-0.447340399656086,0.0755193490052541,0.122786284592608,0.734127640320535,0.145170976784035,-10.2002612297508,0.365367803201144,3.57054584690463,-0.135421803595083,-0.0631429751966435,-0.0029723328506766,-0.149862060507117,-0.287613536559519,0,0,0,0,0,0,0,0
1,3,7.45953259910205,0.00285929796729051,3.39847842346567,-0.357562113268514,0.0755193490052541,0.122786284592608,0.734127640320535,0.145170976784035,-10.2002612297508,0.365367803201144,3.57054584690463,-0.135421803595083,0.0592474944676642,-7.61034124902769e-05,-0.79649735402866,-0.197835250171947,0,0,0,0,0,0,0,0
2,3,7.48097155911848,0.00964386323122612,3.0633418030446,-0.180144340618117,0.0755193490052541,0.122786284592608,0.734127640320535,0.145170976784035,-10.2002612297508,0.365367803201144,3.57054584690463,-0.135421803595083,0.0806864544840904,0.00670846185144533,-1.13163397444973,-0.0204174775215498,0,0,0,0,0,0,0,0
3,3,7.42690500503633,0.0069473306183001,3.12040964387067,-0.215914828731448,0.0755193490052541,0.122786284592608,0.734127640320535,0.145170976784035,-10.2002612297508,0.365367803201144,3.57054584690463,-0.135421803595083,0.0266199004019425,0.00401192923851932,-1.07456613362366,-0.0561879656348806,0,0,0,0,0,0,0,0
1,4,7.37687518193463,0.00725187256891594,4.15176017200765,-0.216614113349532,0.0755193490052541,0.122786284592608,0.734127640320535,0.145170976784035,-10.2002612297508,0.365367803201144,3.57054584690463,-0.135421803595083,-0.0234099226997575,0.00431647118913516,-0.0432156054866759,-0.0568872502529641,0,0,0,0,0,0,0,0
2,4,7.37068615799251,0.0104053714050792,4.3391524585524,-0.202459456931756,0.0755193490052541,0.122786284592608,0.734127640320535,0.145170976784035,-10.2002612297508,0.365367803201144,3.57054584690463,-0.135421803595083,-0.0295989466418707,0.00746997002529839,0.144176681058076,-0.0427325938351886,0,0,0,0,0,0,0,0
3,4,7.41236879447774,0.00971612227051859,4.42613171942366,-0.0936596645383716,0.0755193490052541,0.122786284592608,0.734127640320535,0.145170976784035,-10.2002612297508,0.365367803201144,3.57054584690463,-0.135421803595083,0.0120836898433501,0.0067807208907378,0.231155941929337,0.066067198558196,0,0,0,0,0,0,0,0
1,5,7.35553865973875,0.000709881966891607,3.27840977550968,-0.0798839872323029,0.0755193490052541,0.122786284592608,0.734127640320535,0.145170976784035,-10.2002612297508,0.365367803201144,3.57054584690463,-0.135421803595083,-0.0447464448956332,-0.00222551941288918,-0.916566001984645,0.0798428758642646,0,0,0,0,0,0,0,0
2,5,7.36852742833336,-0.002784770826656,4.11670383259585,-0.288336338189495,0.0755193490052541,0.122786284592608,0.734127640320535,0.145170976784035,-10.2002612297508,0.365367803201144,3.57054584690463,-0.135421803595083,-0.0317576763010248,-0.00572017220643679,-0.0782719448984759,-0.128609475092928,0,0,0,0,0,0,0,0
3,5,7.35407289845915,-0.00509272180498559,4.26911728932459,-0.199603124990489,0.0755193490052541,0.122786284592608,0.734127640320535,0.145170976784035,-10.2002612297508,0.365367803201144,3.57054584690463,-0.135421803595083,-0.0462122061752375,-0.00802812318476638,0.0741415118302688,-0.0398762618939213,0,0,0,0,0,0,0,0
1,6,7.34297781369282,0.00402640887014176,3.46151506189594,-0.146862757603319,0.0755193490052541,0.122786284592608,0.734127640320535,0.145170976784035,-10.2002612297508,0.365367803201144,3.57054584690463,-0.135421803595083,-0.0573072909415613,0.00109100749036098,-0.73346071559839,0.0128641054932488,0,0,0,0,0,0,0,0
2,6,7.39129256870188,0.000719309017575988,2.94051879270123,-0.254711679609085,0.0755193490052541,0.122786284592608,0.734127640320535,0.145170976784035,-10.2002612297508,0.365367803201144,3.57054584690463,-0.135421803595083,-0.00899253593250737,-0.0022160923622048,-1.25445698479309,-0.0949848165125173,0,0,0,0,0,0,0,0
3,6,7.34264443938577,0.0036530122315586,2.23216154567406,0.0594030200829379,0.0755193490052541,0.122786284592608,0.734127640320535,0.145170976784035,-10.2002612297508,0.365367803201144,3.57054584690463,-0.135421803595083,-0.0576406652486119,0.000717610851777814,-1.96281423182027,0.219129883179505,0,0,0,0,0,0,0,0
1,7,7.41766196496479,0.00406510898424307,3.50817597233413,-0.233097599098885,0.0755193490052541,0.122786284592608,0.734127640320535,0.145170976784035,-10.2002612297508,0.365367803201144,3.57054584690463,-0.135421803595083,0.017376860330403,0.00112970760446228,-0.686799805160195,-0.0733707360023177,0,0,0,0,0,0,0,0
2,7,7.34864101986287,-0.00550778061861467,3.9264530478609,-0.209655084302625,0.0755193490052541,0.122786284592608,0.734127640320535,0.145170976784035,-10.2002612297508,0.365367803201144,3.57054584690463,-0.135421803595083,-0.0516440847715103,-0.00844318199839546,-0.268522729633422,-0.0499282212060571,0,0,0,0,0,0,0,0
3,7,7.40047684627861,-0.00241099037932951,4.32989090507109,-0.227915565390558,0.0755193490052541,0.122786284592608,0.734127640320535,0.145170976784035,-10.2002612297508,0.365367803201144,3.57054584690463,-0.135421803595083,0.000191741644225196,-0.00534639175911029,0.134915127576762,-0.06818870229399,0,0,0,0,0,0,0,0
1,8,7.43272928183707,0.0069833844493953,3.79332720617772,-0.424782140922159,0.0755193490052541,0.122786284592608,0.734127640320535,0.145170976784035,-10.2002612297508,0.365367803201144,3.57054584690463,-0.135421803595083,0.0324441772026871,0.00404798306961452,-0.401648571316606,-0.265055277825591,0,0,0,0,0,0,0,0
2,8,7.42269063757435,0.00689873933042572,3.78619269282605,-0.412495015672739,0.0755193490052541,0.122786284592608,0.734127640320535,0.145170976784035,-10.2002612297508,0.365367803201144,3.57054584690463,-0.135421803595083,0.0224055329399624,0.00396333795064493,-0.408783084668273,-0.252768152576171,0,0,0,0,0,0,0,0
3,8,7.43428760528976,0.00659170941101807,3.49382381646092,-0.424604490274375,0.0755193490052541,0.122786284592608,0.734127640320535,0.145170976784035,-10.2002612297508,0.365367803201144,3.57054584690463,-0.135421803595083,0.0340025006553724,0.00365630803123728,-0.701151961033408,-0.264877627177807,0,0,0,0,0,0,0,0
1,9,7.39921043633372,0.00297143053164542,2.74336075147536,-0.474327350974478,0.0755193490052541,0.122786284592608,0.734127640320535,0.145170976784035,-10.2002612297508,0.365367803201144,3.57054584690463,-0.135421803595083,-0.00107466830066993,3.60291518646367e-05,-1.45161502601896,-0.31460048787791,0,0,0,0,0,0,0,0
2,9,7.32522111482054,0.00387904536494907,2.3737165241556,-0.344949722774602,0.0755193490052541,0.122786284592608,0.734127640320535,0.145170976784035,-10.2002612297508,0.365367803201144,3.57054584690463,-0.135421803595083,-0.0750639898138461,0.00094364398516828,-1.82125925333873,-0.185222859678034,0,0,0,0,0,0,0,0
3,9,7.33824868497698,0.00625303695299821,3.09786681911594,-0.379669310286107,0.0755193490052541,0.122786284592608,0.734127640320535,0.145170976784035,-10.2002612297508,0.365367803201144,3.57054584690463,-0.135421803595083,-0.0620364196574057,0.00331763557321742,-1.09710895837838,-0.21994244718954,0,0,0,0,0,0,0,0
1,10,7.40549166540303,0.00232827451320071,3.95718348666762,-0.0012839836659036,0.0755193490052541,0.122786284592608,0.734127640320535,0.145170976784035,-10.2002612297508,0.365367803201144,3.57054584690463,-0.135421803595083,0.00520656076864867,-0.000607126866580078,-0.237792290826709,0.158442879430664,0,0,0,0,0,0,0,0
