rep,id,b0,b1,b2,a,h1,h2,alpha1,alpha2,hcov1,hcov2,eta_b0,eta_b1,eta_b2,eta_a,eta_h1,eta_h2,eta_alpha1,eta_alpha2,eta_hcov1,eta_hcov2
1,1,131.800524603936,-0.321538171292778,-1.69901050874879,58.7795895368776,0.000746522624696443,0.107624041875365,-0.0317135154873132,-1.1946416478551e-08,2.47376836385425,-1.39070657171904,1.77735406592697,1.84411460483367,-0.325965221720816,0.164401353112137,0,0,0,0,0,0
2,1,121.580603333269,-2.17502949804938,-1.03792900328911,17.9627429341124,0.000746522624696443,0.107624041875365,-0.0317135154873132,-1.1946416478551e-08,2.47376836385425,-1.39070657171904,-8.44256720474047,-0.00937672192293793,0.335116283738861,-1.02109354898438,0,0,0,0,0,0
3,1,130.313260724017,-2.23710533367351,-1.85567670015481,64.579019089504,0.000746522624696443,0.107624041875365,-0.0317135154873132,-1.1946416478551e-08,2.47376836385425,-1.39070657171904,0.290090186007632,-0.0714525575470684,-0.482631413126833,0.258496251325549,0,0,0,0,0,0
4,1,115.833620022487,-1.85413151825446,-1.70829879154309,74.4573253112044,0.000746522624696443,0.107624041875365,-0.0317135154873132,-1.1946416478551e-08,2.47376836385425,-1.39070657171904,-14.1895505155221,0.311521257871985,-0.33525350451512,0.400832821836117,0,0,0,0,0,0
5,1,119.562608886385,-2.62083175216126,-0.969367051646736,51.209684943903,0.000746522624696443,0.107624041875365,-0.0317135154873132,-1.1946416478551e-08,2.47376836385425,-1.39070657171904,-10.4605616516239,-0.455178976034819,0.403678235381238,0.0265353484040256,0,0,0,0,0,0
6,1,135.844667533309,-2.38930255473856,-1.5883842083589,26.7615643291286,0.000746522624696443,0.107624041875365,-0.0317135154873132,-1.1946416478551e-08,2.47376836385425,-1.39070657171904,5.82149699530007,-0.223649778612113,-0.21533892133093,-0.622426633522049,0,0,0,0,0,0
7,1,128.064562284698,-1.425467045489,-1.61419266224698,10.1064987770616,0.000746522624696443,0.107624041875365,-0.0317135154873132,-1.1946416478551e-08,2.47376836385425,-1.39070657171904,-1.95860825331073,0.740185730637441,-0.241147375219001,-1.59621466461395,0,0,0,0,0,0
8,1,161.204185154251,-2.36704442836179,-1.19421630907339,11.7590507399171,0.000746522624696443,0.107624041875365,-0.0317135154873132,-1.1946416478551e-08,2.47376836385425,-1.39070657171904,31.1810146162422,-0.201391652235343,0.178828977954585,-1.44477010499603,0,0,0,0,0,0
9,1,124.870642577088,-1.40724340713745,-1.9366848769588,31.0072890778094,0.000746522624696443,0.107624041875365,-0.0317135154873132,-1.1946416478551e-08,2.47376836385425,-1.39070657171904,-5.15252796092072,0.758409368988995,-0.56363958993083,-0.475171016425425,0,0,0,0,0,0
10,1,129.867649923052,-1.16473412446964,-1.34793000601524,28.0873773267344,0.000746522624696443,0.107624041875365,-0.0317135154873132,-1.1946416478551e-08,2.47376836385425,-1.39070657171904,-0.155520614956714,1.0009186516568,0.0251152810127298,-0.574073054851309,0,0,0,0,0,0
1,2,144.70291792292,-2.77846243825511,-1.17303269474857,21.0199201444822,0.000746522624696443,0.107624041875365,-0.0317135154873132,-1.1946416478551e-08,1.1244401653883,-0.632139350781381,14.6797473849111,-0.612809662128664,0.200012592279408,-0.863922758397719,0,0,0,0,0,0
