rep,id,eta_b01,eta_b11,eta_b21,eta_a1,eta_b02,eta_b12,eta_b03,eta_b13,eta_p1,eta_g1,eta_p2,eta_g2,eta_alpha11,eta_alpha12,eta_alpha13,eta_alpha21,eta_alpha22,eta_alpha23
1,1,-1.13381185744371,0.0735219282348729,-0.0143526801403038,-2.59141360454423,0.0334397019841264,-0.00504312537176746,0.235945277314881,-0.0813493157272194,0,0,0,0,0,0,0,0,0,0
2,1,-0.48517386122117,-0.0807348494170882,0.0570806864161794,-0.407799008141436,-0.0361602354683521,0.00455014185740203,-0.338895830928123,0.133975587095334,0,0,0,0,0,0,0,0,0,0
3,1,-0.947911444346726,-0.0065161771074673,-0.0610239125950184,-0.891402203301411,-0.0212773682952303,-0.00336860459740102,-0.794208467628434,0.202487803279076,0,0,0,0,0,0,0,0,0,0
1,2,0.483266764459763,-0.0332178217149911,-0.01953519770592,0.0675239441903472,0.00978564438289276,-0.00197413935797828,-1.45572327303617,-0.155321102911685,0,0,0,0,0,0,0,0,0,0
2,2,-0.734779650065893,-0.0461657877768211,-0.0754495193658253,-0.634024668252279,0.0152422419675267,0.000703818782711326,-0.275916076874414,-0.31937419573263,0,0,0,0,0,0,0,0,0,0
3,2,0.269447888431745,0.0253556210092159,-0.028933710124193,-0.591608638239776,-0.00208485143150394,-0.00508277915189796,-1.32962286001801,0.0693617039845675,0,0,0,0,0,0,0,0,0,0
1,3,0.887986094106184,0.000128306443788237,0.0476135946623242,0.967030431259756,0.0621445894352064,-0.00686977172475805,0.102026470448087,-0.19362021772118,0,0,0,0,0,0,0,0,0,0
2,3,-0.0206675747538823,-0.0788087315882267,0.0328373133231496,0.567890963805307,0.107452315605312,-0.00197168716303483,0.0812678457174014,-0.242689113082149,0,0,0,0,0,0,0,0,0,0
3,3,-0.0848887066117445,0.00627464907775314,0.0289234957883127,-0.626267740988783,0.0497202355346191,0.00108796032640528,0.767066547058668,-0.228717141988045,0,0,0,0,0,0,0,0,0,0
1,4,0.332669359183519,0.0211837216541522,-0.0400288764306772,-1.6522194996593,-0.041116737873427,0.00662675526626787,-0.93741691645545,-0.209823043826147,0,0,0,0,0,0,0,0,0,0
2,4,0.493053932355039,-0.0770651521725931,0.0105912625773987,-0.96700788087382,0.0114273505206786,0.00346515516211484,-0.4304762437953,-0.049460477146529,0,0,0,0,0,0,0,0,0,0
3,4,0.725592299101918,-0.0431690481832714,0.0793289931323237,-0.380020568754456,0.0128514454631148,-0.00151174447594286,-0.487526813362353,-0.0299362713183821,0,0,0,0,0,0,0,0,0,0
1,5,1.92026520796978,-0.0996738382334014,0.00342479276383188,-0.427783794414883,0.0148004624539242,0.00700087269920111,0.832947200913358,0.1662591182922,0,0,0,0,0,0,0,0,0,0
2,5,-1.47027274547009,0.0894224769100102,-0.00236032929714936,0.60810512418989,0.0275375616525979,0.00843469093250543,0.678765129542231,0.179828245252363,0,0,0,0,0,0,0,0,0,0
3,5,0.542125075660084,-0.0529624098164543,0.0751024557460221,-0.158177502417042,0.0375309691816872,0.00489608869148949,-0.124220263967182,0.240328530242507,0,0,0,0,0,0,0,0,0,0
1,6,1.673534966423,0.0733809519564942,0.0352198121053717,0.38684135871075,0.0339068283542607,-0.000275832685576134,0.022215962169386,0.172914921775769,0,0,0,0,0,0,0,0,0,0
2,6,-0.127184003024499,0.0190242452724863,-0.0173482025653156,0.625451566539293,0.0575466876212296,-0.00203326185356883,0.861885904258648,0.0408294125185389,0,0,0,0,0,0,0,0,0,0
3,6,1.12922524788265,0.06373027428797,-0.00312496269146149,-0.642639222597764,0.0609213522408423,0.0044183315069304,-0.331210752610161,0.20577604171635,0,0,0,0,0,0,0,0,0,0
1,7,0.743496769863335,0.0803008028231344,0.171932943126332,1.86719402182364,0.0251493431507708,-0.00818375291596713,1.59476320922911,0.104685639946906,0,0,0,0,0,0,0,0,0,0
2,7,1.84450069468178,-0.0920617131616364,0.0261436575040012,-1.019606871219,0.00884886791194361,-0.00707242778254967,1.06153905102124,-0.185376475771249,0,0,0,0,0,0,0,0,0,0
3,7,2.78875514018797,-0.125027373196312,-0.0391469365151081,0.792218301203091,-0.0451659537498541,0.00773871829663414,1.40009253893293,0.0138720133272838,0,0,0,0,0,0,0,0,0,0
1,8,-0.947394101764222,0.0719632391013811,-0.0252880079913206,-0.0807211655600661,0.0348419156820139,-0.00487375764348459,-0.07345689605489,0.0965928046397405,0,0,0,0,0,0,0,0,0,0
2,8,1.23808182912955,0.00606336242323567,0.00154048277987555,-2.23336588055292,0.00619428958799606,-0.00807443185199042,-0.090967460852716,-0.200170322492181,0,0,0,0,0,0,0,0,0,0
3,8,0.131051343238842,-0.0699712784692469,-0.00840831343455134,-0.0997651777908233,-0.0363805080478103,0.00552824865662446,0.815371415381022,0.239967913522998,0,0,0,0,0,0,0,0,0,0
1,9,-1.33330633536277,0.0970159564902507,-0.0140106142164356,0.729281013028164,0.0329386637683831,0.00191466295803795,-0.749149971579488,-0.0137152508853687,0,0,0,0,0,0,0,0,0,0
2,9,1.53484223152173,0.132054126120445,-0.00195709275719223,-0.296122300003967,0.0583509426254096,0.00138656195092507,-0.610479995953477,-0.0110643660515172,0,0,0,0,0,0,0,0,0,0
3,9,0.982839906020862,0.104368399900691,0.0220676316610346,0.358888509774336,0.0132102088469601,0.00349331320701113,-1.32620545726776,0.00713624203911684,0,0,0,0,0,0,0,0,0,0
1,10,-2.79037058015069,0.0913263825602795,-0.0448728694242747,0.39404279632605,0.00931105187742176,-0.00487429596964551,0.381490622545501,0.0161109108099061,0,0,0,0,0,0,0,0,0,0
2,10,-2.73335706382028,0.0267093410658851,-0.0475094522170187,0.554832993506825,-0.034870248052135,-0.00113434149908766,-0.427110514737718,0.344496719714666,0,0,0,0,0,0,0,0,0,0
3,10,-1.74677760226908,0.0288610246931171,0.0157225866741575,0.390141510479285,-0.0231395347776635,0.00462826950628241,0.420775666872443,0.101541775247036,0,0,0,0,0,0,0,0,0,0
1,11,1.19953558083477,-0.0459485422649327,-0.0275228434920685,0.779789518176061,0.0256957287145978,0.00442132527613332,0.377354694653399,-0.239735118436792,0,0,0,0,0,0,0,0,0,0
2,11,1.6292893686742,-0.0369987494611556,-0.0460777684882349,-0.268435730765965,0.00564482244105413,0.00630445032478865,0.469127509163334,-0.268425234200448,0,0,0,0,0,0,0,0,0,0
3,11,2.18749191630207,-0.148312311861035,-0.0300312569933625,0.412005469768535,0.0203345624680065,0.00702866916824167,0.72826873154406,-0.265122067056102,0,0,0,0,0,0,0,0,0,0
1,12,2.03153832209026,-0.085888092295142,0.0242134431921645,-0.591895604154822,-0.014359035519572,-0.00501094084733607,-0.808887623285126,0.0213352497010983,0,0,0,0,0,0,0,0,0,0
2,12,0.894080804936038,0.0448832322565481,-0.00777577807163612,-0.274254114838503,-0.0212159574980104,-0.00414395565788404,-0.731175740425635,0.0867276977140522,0,0,0,0,0,0,0,0,0,0
3,12,-1.2381244563859,0.131587980770204,0.0352026757912784,0.628282811211024,-0.043347352903786,0.00927845252371658,-0.845229662090978,0.159089292750192,0,0,0,0,0,0,0,0,0,0
1,13,-1.15614634943575,0.107961541661035,0.0267082791826672,1.05699541420996,-0.0374515747209898,-0.000957066298953942,0.0773219423112232,-0.328726608776715,0,0,0,0,0,0,0,0,0,0
2,13,-0.190072928795355,-0.0018734573860954,0.000940209088972715,-0.121134192167823,0.0138641747144046,-0.00330081718689989,-0.471045522136405,-0.215407054977012,0,0,0,0,0,0,0,0,0,0
3,13,0.268598542005839,0.0494009891280717,0.0111830517305143,1.02300581210543,0.00450861867480334,0.00313407306141102,0.134920571084129,-0.240763023162141,0,0,0,0,0,0,0,0,0,0
1,14,-2.21998107880607,0.0400744893421642,-0.016672779974549,-1.44513732267236,-0.037458901908864,-0.0005981604855177,-0.153941090826466,0.223296360931444,0,0,0,0,0,0,0,0,0,0
2,14,-0.819221178800873,-0.0334604719412346,0.0355526360143103,-1.28632201744439,0.0232602228266394,-0.00585903746765484,0.27929320946449,0.139013408344216,0,0,0,0,0,0,0,0,0,0
3,14,-1.77921498717817,-0.00610319474248661,-0.0155504901373811,-0.324252836323883,-0.000585177342931509,-0.00413823010295607,-0.6545294355711,0.322314737427228,0,0,0,0,0,0,0,0,0,0
1,15,0.837141989206795,-0.155263417820951,0.0271358649827045,-0.102306617409027,-0.069424132181128,-0.00223475199175067,0.193238854460644,0.125224774735711,0,0,0,0,0,0,0,0,0,0
2,15,3.54452477951092,0.0504995951590038,-0.0529684299939079,0.894795933323003,-0.0322342197896059,0.00075792765596672,-0.296884235612903,0.0272127905307476,0,0,0,0,0,0,0,0,0,0
3,15,3.36134088854,0.0655065380350118,-0.00905912485984747,-0.752240580604453,-0.0457631419280711,0.00624479943140733,-0.281355721724531,-0.025826464781863,0,0,0,0,0,0,0,0,0,0
1,16,3.61079939079321,0.022330230456496,0.0266045233087339,0.539688994369594,0.0435126860215043,0.00366728230933976,-1.74367788181713,-0.210730427395183,0,0,0,0,0,0,0,0,0,0
2,16,2.91572749729784,-0.133003887810153,0.0750770340996601,-1.47625984358154,0.11223311649898,-0.00229409513050762,-1.28213801696454,-0.251751566216059,0,0,0,0,0,0,0,0,0,0
3,16,2.21225597924929,0.045206215073676,-0.0149815756876586,-0.109658464143654,0.0541600126012227,6.14461621883142e-05,-1.47368427222908,-0.011823244301235,0,0,0,0,0,0,0,0,0,0
