rep,id,b02,b12,b03,b13,h1,h2,alpha12,alpha13,alpha22,alpha23,hcov1,hcov2,eta_b02,eta_b12,eta_b03,eta_b13,eta_h1,eta_h2,eta_alpha12,eta_alpha13,eta_alpha22,eta_alpha23,eta_hcov1,eta_hcov2
1,19,4.75101395218242,-0.35095588116511,5.89208562244047,0.0558646567948616,0.00042609134766917,0.103486542644181,0.497885120057587,0.470088127678761,-0.266855267699426,-0.505168751052664,0.335369158206595,-0.159502707313065,0.506498008208868,-0.194751194157728,0.29660954654523,0.00821159443484341,0,0,0,0,0,0,0,0
2,19,4.17932986446508,-0.129395032111035,6.93372577882592,0.129504301220778,0.00042609134766917,0.103486542644181,0.497885120057587,0.470088127678761,-0.266855267699426,-0.505168751052664,0.335369158206595,-0.159502707313065,-0.0651860795084671,0.0268096548963468,1.33824970293069,0.0818512388607598,0,0,0,0,0,0,0,0
3,19,4.28027737067494,-0.200478121618795,4.98638186746089,0.0296140108634951,0.00042609134766917,0.103486542644181,0.497885120057587,0.470088127678761,-0.266855267699426,-0.505168751052664,0.335369158206595,-0.159502707313065,0.0357614267013933,-0.044273434611413,-0.609094208434341,-0.0180390514965231,0,0,0,0,0,0,0,0
1,20,3.64587750270831,-0.0888280460204895,3.43305017763199,-0.0133869893365351,0.00042609134766917,0.103486542644181,0.497885120057587,0.470088127678761,-0.266855267699426,-0.505168751052664,2.01221494923957,-0.957016243878392,-0.598638441265241,0.0673766409868922,-2.16242589826325,-0.0610400516965533,0,0,0,0,0,0,0,0
2,20,2.70956335564654,-0.0625425695980836,3.07199038190467,-0.068282759073284,0.00042609134766917,0.103486542644181,0.497885120057587,0.470088127678761,-0.266855267699426,-0.505168751052664,2.01221494923957,-0.957016243878392,-1.53495258832701,0.0936621174092981,-2.52348569399057,-0.115935821433302,0,0,0,0,0,0,0,0
3,20,3.72614929900125,-0.287546282847287,6.58606159018379,0.1056864096856,0.00042609134766917,0.103486542644181,0.497885120057587,0.470088127678761,-0.266855267699426,-0.505168751052664,2.01221494923957,-0.957016243878392,-0.518366644972298,-0.131341595839905,0.990585514288552,0.0580333473255815,0,0,0,0,0,0,0,0
1,21,3.74188836985977,-0.00341619400445104,4.55687378042106,0.101449587937586,0.00042609134766917,0.103486542644181,0.497885120057587,0.470088127678761,-0.266855267699426,-0.505168751052664,2.68295326565276,-1.27602165850452,-0.502627574113779,0.152788493002931,-1.03860229547417,0.0537965255775676,0,0,0,0,0,0,0,0
2,21,4.09860267494617,-0.305195506516182,4.35945453447129,0.0812217613984756,0.00042609134766917,0.103486542644181,0.497885120057587,0.470088127678761,-0.266855267699426,-0.505168751052664,2.68295326565276,-1.27602165850452,-0.145913269027382,-0.1489908195088,-1.23602154142394,0.0335686990384574,0,0,0,0,0,0,0,0
3,21,4.30537605172109,-0.349676563152346,4.32941050305297,0.0152558691203859,0.00042609134766917,0.103486542644181,0.497885120057587,0.470088127678761,-0.266855267699426,-0.505168751052664,2.68295326565276,-1.27602165850452,0.0608601077475432,-0.193471876144964,-1.26606557284227,-0.0323971932396323,0,0,0,0,0,0,0,0
1,22,3.32944014251866,-0.157562719905889,4.84329129523758,0.0467653587971747,0.00042609134766917,0.103486542644181,0.497885120057587,0.470088127678761,-0.266855267699426,-0.505168751052664,1.67684579103298,-0.797513536565327,-0.915075801454886,-0.0013580328985075,-0.752184780657659,-0.000887703562843518,0,0,0,0,0,0,0,0
2,22,3.64034026955404,-0.275903928955911,3.97204817015112,0.13447731958809,0.00042609134766917,0.103486542644181,0.497885120057587,0.470088127678761,-0.266855267699426,-0.505168751052664,1.67684579103298,-0.797513536565327,-0.604175674419507,-0.119699241948529,-1.62342790574412,0.0868242572280716,0,0,0,0,0,0,0,0
3,22,3.52605195585805,-0.366127913251616,6.15436572453613,0.0485532654180584,0.00042609134766917,0.103486542644181,0.497885120057587,0.470088127678761,-0.266855267699426,-0.505168751052664,1.67684579103298,-0.797513536565327,-0.718463988115495,-0.209923226244234,0.558889648640894,0.000900203058040207,0,0,0,0,0,0,0,0
1,23,4.6245845658397,-0.417029534559446,5.20551236421397,0.0244802524512366,0.00042609134766917,0.103486542644181,0.497885120057587,0.470088127678761,-0.266855267699426,-0.505168751052664,3.68906074027255,-1.75452978044372,0.380068621866152,-0.260824847552065,-0.389963711681261,-0.0231728099087816,0,0,0,0,0,0,0,0
2,23,4.71731303670757,-0.404045547170421,4.70656680228421,0.0251259305672753,0.00042609134766917,0.103486542644181,0.497885120057587,0.470088127678761,-0.266855267699426,-0.505168751052664,3.68906074027255,-1.75452978044372,0.472797092734019,-0.247840860163039,-0.88890927361103,-0.0225271317927429,0,0,0,0,0,0,0,0
3,23,4.16684378131574,-0.379400351184751,3.84000212651157,0.15007507862305,0.00042609134766917,0.103486542644181,0.497885120057587,0.470088127678761,-0.266855267699426,-0.505168751052664,3.68906074027255,-1.75452978044372,-0.0776721626578114,-0.223195664177369,-1.75547394938366,0.102422016263032,0,0,0,0,0,0,0,0
1,24,4.52422187950236,-0.051759673512863,6.74492991525734,0.123381321674356,0.00042609134766917,0.103486542644181,0.497885120057587,0.470088127678761,-0.266855267699426,-0.505168751052664,4.35979905668573,-2.07353519506985,0.279705935528817,0.104445013494519,1.1494538393621,0.0757282593143375,0,0,0,0,0,0,0,0
2,24,4.31250674874294,0.061060499469959,6.7231839293174,0.0343149413507533,0.00042609134766917,0.103486542644181,0.497885120057587,0.470088127678761,-0.266855267699426,-0.505168751052664,4.35979905668573,-2.07353519506985,0.067990804769396,0.217265186477341,1.12770785342217,-0.0133381210092649,0,0,0,0,0,0,0,0
3,24,3.85111902095533,0.0645456210815602,7.34032066969209,-0.0451368168107169,0.00042609134766917,0.103486542644181,0.497885120057587,0.470088127678761,-0.266855267699426,-0.505168751052664,4.35979905668573,-2.07353519506985,-0.393396923018221,0.220750308088942,1.74484459379686,-0.0927898791707351,0,0,0,0,0,0,0,0
1,25,4.20082761812474,-0.34491840990648,3.68537682443278,-0.052351375117081,0.00042609134766917,0.103486542644181,0.497885120057587,0.470088127678761,-0.266855267699426,-0.505168751052664,0.335369158206595,-0.159502707313065,-0.0436883258488114,-0.188713722899098,-1.91009925146246,-0.100004437477099,0,0,0,0,0,0,0,0
2,25,4.67001469990136,-0.281606793113714,2.57460359985977,-0.0498556695031767,0.00042609134766917,0.103486542644181,0.497885120057587,0.470088127678761,-0.266855267699426,-0.505168751052664,0.335369158206595,-0.159502707313065,0.425498755927812,-0.125402106106332,-3.02087247603547,-0.0975087318631949,0,0,0,0,0,0,0,0
3,25,4.41635105649832,-0.205635551612535,4.25343873907541,-0.0767481307047944,0.00042609134766917,0.103486542644181,0.497885120057587,0.470088127678761,-0.266855267699426,-0.505168751052664,0.335369158206595,-0.159502707313065,0.171835112524771,-0.0494308646051535,-1.34203733681983,-0.124401193064813,0,0,0,0,0,0,0,0
1,26,3.2263968606345,-0.00791513857931592,6.67834955308557,0.0386376983359936,0.00042609134766917,0.103486542644181,0.497885120057587,0.470088127678761,-0.266855267699426,-0.505168751052664,2.34758410744617,-1.11651895119146,-1.01811908333905,0.148289548428066,1.08287347719033,-0.00901536402402462,0,0,0,0,0,0,0,0
2,26,4.18491940023292,-0.0777801065089031,6.01490460587717,0.198793370506809,0.00042609134766917,0.103486542644181,0.497885120057587,0.470088127678761,-0.266855267699426,-0.505168751052664,2.34758410744617,-1.11651895119146,-0.0595965437406312,0.0784245804984787,0.419428529981939,0.151140308146791,0,0,0,0,0,0,0,0
3,26,3.15150590634085,0.00300583610708477,7.13169800007138,0.0936273312142219,0.00042609134766917,0.103486542644181,0.497885120057587,0.470088127678761,-0.266855267699426,-0.505168751052664,2.34758410744617,-1.11651895119146,-1.0930100376327,0.159210523114467,1.53622192417615,0.0459742688542037,0,0,0,0,0,0,0,0
1,27,4.05283649781638,-0.203146153222159,7.20066023198141,-0.0868274673710024,0.00042609134766917,0.103486542644181,0.497885120057587,0.470088127678761,-0.266855267699426,-0.505168751052664,1.67684579103298,-0.797513536565327,-0.191679446157164,-0.046941466214777,1.60518415608617,-0.134480529731021,0,0,0,0,0,0,0,0
2,27,5.04853188068822,-0.214165604142298,4.77866999628145,0.0622993460427065,0.00042609134766917,0.103486542644181,0.497885120057587,0.470088127678761,-0.266855267699426,-0.505168751052664,1.67684579103298,-0.797513536565327,0.804015936714673,-0.057960917134916,-0.81680607961379,0.0146462836826883,0,0,0,0,0,0,0,0
3,27,4.98441701480497,-0.203684769542376,4.93939154032937,0.0634380126677935,0.00042609134766917,0.103486542644181,0.497885120057587,0.470088127678761,-0.266855267699426,-0.505168751052664,1.67684579103298,-0.797513536565327,0.739901070831423,-0.0474800825349944,-0.656084535565863,0.0157849503077753,0,0,0,0,0,0,0,0
