rep,id,eta_b02,eta_b12,eta_b03,eta_b13,eta_p1,eta_g1,eta_p2,eta_g2,eta_alpha12,eta_alpha13,eta_alpha22,eta_alpha23
1,1,0.0096302085278559,-0.0017635484358047,-0.10530327065343,0.112789393761023,0,0,0,0,0,0,0,0
2,1,-0.0187124019665008,0.000681929225142189,-0.181931764317665,0.0932986822881128,0,0,0,0,0,0,0,0
3,1,-0.022040243824776,0.000553834806979342,-0.32717020501058,0.0938379926890643,0,0,0,0,0,0,0,0
1,2,0.0269663731809189,-0.00150784064703818,-1.76238717945767,-0.0799470759489685,0,0,0,0,0,0,0,0
2,2,0.0253095832377657,0.0046385783115563,-0.726486350266878,-0.105066973390362,0,0,0,0,0,0,0,0
3,2,0.0309033288337659,0.00603268472374247,-0.425969272322035,-0.137553452941556,0,0,0,0,0,0,0,0
1,3,-0.0326322989308574,-0.00259832888839568,-0.092640728333178,-0.0696239501595086,0,0,0,0,0,0,0,0
2,3,-0.0153356661387711,-0.00301451655004139,0.404962717030034,-0.11960786015529,0,0,0,0,0,0,0,0
3,3,-0.0552579555802648,0.00351152949180525,-0.058945688765391,-0.0845358622846406,0,0,0,0,0,0,0,0
1,4,0.0194484543359863,0.00271292867398909,0.594447402063647,-0.127881244472405,0,0,0,0,0,0,0,0
2,4,-0.018026648454164,0.00873382778265166,-0.172319347353203,0.0987325232758765,0,0,0,0,0,0,0,0
3,4,0.0386854086690436,-0.00268889839568544,0.750446545208423,-0.142786709082593,0,0,0,0,0,0,0,0
1,5,0.0210943630125549,-0.00126794928040429,0.509188119530886,0.290787606317013,0,0,0,0,0,0,0,0
2,5,0.0217966235770213,-0.00398608685702193,-0.154874693281131,0.251408147400612,0,0,0,0,0,0,0,0
3,5,0.00723806804226346,-0.00140402382636087,1.16037563809137,0.140165708872777,0,0,0,0,0,0,0,0
1,6,-0.026704253971543,-0.00196676698715993,2.50536584016755,0.141188224365142,0,0,0,0,0,0,0,0
2,6,0.0132333940709621,0.00968944829522112,1.51562005510172,-0.170296536025483,0,0,0,0,0,0,0,0
3,6,-0.0124037088127604,-0.00535186748013672,1.94784073888632,0.0899364685277037,0,0,0,0,0,0,0,0
1,7,-0.0140146295673542,0.0044830448563492,-0.590060945329247,0.249343715986426,0,0,0,0,0,0,0,0
2,7,-0.0078363973791129,0.00294815604233669,-0.0718952670467079,0.173227428273205,0,0,0,0,0,0,0,0
3,7,0.0186034394005672,0.000133232005017598,-1.25433555672754,0.254090522397507,0,0,0,0,0,0,0,0
1,8,0.0190167546621698,0.00315804891916183,-0.576589996209646,-0.136310260681898,0,0,0,0,0,0,0,0
2,8,0.00258217602401256,0.00298359516033047,-0.490617929290345,0.00246775498229407,0,0,0,0,0,0,0,0
3,8,0.0580617120289402,-0.00762947455798377,-0.770431445772187,0.086927557701318,0,0,0,0,0,0,0,0
1,9,-0.0216455067609846,0.00589932110664683,0.640517390214302,-0.0957731034628791,0,0,0,0,0,0,0,0
2,9,-0.00243825458114699,0.00932037444546337,1.83519320195478,-0.230499863752618,0,0,0,0,0,0,0,0
3,9,0.00357784911579095,0.00287861082108113,0.269312393250641,-0.0629739575361226,0,0,0,0,0,0,0,0
1,10,-0.0365793194041997,-0.00318712989623597,0.236577083632438,0.180999601111206,0,0,0,0,0,0,0,0
2,10,-0.0466477871653188,0.00672307480290738,0.400214699909755,0.153511821192749,0,0,0,0,0,0,0,0
3,10,-0.0129230676827214,-0.00479520690178872,1.09078871051878,0.040619048756888,0,0,0,0,0,0,0,0
1,11,0.0128162170041897,-0.00984550422270876,-1.02501015472926,-0.0630193430465571,0,0,0,0,0,0,0,0
2,11,0.0178978928690174,-0.00135503296941051,-0.98932960878924,-0.00939525704359576,0,0,0,0,0,0,0,0
3,11,0.000995287551441848,0.00362868244789774,0.0755913575171512,-0.0163746343117313,0,0,0,0,0,0,0,0
1,12,-0.0111024192822651,-0.00141653016955446,-1.13400627374459,-0.00832041141285511,0,0,0,0,0,0,0,0
2,12,-0.0169358919466012,-0.00153559370265633,-0.51757342855164,-0.0457517518648538,0,0,0,0,0,0,0,0
3,12,0.0131264813750818,-0.00341432682071568,-0.71528572153229,-0.0352089675997,0,0,0,0,0,0,0,0
1,13,-0.0388685507406201,0.00672963510158428,0.519769261740717,0.0242829356942809,0,0,0,0,0,0,0,0
