rep,id,eta_b01,eta_b11,eta_b21,eta_a1,eta_b03,eta_b13,eta_p1,eta_g1,eta_p2,eta_g2,eta_alpha11,eta_alpha13,eta_alpha21,eta_alpha23
1,1,0.943240949382883,0.0421194492120679,0.104912459670702,-0.406408825164079,1.16362082215293,0.298846687636552,0,0,0,0,0,0,0,0
2,1,2.29173694284531,-0.0690484915828385,-0.000347171872308122,-1.12210495787479,0.873579978861486,0.0566610186284699,0,0,0,0,0,0,0,0
3,1,3.9384704002011,0.057606560007557,0.17143390778051,-0.685913654399315,-0.234476544808817,0.033893945452836,0,0,0,0,0,0,0,0
1,2,2.28811800340231,0.0618807965751091,0.0506478196145667,-0.152240886484703,1.23472679053923,-0.0591941266950851,0,0,0,0,0,0,0,0
2,2,2.71468403015803,-0.0955440459022383,-0.0120983211170273,1.02309104991228,0.345296028823916,0.182790138343009,0,0,0,0,0,0,0,0
3,2,2.91166965902395,-0.105834716815216,-0.00861836113346778,-0.627054040404619,0.0407562299558988,0.197554777891405,0,0,0,0,0,0,0,0
1,3,-1.0116227904038,-0.0393710497134902,-0.0330178612992573,1.20326668649961,2.71303473307985,0.023585086431261,0,0,0,0,0,0,0,0
2,3,0.875193154793679,-0.0759404123016894,-0.100545303429077,-0.0674462236692972,1.30983159066554,0.131204776865851,0,0,0,0,0,0,0,0
3,3,-0.267280360664498,-0.0610637660004414,-0.0750087144787557,-0.357445596593852,2.00171843251841,0.000257037190373399,0,0,0,0,0,0,0,0
1,4,-3.03077051183204,-0.0687403539723498,0.0809257416158221,0.689053582946241,-0.105476034380437,0.140684001071954,0,0,0,0,0,0,0,0
2,4,-2.52674401874086,-0.137467664129599,-0.014520248652286,1.42157675985332,-1.39807415270949,0.193351093243429,0,0,0,0,0,0,0,0
3,4,-2.85017360214501,-0.043008026672214,0.0203159452529636,1.98583742484777,0.140574003709474,-0.072562672500568,0,0,0,0,0,0,0,0
1,5,-0.605934307765114,0.039403773324908,-0.0783643797256361,-0.727620854010908,-0.43405356011643,-0.0530600527372038,0,0,0,0,0,0,0,0
2,5,-0.383390334683078,0.0244998078800498,-0.0858882348424114,-0.320704841533559,-0.223055650126683,-0.0527467947643273,0,0,0,0,0,0,0,0
3,5,0.321420121018598,-0.0857668682058369,0.0372384428269636,-1.32678272093663,-0.988029021733488,-0.00537591893193687,0,0,0,0,0,0,0,0
1,6,-1.82824097463672,-0.0944749337262783,0.0751468258394442,-0.535119515803474,0.485226110017088,-0.113644587226575,0,0,0,0,0,0,0,0
2,6,-2.24265727955447,-0.0986283130013058,0.103162185029169,-0.89634502475044,-0.0827452815421097,-0.0870539148234071,0,0,0,0,0,0,0,0
3,6,-2.2448110680388,-0.0196841708271184,0.0796770097723126,-1.1139145097553,-0.288416738900256,-0.0695474840842015,0,0,0,0,0,0,0,0
1,7,3.93904110862528,0.102188790726059,-0.036355513124918,-0.0609733520884714,2.15689938434447,0.0717377226736901,0,0,0,0,0,0,0,0
2,7,2.09169228391048,0.124518956462705,0.0371066260392934,-0.360378002235362,2.17702851768887,0.17380739692981,0,0,0,0,0,0,0,0
3,7,0.430474055378466,-0.0868957058035484,-0.0221771063369377,-1.30622173643936,1.870165357944,0.194087984987453,0,0,0,0,0,0,0,0
1,8,3.97838754116546,-0.0856846563902173,0.078294155318419,-0.701713341429642,-0.502153847847116,0.0315124552457544,0,0,0,0,0,0,0,0
2,8,3.13047059521623,-0.0261165475253834,0.161346640050508,-1.39978695805217,-0.442633857254168,-0.13042655897372,0,0,0,0,0,0,0,0
3,8,2.27936977326922,0.022853724231653,-0.0333353640277218,0.0146947888041868,-0.960294844853996,0.134623874522776,0,0,0,0,0,0,0,0
1,9,-1.63722315710197,0.00907996827301003,0.0149050672481505,0.801894537767212,0.487878478814386,-0.104972373569226,0,0,0,0,0,0,0,0
2,9,-1.16967201797566,0.029760556147172,0.0540309556168173,0.765395910688247,0.834809271655436,-0.136902016460011,0,0,0,0,0,0,0,0
3,9,-1.27212650942513,-0.0990870146503331,-0.0369215305471748,0.0876853887839579,0.589566503459137,-0.130862654076891,0,0,0,0,0,0,0,0
1,10,-0.814235533540341,0.00984963253606683,0.208035078426902,-0.88985527987734,-0.99654001160729,0.0677312200006297,0,0,0,0,0,0,0,0
2,10,-0.218229387481863,0.0445115152213671,0.150642895232539,-0.0679711039961406,-1.06919774728828,-0.207920542400262,0,0,0,0,0,0,0,0
3,10,-1.46507724961428,-0.114509848064793,0.0745808154101432,0.124437915976477,-0.949529851670944,0.0100527578680921,0,0,0,0,0,0,0,0
1,11,3.19497106375777,-0.000127305814483947,-0.041300172309635,-0.735069793362612,2.15754938662917,0.0100155715852155,0,0,0,0,0,0,0,0
2,11,2.28896288416808,-0.205291347729806,-0.0985830436312898,0.529328666399736,0.909462751053696,0.194146710259488,0,0,0,0,0,0,0,0
3,11,1.38762791763979,0.0168162669187674,0.0110141879293161,1.46785980075685,1.7694788472669,0.0986009228322816,0,0,0,0,0,0,0,0
1,12,0.664159089043062,-0.123951661545622,-0.0635946278029126,-0.582038834432491,0.121495289286649,0.0316698756848136,0,0,0,0,0,0,0,0
2,12,0.840109740215666,-0.0447216782248192,-0.0520845726024037,-1.3812377714497,-0.0401120586447687,-0.0652552447287448,0,0,0,0,0,0,0,0
3,12,1.27352540294517,-0.0451508163949937,-0.0458811993550902,-0.47157194849841,-0.0909954737621606,0.067780865628648,0,0,0,0,0,0,0,0
1,13,-1.46209945111604,-0.104515349013631,0.039771453072576,2.09256129528297,0.589527441557807,-0.0248592403807735,0,0,0,0,0,0,0,0
2,13,-1.44712984312971,0.0475671522997463,-0.0256029579387531,0.209896997606482,-0.0983122641760046,-0.135794203997398,0,0,0,0,0,0,0,0
3,13,-1.05649534620532,0.015396459739614,0.00217898197285502,2.0473214938041,1.20769629221302,-0.230577333444854,0,0,0,0,0,0,0,0
1,14,2.45558508041981,-0.011736994413515,-0.175659463312791,-0.103094034909832,0.690695391906714,0.0693631347744203,0,0,0,0,0,0,0,0
2,14,1.49961570766515,0.0997144644242367,-0.0869827440224405,0.874296921669173,1.52488430622017,-0.090833539155843,0,0,0,0,0,0,0,0
3,14,1.71724952978584,0.184420022666619,-0.0854045167145908,0.342810980063001,1.13842221571381,-0.0247908632446603,0,0,0,0,0,0,0,0
1,15,-1.47337276835948,-0.0956037756414982,0.00899239443045122,-0.32724386918091,-0.951749952669695,0.0283445491716891,0,0,0,0,0,0,0,0
2,15,0.110634366470197,0.00522739046865062,-0.00629174176753364,-1.59790567535924,-0.789260213827405,-0.107997316761614,0,0,0,0,0,0,0,0
3,15,-1.97472361630849,-0.137705450951818,0.094877845150446,-0.266401066030172,-1.93689538308969,-0.0801741051322893,0,0,0,0,0,0,0,0
1,16,-1.79434818918267,-0.0109408718858011,-0.0771014612034211,1.23084336033765,0.143988935624321,0.0794984844740301,0,0,0,0,0,0,0,0
2,16,-2.62563341278351,0.0781343874335164,-0.0499744609119198,0.401299266282918,0.528017261814602,0.0757923409508579,0,0,0,0,0,0,0,0
3,16,-2.53003964983647,0.0652201985549026,-0.0245041131817521,0.539991224407979,0.286583742810673,0.0894281547650403,0,0,0,0,0,0,0,0
1,17,-2.37647350850684,-0.0271425967042631,-0.069598742224723,-1.1284594867839,-0.315728481519229,0.209070694957994,0,0,0,0,0,0,0,0
2,17,-1.07892932473872,0.0630287464078107,0.0979222826687236,1.13051841405128,0.328339789515212,0.179780166831308,0,0,0,0,0,0,0,0
3,17,-1.87029348887882,0.00885912351020779,0.0357124012105399,1.61485504384406,0.607085914440404,0.177159872892556,0,0,0,0,0,0,0,0
1,18,-1.74238534105557,0.174820892822273,0.0313394291882225,1.23917865335104,1.07957844209153,0.153798290368669,0,0,0,0,0,0,0,0
2,18,1.3344144666921,0.229495625242181,0.0593936186639301,0.256633339933784,0.890382404076661,0.148659722454052,0,0,0,0,0,0,0,0
3,18,-1.0448628906833,0.222268583570692,-0.0933747844012077,0.463165450943462,0.723568724551713,0.183501835154097,0,0,0,0,0,0,0,0
1,19,0.411204533019141,0.0343520355166193,-0.07478022679337,-0.353967547947974,0.350876162832426,-0.108268010353703,0,0,0,0,0,0,0,0
2,19,2.15556365410499,0.0143006234819382,0.0590261421182556,0.996129653819251,0.815169620077491,-0.139961899266574,0,0,0,0,0,0,0,0
3,19,2.94843022801233,-0.0129933044228586,0.110992809536811,-0.0392549731855762,1.25134631247171,-0.159636114785151,0,0,0,0,0,0,0,0
1,20,-0.0246355951369095,-0.115278667496872,0.00705119074570296,0.423251685581578,0.692404368413644,0.131635874482661,0,0,0,0,0,0,0,0
2,20,-0.168201180248873,-0.150423640329519,-0.0175270908547284,-0.160987659869962,0.277554109818738,0.167181835181633,0,0,0,0,0,0,0,0
3,20,-0.609441381963046,0.123680825145825,0.133129669411334,-1.17680502701516,0.658286420747256,0.104040378602911,0,0,0,0,0,0,0,0
1,21,1.33286463357237,-0.00927356685519484,0.0749281066063728,0.717669938145503,1.04355678557249,0.241729915466195,0,0,0,0,0,0,0,0
2,21,3.87236748250147,-0.0356838337048981,-0.0767271680870502,-1.16204228536574,0.777593316817112,-0.0840548375962541,0,0,0,0,0,0,0,0
3,21,3.1447092821352,0.0218253161309306,0.0343593424509271,-0.036486088217893,0.179965721837767,0.165696477987192,0,0,0,0,0,0,0,0
