id,b01_SAEM,b11_SAEM,b21_SAEM,a1_SAEM,b02_SAEM,b12_SAEM,b03_SAEM,b13_SAEM,p1_SAEM,g1_SAEM,p2_SAEM,g2_SAEM,alpha11_SAEM,alpha12_SAEM,alpha13_SAEM,alpha21_SAEM,alpha22_SAEM,alpha23_SAEM,b01_mean,b11_mean,b21_mean,a1_mean,b02_mean,b12_mean,b03_mean,b13_mean,p1_mean,g1_mean,p2_mean,g2_mean,alpha11_mean,alpha12_mean,alpha13_mean,alpha21_mean,alpha22_mean,alpha23_mean,b01_mode,b11_mode,b21_mode,a1_mode,b02_mode,b12_mode,b03_mode,b13_mode,p1_mode,g1_mode,p2_mode,g2_mode,alpha11_mode,alpha12_mode,alpha13_mode,alpha21_mode,alpha22_mode,alpha23_mode,b01_sd,b11_sd,b21_sd,a1_sd,b02_sd,b12_sd,b03_sd,b13_sd,p1_sd,g1_sd,p2_sd,g2_sd,alpha11_sd,alpha12_sd,alpha13_sd,alpha21_sd,alpha22_sd,alpha23_sd
11,2.25946,-0.108371,-0.152123,7.57804,7.41447,0.00241329,5.20141,-0.107735,0.038513,0.122771,0.729641,0.130513,0.160858,-10.9649,0.658888,-0.0884852,3.60725,-0.18629,2.26744,-0.119754,-0.147624,7.80256,7.40807,0.00184231,5.24995,-0.104152,0.0384092,0.122748,0.729701,0.130568,0.161179,-10.8664,0.662496,-0.0883481,3.59091,-0.186811,0.828603,-0.125351,-0.148939,5.1491,7.41168,0.00196846,5.22864,-0.0985639,0.0384092,0.122748,0.729701,0.130568,0.161179,-10.8664,0.662496,-0.0883481,3.59091,-0.186811,1.85402,0.11216,0.0631164,7.27026,0.0292281,0.0049414,0.560093,0.141901,0,0,0,0,0,0,0,0,0,0
12,2.37661,-0.148183,-0.0383134,4.81886,7.39222,0.00125432,4.43519,-0.249801,0.038513,0.122771,0.729641,0.130513,0.160858,-10.9649,0.658888,-0.0884852,3.60725,-0.18629,2.41715,-0.174227,-0.0315094,5.31278,7.39458,0.000857537,4.50871,-0.253231,0.0384092,0.122748,0.729701,0.130568,0.161179,-10.8664,0.662496,-0.0883481,3.59091,-0.186811,2.51439,-0.135183,-0.0476459,6.17682,7.39732,0.000259351,4.54321,-0.257604,0.0384092,0.122748,0.729701,0.130568,0.161179,-10.8664,0.662496,-0.0883481,3.59091,-0.186811,0.244383,0.0507557,0.0185784,3.93279,0.0271672,0.00291034,0.351903,0.045607,0,0,0,0,0,0,0,0,0,0
13,5.15773,0.0490443,-0.149634,9.61222,7.38566,0.00378546,3.46213,-0.151115,0.038513,0.122771,0.729641,0.130513,0.160858,-10.9649,0.658888,-0.0884852,3.60725,-0.18629,4.93484,0.0450689,-0.138059,11.3348,7.38853,0.00369364,3.4801,-0.15218,0.0384092,0.122748,0.729701,0.130568,0.161179,-10.8664,0.662496,-0.0883481,3.59091,-0.186811,4.52287,0.0450798,-0.145376,9.36585,7.38301,0.00399812,3.43756,-0.15052,0.0384092,0.122748,0.729701,0.130568,0.161179,-10.8664,0.662496,-0.0883481,3.59091,-0.186811,0.907165,0.0229377,0.0546445,6.98436,0.018912,0.00109575,0.277111,0.0173681,0,0,0,0,0,0,0,0,0,0
14,5.41018,0.0210881,-0.164335,12.6631,7.43306,-0.000460876,4.36545,-0.0468589,0.038513,0.122771,0.729641,0.130513,0.160858,-10.9649,0.658888,-0.0884852,3.60725,-0.18629,5.03105,0.0243082,-0.170384,12.8229,7.43391,0.000209898,4.27999,-0.0374442,0.0384092,0.122748,0.729701,0.130568,0.161179,-10.8664,0.662496,-0.0883481,3.59091,-0.186811,4.47833,0.028353,-0.157348,12.6074,7.43219,0.000118544,4.36543,-0.0451563,0.0384092,0.122748,0.729701,0.130568,0.161179,-10.8664,0.662496,-0.0883481,3.59091,-0.186811,1.14094,0.0687795,0.0593566,7.40193,0.021815,0.00444326,0.431005,0.134147,0,0,0,0,0,0,0,0,0,0
15,4.2274,-0.0986069,-0.158175,5.9858,7.39039,-0.00012097,4.42939,-0.145018,0.038513,0.122771,0.729641,0.130513,0.160858,-10.9649,0.658888,-0.0884852,3.60725,-0.18629,4.05723,-0.109934,-0.171368,7.36924,7.38686,-0.00030606,4.51222,-0.153227,0.0384092,0.122748,0.729701,0.130568,0.161179,-10.8664,0.662496,-0.0883481,3.59091,-0.186811,3.38215,-0.0732963,-0.16594,6.97716,7.38779,0.000109749,4.52764,-0.161346,0.0384092,0.122748,0.729701,0.130568,0.161179,-10.8664,0.662496,-0.0883481,3.59091,-0.186811,1.44102,0.0824414,0.0588214,6.18023,0.0194797,0.00425585,0.414792,0.0876234,0,0,0,0,0,0,0,0,0,0
16,6.51556,-0.150345,-0.143856,6.38069,7.39567,0.00413718,4.21732,-0.185929,0.038513,0.122771,0.729641,0.130513,0.160858,-10.9649,0.658888,-0.0884852,3.60725,-0.18629,6.45496,-0.157801,-0.143381,6.62938,7.39429,0.0049492,4.21137,-0.168811,0.0384092,0.122748,0.729701,0.130568,0.161179,-10.8664,0.662496,-0.0883481,3.59091,-0.186811,6.11189,-0.14605,-0.142213,5.08155,7.39493,0.00407299,4.17205,-0.168301,0.0384092,0.122748,0.729701,0.130568,0.161179,-10.8664,0.662496,-0.0883481,3.59091,-0.186811,1.07506,0.0971836,0.0600779,7.25986,0.0232983,0.0053853,0.585716,0.14238,0,0,0,0,0,0,0,0,0,0
17,5.70992,-0.169338,-0.154177,5.30181,7.38691,0.00824405,4.19333,-0.084337,0.038513,0.122771,0.729641,0.130513,0.160858,-10.9649,0.658888,-0.0884852,3.60725,-0.18629,5.76109,-0.167288,-0.133974,4.66659,7.38627,0.0082889,4.16021,-0.0798574,0.0384092,0.122748,0.729701,0.130568,0.161179,-10.8664,0.662496,-0.0883481,3.59091,-0.186811,5.51634,-0.142371,-0.143648,5.07039,7.38625,0.00822116,4.15891,-0.0815858,0.0384092,0.122748,0.729701,0.130568,0.161179,-10.8664,0.662496,-0.0883481,3.59091,-0.186811,0.623041,0.0743424,0.0568724,3.45039,0.017591,0.00105127,0.27817,0.0168968,0,0,0,0,0,0,0,0,0,0
18,3.49846,-0.21686,-0.0386253,6.56854,7.33709,0.00178227,2.98999,0.16282,0.038513,0.122771,0.729641,0.130513,0.160858,-10.9649,0.658888,-0.0884852,3.60725,-0.18629,3.99891,-0.213838,-0.0386553,7.35738,7.35739,0.00012484,2.83689,0.170508,0.0384092,0.122748,0.729701,0.130568,0.161179,-10.8664,0.662496,-0.0883481,3.59091,-0.186811,3.11263,-0.179107,-0.0510003,7.36555,7.33666,0.00192805,3.0148,0.157794,0.0384092,0.122748,0.729701,0.130568,0.161179,-10.8664,0.662496,-0.0883481,3.59091,-0.186811,1.00167,0.0426432,0.0117462,1.05953,0.020091,0.00167515,0.345043,0.0308066,0,0,0,0,0,0,0,0,0,0
19,6.99226,-0.123212,-0.148795,7.00635,7.38491,0.00257971,4.94884,-0.124525,0.038513,0.122771,0.729641,0.130513,0.160858,-10.9649,0.658888,-0.0884852,3.60725,-0.18629,7.15248,-0.11281,-0.146275,6.77779,7.39048,0.00282155,4.99812,-0.137768,0.0384092,0.122748,0.729701,0.130568,0.161179,-10.8664,0.662496,-0.0883481,3.59091,-0.186811,6.60167,-0.126408,-0.148962,5.14315,7.38773,0.00233815,5.00593,-0.113271,0.0384092,0.122748,0.729701,0.130568,0.161179,-10.8664,0.662496,-0.0883481,3.59091,-0.186811,1.33348,0.114976,0.0677701,6.64718,0.0283298,0.00516157,0.50543,0.129257,0,0,0,0,0,0,0,0,0,0
20,3.53579,-0.135109,-0.146744,6.71781,7.42583,0.0035817,4.39858,-0.152951,0.038513,0.122771,0.729641,0.130513,0.160858,-10.9649,0.658888,-0.0884852,3.60725,-0.18629,3.40888,-0.133336,-0.131219,6.67697,7.42455,0.00310305,4.38874,-0.157294,0.0384092,0.122748,0.729701,0.130568,0.161179,-10.8664,0.662496,-0.0883481,3.59091,-0.186811,2.79631,-0.140082,-0.14446,5.06913,7.4232,0.00338048,4.42435,-0.159041,0.0384092,0.122748,0.729701,0.130568,0.161179,-10.8664,0.662496,-0.0883481,3.59091,-0.186811,1.0536,0.0952596,0.0645157,5.65207,0.0323702,0.0053728,0.550118,0.15761,0,0,0,0,0,0,0,0,0,0
21,3.56988,-0.142664,-0.142252,5.4307,7.39377,0.0021855,4.14054,-0.227254,0.038513,0.122771,0.729641,0.130513,0.160858,-10.9649,0.658888,-0.0884852,3.60725,-0.18629,3.49522,-0.132009,-0.144707,5.03028,7.39585,0.00186709,4.18198,-0.236117,0.0384092,0.122748,0.729701,0.130568,0.161179,-10.8664,0.662496,-0.0883481,3.59091,-0.186811,3.06919,-0.126394,-0.149901,5.15555,7.39292,0.002315,4.12701,-0.220259,0.0384092,0.122748,0.729701,0.130568,0.161179,-10.8664,0.662496,-0.0883481,3.59091,-0.186811,0.878476,0.092658,0.0598596,4.41294,0.0218133,0.00501491,0.435213,0.132559,0,0,0,0,0,0,0,0,0,0
22,5.06927,0.000888778,-0.145837,7.58116,7.35528,-0.000354751,4.88043,-0.271692,0.038513,0.122771,0.729641,0.130513,0.160858,-10.9649,0.658888,-0.0884852,3.60725,-0.18629,4.81584,0.00861866,-0.142237,6.75889,7.36159,-0.000644922,4.8686,-0.269772,0.0384092,0.122748,0.729701,0.130568,0.161179,-10.8664,0.662496,-0.0883481,3.59091,-0.186811,4.20986,0.0033782,-0.144666,7.54002,7.35313,-0.000245577,4.84117,-0.269872,0.0384092,0.122748,0.729701,0.130568,0.161179,-10.8664,0.662496,-0.0883481,3.59091,-0.186811,1.00415,0.0134216,0.0451811,2.44998,0.0176691,0.00098015,0.271551,0.0167281,0,0,0,0,0,0,0,0,0,0
23,6.47872,-0.118404,-0.15817,7.18153,7.40175,0.00260167,3.73394,-0.0953556,0.038513,0.122771,0.729641,0.130513,0.160858,-10.9649,0.658888,-0.0884852,3.60725,-0.18629,6.53238,-0.109046,-0.140517,7.60599,7.40479,0.00166109,3.707,-0.104979,0.0384092,0.122748,0.729701,0.130568,0.161179,-10.8664,0.662496,-0.0883481,3.59091,-0.186811,5.95744,-0.127054,-0.148586,5.1345,7.40082,0.00217867,3.79438,-0.107391,0.0384092,0.122748,0.729701,0.130568,0.161179,-10.8664,0.662496,-0.0883481,3.59091,-0.186811,1.33416,0.119914,0.0644392,5.81458,0.0290137,0.00526034,0.55018,0.130756,0,0,0,0,0,0,0,0,0,0
24,4.66062,-0.15422,-0.139507,6.51075,7.39382,0.00353543,3.14413,-0.186166,0.038513,0.122771,0.729641,0.130513,0.160858,-10.9649,0.658888,-0.0884852,3.60725,-0.18629,4.65131,-0.145634,-0.14925,7.18789,7.38551,0.00341009,3.15335,-0.165532,0.0384092,0.122748,0.729701,0.130568,0.161179,-10.8664,0.662496,-0.0883481,3.59091,-0.186811,4.2057,-0.144021,-0.142989,5.07401,7.39056,0.00352266,3.19916,-0.16298,0.0384092,0.122748,0.729701,0.130568,0.161179,-10.8664,0.662496,-0.0883481,3.59091,-0.186811,1.09312,0.0983537,0.0608973,9.34419,0.0244779,0.00561127,0.462456,0.137146,0,0,0,0,0,0,0,0,0,0
25,6.3507,-0.163125,-0.138244,5.37743,7.3834,-0.000407167,4.46352,-0.147245,0.038513,0.122771,0.729641,0.130513,0.160858,-10.9649,0.658888,-0.0884852,3.60725,-0.18629,6.3904,-0.155337,-0.149274,5.08596,7.38474,-0.000428779,4.50503,-0.155135,0.0384092,0.122748,0.729701,0.130568,0.161179,-10.8664,0.662496,-0.0883481,3.59091,-0.186811,6.0632,-0.149372,-0.141772,5.09595,7.38267,-0.000455106,4.48505,-0.156322,0.0384092,0.122748,0.729701,0.130568,0.161179,-10.8664,0.662496,-0.0883481,3.59091,-0.186811,0.909327,0.0978358,0.059384,4.21273,0.0211847,0.00389176,0.428139,0.0844886,0,0,0,0,0,0,0,0,0,0
26,5.75239,-0.185695,-0.128297,5.5689,7.45505,0.00396922,4.38732,-0.229613,0.038513,0.122771,0.729641,0.130513,0.160858,-10.9649,0.658888,-0.0884852,3.60725,-0.18629,5.77589,-0.189838,-0.125116,6.05464,7.45662,0.00328275,4.35208,-0.219942,0.0384092,0.122748,0.729701,0.130568,0.161179,-10.8664,0.662496,-0.0883481,3.59091,-0.186811,5.5242,-0.199323,-0.118762,6.931,7.45517,0.00390316,4.36778,-0.225381,0.0384092,0.122748,0.729701,0.130568,0.161179,-10.8664,0.662496,-0.0883481,3.59091,-0.186811,0.856539,0.0836958,0.0543129,4.8827,0.0244327,0.00535017,0.429879,0.133634,0,0,0,0,0,0,0,0,0,0
27,7.24176,-0.0761735,-0.174769,7.31558,7.41283,0.00366116,4.55059,-0.114729,0.038513,0.122771,0.729641,0.130513,0.160858,-10.9649,0.658888,-0.0884852,3.60725,-0.18629,6.8594,-0.0730637,-0.186229,7.99444,7.41873,0.00178907,4.55988,-0.119238,0.0384092,0.122748,0.729701,0.130568,0.161179,-10.8664,0.662496,-0.0883481,3.59091,-0.186811,6.16774,-0.0599709,-0.181316,9.69051,7.41517,0.00303316,4.57105,-0.113189,0.0384092,0.122748,0.729701,0.130568,0.161179,-10.8664,0.662496,-0.0883481,3.59091,-0.186811,1.26371,0.071702,0.0613033,5.5999,0.0211985,0.0037961,0.424538,0.105516,0,0,0,0,0,0,0,0,0,0
28,3.94538,-0.143976,-0.149294,4.70744,7.40135,0.00684893,5.38048,-0.335592,0.038513,0.122771,0.729641,0.130513,0.160858,-10.9649,0.658888,-0.0884852,3.60725,-0.18629,4.06487,-0.170018,-0.152963,4.968,7.4044,0.00668118,5.3546,-0.330838,0.0384092,0.122748,0.729701,0.130568,0.161179,-10.8664,0.662496,-0.0883481,3.59091,-0.186811,3.62719,-0.131428,-0.153475,5.16845,7.40212,0.00677937,5.30376,-0.32768,0.0384092,0.122748,0.729701,0.130568,0.161179,-10.8664,0.662496,-0.0883481,3.59091,-0.186811,0.567133,0.0628842,0.0480006,3.61964,0.0174791,0.00156209,0.36644,0.0338086,0,0,0,0,0,0,0,0,0,0
29,4.30764,-0.137182,-0.157735,6.7229,7.36973,0.00415971,5.24332,-0.160361,0.038513,0.122771,0.729641,0.130513,0.160858,-10.9649,0.658888,-0.0884852,3.60725,-0.18629,4.17551,-0.124685,-0.152769,5.29196,7.3668,0.00412753,5.25045,-0.155066,0.0384092,0.122748,0.729701,0.130568,0.161179,-10.8664,0.662496,-0.0883481,3.59091,-0.186811,3.99633,-0.126594,-0.151757,5.1803,7.36855,0.00398076,5.2525,-0.153778,0.0384092,0.122748,0.729701,0.130568,0.161179,-10.8664,0.662496,-0.0883481,3.59091,-0.186811,0.947345,0.0804378,0.0607861,3.74625,0.0210335,0.00460065,0.443643,0.123906,0,0,0,0,0,0,0,0,0,0
30,6.2992,-0.136898,-0.14698,6.49936,7.42849,0.00390368,4.80272,-0.173209,0.038513,0.122771,0.729641,0.130513,0.160858,-10.9649,0.658888,-0.0884852,3.60725,-0.18629,6.46483,-0.153272,-0.146766,7.18665,7.42756,0.00444426,4.84425,-0.18769,0.0384092,0.122748,0.729701,0.130568,0.161179,-10.8664,0.662496,-0.0883481,3.59091,-0.186811,5.94483,-0.142638,-0.143509,5.07085,7.42738,0.0034939,4.82811,-0.16438,0.0384092,0.122748,0.729701,0.130568,0.161179,-10.8664,0.662496,-0.0883481,3.59091,-0.186811,1.1217,0.105492,0.0640908,5.82127,0.0294161,0.00521687,0.529848,0.149893,0,0,0,0,0,0,0,0,0,0
31,6.31967,-0.164035,-0.156463,4.46534,7.37231,0.00784992,3.88529,-0.159752,0.038513,0.122771,0.729641,0.130513,0.160858,-10.9649,0.658888,-0.0884852,3.60725,-0.18629,6.17738,-0.150299,-0.156135,4.77078,7.37362,0.00783364,3.96397,-0.165718,0.0384092,0.122748,0.729701,0.130568,0.161179,-10.8664,0.662496,-0.0883481,3.59091,-0.186811,6.23468,-0.140089,-0.144118,5.0688,7.37308,0.00784461,3.92961,-0.162616,0.0384092,0.122748,0.729701,0.130568,0.161179,-10.8664,0.662496,-0.0883481,3.59091,-0.186811,0.647907,0.0780091,0.050167,3.53041,0.018643,0.00115385,0.347836,0.0208538,0,0,0,0,0,0,0,0,0,0
32,6.76247,-0.12301,-0.155036,5.8428,7.43006,0.00334058,3.6854,-0.236975,0.038513,0.122771,0.729641,0.130513,0.160858,-10.9649,0.658888,-0.0884852,3.60725,-0.18629,6.81838,-0.119189,-0.169122,6.17499,7.42947,0.0036865,3.64263,-0.226474,0.0384092,0.122748,0.729701,0.130568,0.161179,-10.8664,0.662496,-0.0883481,3.59091,-0.186811,6.48157,-0.107117,-0.155808,5.51501,7.42751,0.00370904,3.67618,-0.234007,0.0384092,0.122748,0.729701,0.130568,0.161179,-10.8664,0.662496,-0.0883481,3.59091,-0.186811,1.09854,0.0923366,0.0606433,4.67745,0.0257197,0.00467095,0.421897,0.146155,0,0,0,0,0,0,0,0,0,0
33,5.06526,-0.158049,-0.146534,5.93294,7.42469,0.00294805,4.97596,-0.170167,0.038513,0.122771,0.729641,0.130513,0.160858,-10.9649,0.658888,-0.0884852,3.60725,-0.18629,4.93739,-0.153046,-0.14061,6.31687,7.42588,0.00390992,5.01061,-0.192931,0.0384092,0.122748,0.729701,0.130568,0.161179,-10.8664,0.662496,-0.0883481,3.59091,-0.186811,4.58435,-0.146051,-0.142211,5.08156,7.42603,0.00285981,4.99256,-0.168628,0.0384092,0.122748,0.729701,0.130568,0.161179,-10.8664,0.662496,-0.0883481,3.59091,-0.186811,1.16799,0.101026,0.0673383,5.8273,0.0276483,0.00486307,0.510127,0.141406,0,0,0,0,0,0,0,0,0,0
34,-1.53414,-0.219199,-0.119012,7.5446,7.40892,0.00372646,4.54801,-0.179798,0.038513,0.122771,0.729641,0.130513,0.160858,-10.9649,0.658888,-0.0884852,3.60725,-0.18629,-1.46351,-0.219386,-0.107616,7.98574,7.41608,0.00175604,4.55849,-0.176946,0.0384092,0.122748,0.729701,0.130568,0.161179,-10.8664,0.662496,-0.0883481,3.59091,-0.186811,-1.17529,-0.212227,-0.111309,8.25611,7.41399,0.00350787,4.50352,-0.153257,0.0384092,0.122748,0.729701,0.130568,0.161179,-10.8664,0.662496,-0.0883481,3.59091,-0.186811,0.398912,0.0831945,0.0488633,4.91146,0.0272813,0.00564149,0.493887,0.130733,0,0,0,0,0,0,0,0,0,0
35,4.03302,-0.1127,-0.198164,11.4554,7.37448,0.00535709,3.61384,-0.217995,0.038513,0.122771,0.729641,0.130513,0.160858,-10.9649,0.658888,-0.0884852,3.60725,-0.18629,3.85244,-0.0900992,-0.200446,8.29811,7.37021,0.0055787,3.64265,-0.215936,0.0384092,0.122748,0.729701,0.130568,0.161179,-10.8664,0.662496,-0.0883481,3.59091,-0.186811,2.78549,-0.0911659,-0.202128,12.6758,7.37294,0.0053738,3.55504,-0.211344,0.0384092,0.122748,0.729701,0.130568,0.161179,-10.8664,0.662496,-0.0883481,3.59091,-0.186811,1.12602,0.0416103,0.0538619,4.04878,0.0184766,0.00161985,0.341511,0.0304232,0,0,0,0,0,0,0,0,0,0
