id,eta_b01_SAEM,eta_b11_SAEM,eta_b21_SAEM,eta_a1_SAEM,eta_b02_SAEM,eta_b12_SAEM,eta_b03_SAEM,eta_b13_SAEM,eta_p1_SAEM,eta_g1_SAEM,eta_p2_SAEM,eta_g2_SAEM,eta_alpha11_SAEM,eta_alpha12_SAEM,eta_alpha13_SAEM,eta_alpha21_SAEM,eta_alpha22_SAEM,eta_alpha23_SAEM,eta_b01_mean,eta_b11_mean,eta_b21_mean,eta_a1_mean,eta_b02_mean,eta_b12_mean,eta_b03_mean,eta_b13_mean,eta_p1_mean,eta_g1_mean,eta_p2_mean,eta_g2_mean,eta_alpha11_mean,eta_alpha12_mean,eta_alpha13_mean,eta_alpha21_mean,eta_alpha22_mean,eta_alpha23_mean,eta_b01_mode,eta_b11_mode,eta_b21_mode,eta_a1_mode,eta_b02_mode,eta_b12_mode,eta_b03_mode,eta_b13_mode,eta_p1_mode,eta_g1_mode,eta_p2_mode,eta_g2_mode,eta_alpha11_mode,eta_alpha12_mode,eta_alpha13_mode,eta_alpha21_mode,eta_alpha22_mode,eta_alpha23_mode,eta_b01_sd,eta_b11_sd,eta_b21_sd,eta_a1_sd,eta_b02_sd,eta_b12_sd,eta_b03_sd,eta_b13_sd,eta_p1_sd,eta_g1_sd,eta_p2_sd,eta_g2_sd,eta_alpha11_sd,eta_alpha12_sd,eta_alpha13_sd,eta_alpha21_sd,eta_alpha22_sd,eta_alpha23_sd
11,-2.38934,0.0296308,-0.00709611,0.106395,0.0128632,-0.000873262,0.972543,0.046151,0,0,0,0,0,0,0,0,0,0,-2.37964,0.0180181,-0.00231724,0.134083,0.00645764,-0.00143348,1.02108,0.049913,0,0,0,0,0,0,0,0,0,0,-3.81848,0.0124208,-0.00363192,0.0150655,0.0100668,-0.00130733,0.999769,0.0555011,0,0,0,0,0,0,0,0,0,0,1.85402,0.11216,0.0631164,0.759017,0.0292281,0.0049414,0.560093,0.141901,0,0,0,0,0,0,0,0,0,0
12,-2.27219,-0.0101809,0.106713,-0.0612989,-0.00938483,-0.00203224,0.20633,-0.0959151,0,0,0,0,0,0,0,0,0,0,-2.22993,-0.0364549,0.113797,-0.152721,-0.0070316,-0.00241825,0.279831,-0.0991664,0,0,0,0,0,0,0,0,0,0,-2.1327,0.00258912,0.0976608,0.197048,-0.00429268,-0.00301644,0.314338,-0.103539,0,0,0,0,0,0,0,0,0,0,0.244383,0.0507557,0.0185784,0.580576,0.0271672,0.00291034,0.351903,0.045607,0,0,0,0,0,0,0,0,0,0
13,0.508931,0.187046,-0.00460733,0.54836,-0.0159524,0.000498905,-0.766735,0.00277137,0,0,0,0,0,0,0,0,0,0,0.287763,0.182841,0.00724818,0.648795,-0.0130813,0.000417852,-0.748775,0.00188533,0,0,0,0,0,0,0,0,0,0,-0.124212,0.182852,-6.9616e-05,0.613314,-0.018604,0.000722336,-0.791313,0.00354526,0,0,0,0,0,0,0,0,0,0,0.907165,0.0229377,0.0546445,0.534317,0.018912,0.00109575,0.277111,0.0173681,0,0,0,0,0,0,0,0,0,0
14,0.761378,0.15909,-0.0193083,0.761864,0.0314476,-0.00374743,0.136586,0.107027,0,0,0,0,0,0,0,0,0,0,0.383971,0.16208,-0.0250775,0.773839,0.0322979,-0.00306589,0.0511152,0.116621,0,0,0,0,0,0,0,0,0,0,-0.168748,0.166125,-0.0120412,0.91053,0.0305797,-0.00315724,0.13655,0.108909,0,0,0,0,0,0,0,0,0,0,1.14094,0.0687795,0.0593566,0.567187,0.021815,0.00444326,0.431005,0.134147,0,0,0,0,0,0,0,0,0,0
15,-0.421398,0.0393948,-0.0131479,-0.0849442,-0.0112211,-0.00340752,0.200523,0.00886821,0,0,0,0,0,0,0,0,0,0,-0.589848,0.0278377,-0.0260612,0.0846789,-0.0147506,-0.00358185,0.283346,0.000838126,0,0,0,0,0,0,0,0,0,0,-1.26493,0.0644759,-0.0206335,0.318887,-0.0138261,-0.00316604,0.29876,-0.00728111,0,0,0,0,0,0,0,0,0,0,1.44102,0.0824414,0.0588214,0.783407,0.0194797,0.00425585,0.414792,0.0876234,0,0,0,0,0,0,0,0,0,0
16,1.86676,-0.0123435,0.00117046,-0.0638922,-0.00593997,0.000850632,-0.0115456,-0.0320425,0,0,0,0,0,0,0,0,0,0,1.80788,-0.0200291,0.00192538,-0.0795894,-0.00732353,0.00167341,-0.0175104,-0.0147455,0,0,0,0,0,0,0,0,0,0,1.4648,-0.00827754,0.00309425,0.0018596,-0.00668418,0.000797205,-0.0568239,-0.0142363,0,0,0,0,0,0,0,0,0,0,1.07506,0.0971836,0.0600779,0.803189,0.0232983,0.0053853,0.585716,0.14238,0,0,0,0,0,0,0,0,0,0
17,1.06112,-0.0313359,-0.00915024,-0.218463,-0.0147022,0.0049575,-0.0355289,0.0695492,0,0,0,0,0,0,0,0,0,0,1.114,-0.0295154,0.0113325,-0.297875,-0.0153452,0.00501312,-0.0686655,0.0742076,0,0,0,0,0,0,0,0,0,0,0.869258,-0.00459912,0.00165918,-0.000337455,-0.015367,0.00494537,-0.0699616,0.0724792,0,0,0,0,0,0,0,0,0,0,0.623041,0.0743424,0.0568724,0.657107,0.017591,0.00105127,0.27817,0.0168968,0,0,0,0,0,0,0,0,0,0
18,-1.15033,-0.0788584,0.106402,0.242846,-0.0645152,-0.00150428,-1.23888,0.316706,0,0,0,0,0,0,0,0,0,0,-0.648168,-0.0760654,0.106651,0.361508,-0.0442248,-0.00315095,-1.39199,0.324573,0,0,0,0,0,0,0,0,0,0,-1.53446,-0.0413345,0.0943065,0.373058,-0.0649538,-0.00134774,-1.21407,0.311859,0,0,0,0,0,0,0,0,0,0,1.00167,0.0426432,0.0117462,0.14478,0.020091,0.00167515,0.345043,0.0308066,0,0,0,0,0,0,0,0,0,0
19,2.34347,0.0147901,-0.00376847,0.0309527,-0.0166975,-0.000706841,0.719978,0.029361,0,0,0,0,0,0,0,0,0,0,2.5054,0.0249618,-0.000968012,-0.030002,-0.0111384,-0.000454236,0.769241,0.0162969,0,0,0,0,0,0,0,0,0,0,1.95459,0.0113639,-0.00365518,0.0139095,-0.0138801,-0.000937634,0.777055,0.0407942,0,0,0,0,0,0,0,0,0,0,1.33348,0.114976,0.0677701,0.769889,0.0283298,0.00516157,0.50543,0.129257,0,0,0,0,0,0,0,0,0,0
20,-1.11301,0.0028929,-0.00171728,-0.0177199,0.0242166,0.000295147,0.169717,0.000935747,0,0,0,0,0,0,0,0,0,0,-1.2382,0.00443613,0.014088,-0.0232186,0.0229362,-0.00017274,0.159864,-0.00322894,0,0,0,0,0,0,0,0,0,0,-1.85077,-0.00230938,0.00084702,-0.00058741,0.0215828,0.000104691,0.195471,-0.00497554,0,0,0,0,0,0,0,0,0,0,1.0536,0.0952596,0.0645157,0.774214,0.0323702,0.0053728,0.550118,0.15761,0,0,0,0,0,0,0,0,0,0
21,-1.07892,-0.00466184,0.00277487,-0.179223,-0.00783961,-0.00110105,-0.0883204,-0.0733678,0,0,0,0,0,0,0,0,0,0,-1.15186,0.00576356,0.000600121,-0.332554,-0.00576645,-0.0014087,-0.0468927,-0.0820517,0,0,0,0,0,0,0,0,0,0,-1.57789,0.0113779,-0.00459404,0.0163186,-0.00869376,-0.000960784,-0.101869,-0.066194,0,0,0,0,0,0,0,0,0,0,0.878476,0.092658,0.0598596,0.833325,0.0218133,0.00501491,0.435213,0.132559,0,0,0,0,0,0,0,0,0,0
22,0.420472,0.138891,-0.000810462,0.353646,-0.046332,-0.0036413,0.651571,-0.117806,0,0,0,0,0,0,0,0,0,0,0.168755,0.146391,0.00306944,0.220748,-0.0400297,-0.00392071,0.639728,-0.115707,0,0,0,0,0,0,0,0,0,0,-0.437222,0.14115,0.000640823,0.396469,-0.0484859,-0.00352136,0.612299,-0.115807,0,0,0,0,0,0,0,0,0,0,1.00415,0.0134216,0.0451811,0.369568,0.0176691,0.00098015,0.271551,0.0167281,0,0,0,0,0,0,0,0,0,0
23,1.82992,0.0195977,-0.0131428,0.0184384,0.000145054,-0.000684877,-0.494918,0.0585306,0,0,0,0,0,0,0,0,0,0,1.88529,0.0287264,0.00479001,0.150161,0.00317559,-0.0016147,-0.521879,0.0490863,0,0,0,0,0,0,0,0,0,0,1.31036,0.0107179,-0.00327921,0.0122259,-0.000791561,-0.00109712,-0.434493,0.0466743,0,0,0,0,0,0,0,0,0,0,1.33416,0.119914,0.0644392,0.726973,0.0290137,0.00526034,0.55018,0.130756,0,0,0,0,0,0,0,0,0,0
24,0.0118223,-0.0162185,0.00552017,0.00464232,-0.00778703,0.000248881,-1.08473,-0.0322794,0,0,0,0,0,0,0,0,0,0,0.00422389,-0.00786147,-0.0039429,-0.0550139,-0.0161075,0.000134302,-1.07553,-0.0114667,0,0,0,0,0,0,0,0,0,0,-0.441379,-0.00624835,0.00231807,0.00037487,-0.0110585,0.000246872,-1.02972,-0.00891488,0,0,0,0,0,0,0,0,0,0,1.09312,0.0983537,0.0608973,0.849066,0.0244779,0.00561127,0.462456,0.137146,0,0,0,0,0,0,0,0,0,0
25,1.70191,-0.0251231,0.00678295,-0.209989,-0.0182129,-0.00369372,0.234657,0.00664078,0,0,0,0,0,0,0,0,0,0,1.74331,-0.0175653,-0.00396702,-0.27895,-0.0168721,-0.00370457,0.276157,-0.00107005,0,0,0,0,0,0,0,0,0,0,1.41612,-0.0115997,0.00353451,0.00469014,-0.0189467,-0.00373089,0.256171,-0.00225716,0,0,0,0,0,0,0,0,0,0,0.909327,0.0978358,0.059384,0.757282,0.0211847,0.00389176,0.428139,0.0844886,0,0,0,0,0,0,0,0,0,0
26,1.1036,-0.0476935,0.0167297,-0.121692,0.0534421,0.000682671,0.158462,-0.0757267,0,0,0,0,0,0,0,0,0,0,1.12881,-0.0520655,0.0201905,-0.0742809,0.0550012,6.9591e-06,0.123209,-0.0658766,0,0,0,0,0,0,0,0,0,0,0.877121,-0.0615504,0.026545,0.312248,0.0535519,0.000627375,0.138905,-0.0713155,0,0,0,0,0,0,0,0,0,0,0.856539,0.0836958,0.0543129,0.702484,0.0244327,0.00535017,0.429879,0.133634,0,0,0,0,0,0,0,0,0,0
27,2.59297,0.0618283,-0.0297421,0.133991,0.0112195,0.000374606,0.321731,0.0391571,0,0,0,0,0,0,0,0,0,0,2.21232,0.0647085,-0.040922,0.249749,0.0171117,-0.00148672,0.331004,0.0348275,0,0,0,0,0,0,0,0,0,0,1.52066,0.0778013,-0.0360096,0.647391,0.0135601,-0.000242627,0.342179,0.0408759,0,0,0,0,0,0,0,0,0,0,1.26371,0.071702,0.0613033,0.648341,0.0211985,0.0037961,0.424538,0.105516,0,0,0,0,0,0,0,0,0,0
28,-0.703416,-0.0059743,-0.00426765,-0.25663,-0.000263257,0.00356238,1.15162,-0.181705,0,0,0,0,0,0,0,0,0,0,-0.582212,-0.0322456,-0.00765594,-0.270054,0.00278461,0.00340539,1.12573,-0.176773,0,0,0,0,0,0,0,0,0,0,-1.01989,0.00634444,-0.008168,0.018817,0.000507903,0.00350358,1.07488,-0.173615,0,0,0,0,0,0,0,0,0,0,0.567133,0.0628842,0.0480006,0.721884,0.0174791,0.00156209,0.36644,0.0338086,0,0,0,0,0,0,0,0,0,0
29,-0.341154,0.000820169,-0.0127078,-0.0273422,-0.0318813,0.000873162,1.01446,-0.00647514,0,0,0,0,0,0,0,0,0,0,-0.471576,0.0130873,-0.0074621,-0.193277,-0.0348113,0.000851745,1.02157,-0.00100111,0,0,0,0,0,0,0,0,0,0,-0.650752,0.0111783,-0.00644985,0.021107,-0.033062,0.000704973,1.02363,0.00028685,0,0,0,0,0,0,0,0,0,0,0.947345,0.0804378,0.0607861,0.705463,0.0210335,0.00460065,0.443643,0.123906,0,0,0,0,0,0,0,0,0,0
30,1.6504,0.00110341,-0.00195306,-0.0647338,0.0268796,0.000617133,0.573855,-0.0193232,0,0,0,0,0,0,0,0,0,0,1.81775,-0.0154996,-0.00145903,0.0939151,0.0259455,0.00116847,0.61537,-0.0336251,0,0,0,0,0,0,0,0,0,0,1.29774,-0.00486559,0.00179795,-0.000247347,0.0257633,0.000218111,0.599233,-0.0103154,0,0,0,0,0,0,0,0,0,0,1.1217,0.105492,0.0640908,0.707617,0.0294161,0.00521687,0.529848,0.149893,0,0,0,0,0,0,0,0,0,0
31,1.67087,-0.026033,-0.011436,-0.33215,-0.0292999,0.00456337,-0.343571,-0.00586594,0,0,0,0,0,0,0,0,0,0,1.5303,-0.0125272,-0.0108283,-0.280892,-0.0279962,0.00455785,-0.264903,-0.0116533,0,0,0,0,0,0,0,0,0,0,1.5876,-0.00231659,0.00118921,-0.000652481,-0.0285339,0.00456883,-0.299264,-0.00855149,0,0,0,0,0,0,0,0,0,0,0.647907,0.0780091,0.050167,0.67206,0.018643,0.00115385,0.347836,0.0208538,0,0,0,0,0,0,0,0,0,0
32,2.11367,0.014992,-0.0100091,-0.107236,0.0284529,5.40338e-05,-0.543461,-0.0830886,0,0,0,0,0,0,0,0,0,0,2.17129,0.0185837,-0.0238152,-0.0723212,0.0278586,0.000410712,-0.58625,-0.0724088,0,0,0,0,0,0,0,0,0,0,1.83449,0.0306547,-0.010501,0.0837178,0.0258987,0.00043325,-0.552695,-0.079942,0,0,0,0,0,0,0,0,0,0,1.09854,0.0923366,0.0606433,0.755718,0.0257197,0.00467095,0.421897,0.146155,0,0,0,0,0,0,0,0,0,0
33,0.416463,-0.0200472,-0.00150683,-0.0876959,0.0230817,-0.000338504,0.7471,-0.0162803,0,0,0,0,0,0,0,0,0,0,0.290306,-0.0152736,0.0046971,-0.0727537,0.0242679,0.000634134,0.781737,-0.0388664,0,0,0,0,0,0,0,0,0,0,-0.0627337,-0.00827923,0.00309545,0.00186222,0.0244142,-0.000415973,0.763685,-0.0145632,0,0,0,0,0,0,0,0,0,0,1.16799,0.101026,0.0673383,0.744105,0.0276483,0.00486307,0.510127,0.141406,0,0,0,0,0,0,0,0,0,0
34,-6.18293,-0.0811977,0.0260144,0.15678,0.00730811,0.000439906,0.319146,-0.0259116,0,0,0,0,0,0,0,0,0,0,-6.11059,-0.0816134,0.0376905,0.260036,0.0144616,-0.00151975,0.329615,-0.0228809,0,0,0,0,0,0,0,0,0,0,-5.82237,-0.0744547,0.033998,0.487197,0.0123746,0.000232082,0.27464,0.000808398,0,0,0,0,0,0,0,0,0,0,0.398912,0.0831945,0.0488633,0.657441,0.0272813,0.00564149,0.493887,0.130733,0,0,0,0,0,0,0,0,0,0
35,-0.615779,0.0253018,-0.053137,0.561854,-0.0271289,0.00207054,-0.615022,-0.064109,0,0,0,0,0,0,0,0,0,0,-0.794647,0.047673,-0.0551388,0.314822,-0.0314058,0.00230291,-0.586224,-0.0618711,0,0,0,0,0,0,0,0,0,0,-1.86159,0.0466062,-0.0568214,0.91594,-0.0286775,0.00209801,-0.673837,-0.057279,0,0,0,0,0,0,0,0,0,0,1.12602,0.0416103,0.0538619,0.687358,0.0184766,0.00161985,0.341511,0.0304232,0,0,0,0,0,0,0,0,0,0
36,0.295689,-0.0626836,0.000127954,-0.226952,0.0474969,0.00304598,-0.55377,0.00229696,0,0,0,0,0,0,0,0,0,0,0.384735,-0.0558105,0.00624877,-0.176273,0.0522457,0.00254203,-0.508352,-0.00607072,0,0,0,0,0,0,0,0,0,0,0.118488,-0.0394476,0.0141183,0.105042,0.0515151,0.00212397,-0.528937,-0.00300954,0,0,0,0,0,0,0,0,0,0,0.746491,0.0872008,0.054877,0.66914,0.0207932,0.00416957,0.416207,0.0852244,0,0,0,0,0,0,0,0,0,0
37,1.34378,0.0576528,-0.0147764,-0.0908859,0.00272952,-0.00203009,-1.17624,0.00825737,0,0,0,0,0,0,0,0,0,0,1.23859,0.0560062,-0.0264451,-0.0278099,0.00670089,-0.00286927,-1.13906,0.00710453,0,0,0,0,0,0,0,0,0,0,0.504948,0.0858353,-0.0118496,0.336622,0.0049231,-0.00232108,-1.18228,0.0118137,0,0,0,0,0,0,0,0,0,0,1.09257,0.0715895,0.0554212,0.596963,0.0212179,0.00442194,0.456537,0.0865612,0,0,0,0,0,0,0,0,0,0
38,-0.242267,-0.000977337,-0.022201,-0.201882,-0.0253584,0.00110452,-1.3665,-0.129919,0,0,0,0,0,0,0,0,0,0,-0.452214,0.0121706,-0.0333162,-0.128225,-0.0268273,0.00128315,-1.39684,-0.131438,0,0,0,0,0,0,0,0,0,0,-1.502,0.0390687,-0.0413908,0.453445,-0.0225254,0.000589703,-1.34188,-0.134083,0,0,0,0,0,0,0,0,0,0,1.02851,0.0624457,0.0684117,0.757098,0.0215803,0.00273306,0.400443,0.0481422,0,0,0,0,0,0,0,0,0,0
39,1.90993,-0.0128488,-0.0150494,-0.375756,-0.0230322,0.0018788,0.660939,-0.288799,0,0,0,0,0,0,0,0,0,0,1.97312,-0.0199858,-0.00473623,-0.198648,-0.0211493,0.00165432,0.657462,-0.287991,0,0,0,0,0,0,0,0,0,0,1.8637,0.00103779,0.000761516,-0.000273383,-0.0226538,0.00184666,0.668737,-0.289501,0,0,0,0,0,0,0,0,0,0,0.68163,0.0770319,0.0536199,0.758386,0.0160383,0.00098644,0.350668,0.0192224,0,0,0,0,0,0,0,0,0,0
40,-2.06242,-0.0428077,-0.00789916,-0.411789,-0.0450573,-0.0119617,-0.260827,-0.123674,0,0,0,0,0,0,0,0,0,0,-2.11368,-0.0254965,-0.00317577,-0.347878,-0.045344,-0.0118227,-0.217706,-0.127108,0,0,0,0,0,0,0,0,0,0,-2.11657,-0.0141783,0.00769949,0.0144406,-0.0449686,-0.0119408,-0.259329,-0.125585,0,0,0,0,0,0,0,0,0,0,0.421798,0.0750651,0.0529668,0.694934,0.0197841,0.00199012,0.346576,0.033676,0,0,0,0,0,0,0,0,0,0
41,0.996287,-0.0129996,-0.00573162,-0.284592,-0.0499529,-0.0104662,1.19165,-0.00431282,0,0,0,0,0,0,0,0,0,0,1.12257,-0.030458,-0.00713195,-0.300295,-0.0562942,-0.0100315,1.14256,-0.000803812,0,0,0,0,0,0,0,0,0,0,0.928401,0.00396135,0.0013707,1.21541e-05,-0.0504002,-0.0104042,1.2071,-0.00502588,0,0,0,0,0,0,0,0,0,0,0.581436,0.0829126,0.0499637,0.617615,0.0159816,0.000911943,0.285884,0.0168941,0,0,0,0,0,0,0,0,0,0
42,1.25485,-0.0131832,-0.0139987,-0.343413,0.0466106,0.00725146,0.208395,-0.0582572,0,0,0,0,0,0,0,0,0,0,1.16015,-0.0128815,-0.0232713,-0.20133,0.0451385,0.00760866,0.188316,-0.0540441,0,0,0,0,0,0,0,0,0,0,0.744222,0.0285598,-0.00606912,0.0543556,0.0475554,0.00705627,0.177803,-0.0556596,0,0,0,0,0,0,0,0,0,0,0.845431,0.0844031,0.0636337,0.806537,0.0201013,0.00340576,0.420989,0.0795367,0,0,0,0,0,0,0,0,0,0
43,-0.37023,-0.00655686,-0.000390595,-0.227086,0.0195556,-0.00115058,0.117616,-2.76021e-05,0,0,0,0,0,0,0,0,0,0,-0.545638,-0.00263212,0.00498498,-0.167393,0.0195156,-0.00150077,0.115834,0.0131775,0,0,0,0,0,0,0,0,0,0,-0.83627,0.00239058,-0.00153255,0.00218728,0.0181486,-0.00123861,0.0884401,0.00922997,0,0,0,0,0,0,0,0,0,0,0.895042,0.0791651,0.0663129,0.776587,0.0249374,0.00485665,0.387007,0.11701,0,0,0,0,0,0,0,0,0,0
44,0.137097,-0.0222867,-0.019332,-0.269234,-0.0364825,-0.00416449,-0.751401,-0.314397,0,0,0,0,0,0,0,0,0,0,0.274557,-0.0370774,-0.00520105,-0.0514018,-0.040025,-0.00352232,-0.649142,-0.325909,0,0,0,0,0,0,0,0,0,0,-0.137995,0.00287779,-0.000962782,0.00181113,-0.0398367,-0.00363368,-0.751451,-0.314255,0,0,0,0,0,0,0,0,0,0,0.795635,0.0801366,0.0531708,0.762608,0.0232836,0.00354415,0.457345,0.0728317,0,0,0,0,0,0,0,0,0,0
45,2.19646,-0.0154618,0.00440094,0.137689,-0.0186967,0.000606283,-0.323049,-0.0239851,0,0,0,0,0,0,0,0,0,0,2.04201,-0.0060275,-0.00623092,-0.0727317,-0.0207685,0.000389951,-0.371614,-0.0522778,0,0,0,0,0,0,0,0,0,0,1.76486,-0.00735066,0.00273755,0.0010985,-0.0197894,0.000273986,-0.331813,-0.0130596,0,0,0,0,0,0,0,0,0,0,1.03749,0.0870791,0.0642638,0.74508,0.0269516,0.00465874,0.525021,0.147227,0,0,0,0,0,0,0,0,0,0
