rep,id,eta_b01,eta_b11,eta_b21,eta_a1,eta_p1,eta_g1,eta_p2,eta_g2,eta_alpha11,eta_alpha21
2,19,3.69119881833242,0.147111220679506,-0.0172655601159719,-1.16393449731809,0,0,0,0,0,0
1,20,-0.931565057795855,-0.123699925811436,0.115924393051445,0.237324490153335,0,0,0,0,0,0
2,20,-2.8243393523877,0.00210094551374689,0.0489508250841332,-0.356606005697032,0,0,0,0,0,0
1,21,-1.75505482646706,0.0840188872688516,-0.0593019757091743,0.353201812783468,0,0,0,0,0,0
2,21,-0.207356036051741,-0.0314449934978762,-0.00226178439946548,1.13604114989508,0,0,0,0,0,0
1,22,5.00558887352563,0.118862075933482,-0.0157738543268566,-0.3171555862591,0,0,0,0,0,0
2,22,2.65143313644457,0.0973148503959378,0.0598284697115814,1.30370892562112,0,0,0,0,0,0
1,23,0.0124312216682496,-0.00652287615309123,0.192120903653348,-2.14615615731922,0,0,0,0,0,0
2,23,0.0850674768027948,-0.0199723770036427,0.0147838526222965,0.953085728787205,0,0,0,0,0,0
1,24,1.51924713035996,0.090938995001943,0.0343591638346849,0.77189647287565,0,0,0,0,0,0
2,24,3.53164356784586,0.135247871145662,-0.0072805051442948,-1.02500435730731,0,0,0,0,0,0
1,25,0.514630709377772,-0.0346622148434693,-0.0398799563555778,0.175195116864215,0,0,0,0,0,0
2,25,2.03636266946938,-0.0603617257705063,0.0750632822188083,-2.26869096897662,0,0,0,0,0,0
1,26,1.46166933103352,-0.168776783691184,0.0205615225738666,-0.38784108799685,0,0,0,0,0,0
2,26,2.30554647545573,-0.0897288332809846,0.0035367041628447,-0.0260955017124543,0,0,0,0,0,0
1,27,4.53806591860916,0.112158098461634,-0.150820680761553,-0.869961946310253,0,0,0,0,0,0
2,27,3.63732133435823,0.0214352160814887,-0.0993523790655066,1.08461157784314,0,0,0,0,0,0
1,28,-1.37767914282281,-0.0330021823123937,-0.0730367936288991,-0.822074748796802,0,0,0,0,0,0
2,28,-2.34312057329405,0.0206132834926447,-0.026419124244555,-0.287760309449519,0,0,0,0,0,0
1,29,-0.314134710382334,-0.0969184834366229,0.244490941407314,-0.916901579190553,0,0,0,0,0,0
2,29,0.506561141510643,-0.0605511642740888,0.241960494480036,-0.320623026995008,0,0,0,0,0,0
1,30,0.521326238338742,-0.0269686478332241,0.104858432117831,-0.128042614113955,0,0,0,0,0,0
2,30,0.781701312596592,-0.0284034116283894,0.0747758755189943,-1.60587818803698,0,0,0,0,0,0
1,31,2.33496034545923,0.00579362454394217,-0.0996923981189723,-0.555559756037156,0,0,0,0,0,0
2,31,2.5675785348951,-0.0585747998688809,-0.0301265586186413,1.22841845349844,0,0,0,0,0,0
1,32,2.2887397671531,-0.0418590635316755,0.00620659838112998,-1.48128067831576,0,0,0,0,0,0
2,32,-0.523879317255007,-0.0668185579984604,-0.073991373984191,2.07715536355458,0,0,0,0,0,0
1,33,0.0862350798110159,0.17415991240714,-0.0445627272711467,-0.411113929463773,0,0,0,0,0,0
2,33,-0.0615878202070247,0.0245118843712632,0.00388220828480232,1.69590246089253,0,0,0,0,0,0
1,34,-1.43600843059316,-0.154315708341473,0.132954618490902,1.30553546354716,0,0,0,0,0,0
2,34,1.49347514874823,-0.107670435729127,0.0988199718770478,2.1908183422527,0,0,0,0,0,0
1,35,-0.310990718577802,0.00818639526842071,-0.0961519866385686,0.950437081262149,0,0,0,0,0,0
2,35,-2.26180129261496,-0.0531620789475242,-0.169926453956838,1.84250217395445,0,0,0,0,0,0
1,36,0.256698351059782,0.00944718158066392,-0.0179107871399833,0.263440725780368,0,0,0,0,0,0
2,36,-1.11997387823674,-0.0856776426413959,0.00216397617172868,-0.386682344796803,0,0,0,0,0,0
1,37,0.952339828986429,0.139603315410369,0.0291367007570455,-0.910524929649717,0,0,0,0,0,0
2,37,3.27222978828357,-0.0606112418375257,0.00915541250361888,1.39030155642714,0,0,0,0,0,0
1,38,2.71333305494263,-0.132548490916909,0.0688116593198214,1.13644752862396,0,0,0,0,0,0
2,38,0.863227745670918,0.00656947267305813,0.0583102054878306,0.501518786835162,0,0,0,0,0,0
1,39,3.09756798959925,0.0146097279367561,0.144365340742807,-0.52515559378311,0,0,0,0,0,0
2,39,2.78305962145206,0.12839308972623,0.0569135771493871,-0.025901110328814,0,0,0,0,0,0
1,40,1.66604873469884,-0.132646898984608,0.10150321085891,1.56098756777042,0,0,0,0,0,0
2,40,-1.85512543667862,-0.204962810400544,-0.0052807858711768,1.15306034931326,0,0,0,0,0,0
1,41,1.63679887484095,-0.0273030618620224,-0.0531205191186626,0.133666037920002,0,0,0,0,0,0
2,41,1.87008298330977,-0.0125499606636026,-0.158852047505121,-1.56350354483037,0,0,0,0,0,0
1,42,2.92193894759643,-0.0715200514484399,0.0684079226520898,0.15619812540068,0,0,0,0,0,0
2,42,1.81177902248383,0.0123777861156326,0.0954741830437307,0.0291696958183215,0,0,0,0,0,0
1,43,0.37397108319138,0.0535741794424973,0.121921259624774,1.40985954127229,0,0,0,0,0,0
2,43,1.86067178804722,-0.278160355125735,0.0314072900628558,0.626675452104519,0,0,0,0,0,0
1,44,-2.13305903477611,0.0286366509221601,-0.0418034095384667,0.552012366985671,0,0,0,0,0,0
2,44,-2.18854191875386,0.131897491518569,0.00595315301477868,-0.328220537783602,0,0,0,0,0,0
1,45,0.236610862228688,-0.0118599979824211,-0.188148076691442,0.608694246070207,0,0,0,0,0,0
2,45,0.315794914932032,-0.104793197174554,-0.120946198608399,0.663514581094209,0,0,0,0,0,0
1,46,-0.666388014244238,0.0283795239603834,0.101018980006549,-0.311077069815727,0,0,0,0,0,0
2,46,-1.30900280359688,-0.0995719502047248,0.0183182010451664,0.0214075189625811,0,0,0,0,0,0
1,47,2.43475396219847,0.110801763610133,-0.130459345039673,-1.11183910729811,0,0,0,0,0,0
2,47,1.68077685827842,0.25301389578171,-0.231546612493157,-0.518373371490686,0,0,0,0,0,0
1,48,0.808289476048162,-0.0680091340531432,-0.149358487013491,-0.734376888922392,0,0,0,0,0,0
2,48,-2.62969164238569,-0.046316390097951,0.238617100904652,2.77380875862679,0,0,0,0,0,0
1,49,-4.89964225025927,0.087116328185695,0.0690459795704488,1.86314881847575,0,0,0,0,0,0
2,49,-2.05668870438761,0.114931140713695,0.0541616266258754,0.676110721866009,0,0,0,0,0,0
1,50,1.9438654312108,-0.017354305328173,0.113096283047284,-0.138587717414157,0,0,0,0,0,0
2,50,1.7386961829429,0.0510786725060827,-0.060165976367038,1.23040181071251,0,0,0,0,0,0
1,51,-1.50363106742024,0.0101843057339081,-0.131941034728228,1.10024855562485,0,0,0,0,0,0
2,51,-2.18669128934453,-0.0353781936508054,-0.204361383865801,1.67426911077168,0,0,0,0,0,0
1,52,-1.08014734505783,-0.0231146654931335,0.0671345432721658,0.995022217523297,0,0,0,0,0,0
2,52,-0.062904556442741,0.0122324842967695,0.0321796653861945,-0.998446829830209,0,0,0,0,0,0
1,53,-3.21842597706,-0.138671938211832,0.0741694277663598,0.936484867779828,0,0,0,0,0,0
2,53,-4.11666888610636,-0.0363892008393893,0.0785899453016984,1.03902836561262,0,0,0,0,0,0
1,54,-1.19478933487506,0.0251283522276877,0.0489981727885099,-0.44393074746339,0,0,0,0,0,0
2,54,-0.236431028387558,0.187651030009109,-0.116311662474834,-1.64503646808101,0,0,0,0,0,0
1,55,0.823994234441401,-0.165923593625767,-0.0611602655727148,-0.278438602155148,0,0,0,0,0,0
2,55,0.526506738800723,0.00109306121024336,0.1266767902937,0.496883810774993,0,0,0,0,0,0
1,56,-1.00797922398341,-0.16108446816322,0.120282006153031,-0.354286367060119,0,0,0,0,0,0
2,56,-2.49424724705205,0.0291847345654311,-0.0102694131842117,-0.240145161284653,0,0,0,0,0,0
1,57,-3.14293639865063,0.0944802121866779,-0.0306532508096346,-2.01369683013198,0,0,0,0,0,0
2,57,-2.77881469171556,0.0666376915891739,0.107548185826349,0.46647618104033,0,0,0,0,0,0
1,58,3.16021746971484,0.0278407901991241,-0.0541329050286438,0.552318690996874,0,0,0,0,0,0
2,58,3.19656684934099,-0.040564046406818,-0.15846706332154,1.94704628326891,0,0,0,0,0,0
1,59,0.443337960705404,-0.112197403306784,-0.134233770989773,0.035610324645988,0,0,0,0,0,0
2,59,-0.393070460680843,-0.121984291701856,0.0249634355170301,-0.640595669440761,0,0,0,0,0,0
1,60,-1.25405378703895,-0.0315144098220183,-0.0751501606688823,0.617162574713833,0,0,0,0,0,0
2,60,-1.55460489710035,0.099186337888524,0.0961183020582251,-0.209414066062236,0,0,0,0,0,0
1,61,0.339433243729371,0.0139319081772814,-0.174050981300511,1.41081943358325,0,0,0,0,0,0
2,61,1.25097435140982,-0.0383895053051296,-0.145634004276504,2.03565251610939,0,0,0,0,0,0
1,62,-1.46069715773764,-0.0986872088844644,-0.00125765763213716,-0.444942219972061,0,0,0,0,0,0
2,62,-1.19828293707028,0.0908087590658758,0.0246039497471926,-0.458663399230411,0,0,0,0,0,0
1,63,-1.16491664594237,-0.0679865302612126,0.23071359159554,1.71961353432378,0,0,0,0,0,0
2,63,-2.57611458896711,-0.10856785431625,0.0999957170505157,2.46984094008184,0,0,0,0,0,0
1,64,-0.755383379829736,-0.00157891001945493,-0.023546108276819,-0.911499785722664,0,0,0,0,0,0
2,64,2.24672500196538,-0.174913940652755,0.0778142097031535,0.624699114701394,0,0,0,0,0,0
1,65,-2.24084887972598,-0.143310405755323,0.0669513333806213,-1.00700398746908,0,0,0,0,0,0
2,65,-3.12276692641787,0.0822203899639241,-0.0185590417026281,-1.21098693680978,0,0,0,0,0,0
1,66,1.29914038644337,-0.0543705401559028,-0.0468617534335702,1.41358705553778,0,0,0,0,0,0
2,66,-0.780196461924368,0.036678766411842,0.151455194892982,0.314174066575927,0,0,0,0,0,0
1,67,0.295768249666377,0.0127396326439184,-0.0514727385811683,0.315929551629599,0,0,0,0,0,0
2,67,0.650151517027235,-0.0667075229283954,-0.0497569721299034,0.825182306243917,0,0,0,0,0,0
1,68,-1.19215999260562,0.0045497001092148,0.105762137240448,0.67487612315798,0,0,0,0,0,0
2,68,-2.0826403015257,-0.0558593265065387,-0.00938754389579014,0.939668154023529,0,0,0,0,0,0
1,69,2.52851614976832,0.0179853383070084,-0.0314563180792783,-0.991411549249923,0,0,0,0,0,0
2,69,3.25567175901478,0.102642359008031,0.214117504441916,0.286858230774081,0,0,0,0,0,0
1,70,0.879549218702315,-0.186088377906905,0.0901680078224041,-1.78352272884662,0,0,0,0,0,0
2,70,1.24638627427548,-0.0540881834444808,-0.0512489189874318,-1.03578721950073,0,0,0,0,0,0
1,71,-0.00887839832245055,-0.0131418282040835,0.0554658511299476,1.20700478198382,0,0,0,0,0,0
2,71,2.33897931079826,-0.0699113905016901,0.0552263885921009,-1.54070953144046,0,0,0,0,0,0
1,72,-1.19830734685334,0.0117021315151488,-0.0478272085687545,0.216550113865366,0,0,0,0,0,0
2,72,-2.77388598959114,-0.0974025494547551,-0.0299294567117777,-1.17786855772817,0,0,0,0,0,0
1,73,1.75374461607544,0.0474181572835286,0.101163080295234,-2.09155450863286,0,0,0,0,0,0
2,73,1.95613104964787,-0.127781997905728,-0.067323296235925,0.607928301711444,0,0,0,0,0,0
1,74,-2.23026514174866,0.00534816877624053,0.164216764248035,0.546348255699321,0,0,0,0,0,0
2,74,-4.29629474818505,0.126401784063847,-0.0568022495830264,1.10828443837478,0,0,0,0,0,0
1,75,0.677956668472081,-0.00322199775967665,-0.162773059794208,-1.18134019479794,0,0,0,0,0,0
2,75,0.0744478122797275,-0.0485290131585103,-0.0763718254553171,0.378132625178378,0,0,0,0,0,0
1,76,-1.66085539456377,0.142413890547424,0.0277453982979233,-0.04468391422102,0,0,0,0,0,0
2,76,-1.53789648416158,0.0628660082874642,0.0430151628567271,1.20505059003774,0,0,0,0,0,0
1,77,-0.371563510166624,-0.0892188740962157,-0.0437895757143095,-1.74684936760744,0,0,0,0,0,0
2,77,-0.526691217188293,-0.0503777737831941,0.0929786490385668,0.585080067562829,0,0,0,0,0,0
1,78,1.35718082589586,0.228418512605181,0.00938131448181402,1.40721396983809,0,0,0,0,0,0
2,78,-1.52403774732186,0.0239530914129457,0.0690727060536569,-2.41738306474302,0,0,0,0,0,0
1,79,-1.63032740533062,0.0588086366928441,-0.126297054094891,0.265190230079508,0,0,0,0,0,0
2,79,-0.910733746414625,0.0307625514502052,-0.0571860077520175,-0.452909520080454,0,0,0,0,0,0
1,80,0.647241092615604,0.0674572892985987,-0.0930120341143101,-2.00825011857866,0,0,0,0,0,0
2,80,-2.28986072165904,0.0580717852934885,-0.0172480581552544,0.749541256305233,0,0,0,0,0,0
1,81,4.01356684509265,0.0959889462986692,-0.046730039878521,1.62995988375247,0,0,0,0,0,0
2,81,3.65808310397438,0.138478261416857,-0.058982495422131,1.40024707397496,0,0,0,0,0,0
1,82,-1.48528500355046,0.107137039303776,0.0852804816796343,0.438506359942954,0,0,0,0,0,0
2,82,0.752112604891289,-0.0862155647188489,-0.107542659488337,0.459055083160109,0,0,0,0,0,0
1,83,0.635704183428984,-0.0849687177414572,-0.112665241883837,0.945378752790994,0,0,0,0,0,0
2,83,0.22569774015025,0.0234836813054105,-0.0386069391524072,0.719155240587994,0,0,0,0,0,0
1,84,-1.46415818392986,-0.018469227665775,0.0348835174235202,-0.859032578998591,0,0,0,0,0,0
2,84,-1.44585026453244,-0.0956367206745538,-0.00810399951208265,1.42533174188123,0,0,0,0,0,0
1,85,1.292068508016,-0.000214958105963148,0.0413463607883173,-0.0572562429929195,0,0,0,0,0,0
2,85,0.22309665987414,-0.0395727381115291,-0.220363929366116,-0.820508938566313,0,0,0,0,0,0
1,86,-0.487091026501589,-0.0386310951642725,-0.0954919316412736,0.807814856882326,0,0,0,0,0,0
2,86,-0.880940739692393,-0.0428832554899525,-0.121190039591089,0.743500034827112,0,0,0,0,0,0
1,87,2.64098373035867,0.0991911971119018,-0.0602901380747112,-1.51961963159008,0,0,0,0,0,0
2,87,1.15771736999642,0.0245679517703515,-0.183289516608466,0.990014198402233,0,0,0,0,0,0
1,88,-1.01149436186357,-0.157922327356383,-0.174320534177858,-0.442208477251288,0,0,0,0,0,0
2,88,-0.831903805158833,-0.190742192570747,0.0964534123442382,-1.43376895236241,0,0,0,0,0,0
1,89,-1.23743317083608,0.0154894539824254,-0.0448295269299832,0.528053485767567,0,0,0,0,0,0
2,89,0.521430782459487,-0.0418718527975634,0.0477641768639655,0.770505160402151,0,0,0,0,0,0
1,90,-0.458106734599569,0.0866823927247995,-0.00576662480998517,1.15463424937122,0,0,0,0,0,0
2,90,1.47935294131446,0.0775361470110236,-0.0169443120263637,-0.108028101514285,0,0,0,0,0,0
1,91,0.707620841609046,-0.027116945567386,-0.082004141138581,-0.931296413469129,0,0,0,0,0,0
2,91,-0.209113546182382,-0.0140787850725864,0.0502980279630932,-0.62629940485624,0,0,0,0,0,0
1,92,2.27267156904969,0.0507545319235029,-0.167215646809826,0.0275363480600195,0,0,0,0,0,0
2,92,1.99874417286281,0.0466427086758743,-0.112111879481906,0.0671483964194233,0,0,0,0,0,0
1,93,1.41661161951848,0.0770147488602133,0.1836533329362,0.454818482195349,0,0,0,0,0,0
2,93,-1.1428496557099,-0.0588739867630123,-0.144768371068286,-1.0992089437987,0,0,0,0,0,0
1,94,0.904336071001221,-0.179615526109065,-0.127185252600854,0.696891644549539,0,0,0,0,0,0
2,94,3.13670866757347,-0.103910492628057,-0.109227548859788,0.302163925315994,0,0,0,0,0,0
1,95,-1.96953902881939,-0.0827364550384155,-0.110477181629246,0.733923264243255,0,0,0,0,0,0
2,95,-1.22737833206944,0.0327574919535708,-0.0736512581088695,-2.32238230796342,0,0,0,0,0,0
1,96,0.638090303959104,-0.0953463405133662,0.0132359792822976,-0.613597980986615,0,0,0,0,0,0
2,96,0.153470091118587,-0.0713678219801649,-0.0659222014417677,0.624481780900639,0,0,0,0,0,0
1,97,1.9928291622951,-0.202206759948005,-0.0236095196333484,0.563315973026658,0,0,0,0,0,0
2,97,2.19811697030064,-0.174870871628813,-0.0712679064006615,-0.138553072663079,0,0,0,0,0,0
1,98,-3.32402282330348,-0.0227178970030447,-0.039513576832245,0.433743625987625,0,0,0,0,0,0
2,98,-2.61789157308574,-0.0359924132239282,0.0436607325074973,-0.284776264140189,0,0,0,0,0,0
1,99,-1.83420610594097,-0.0347467940497845,0.0584720664283233,0.352677735822922,0,0,0,0,0,0
2,99,-1.96101430685554,0.0683299578231456,0.0720919124039699,-1.04969808416053,0,0,0,0,0,0
1,100,0.0481700847523865,0.100801228077911,-0.0458563272516584,-0.347930134625687,0,0,0,0,0,0
2,100,0.451392878402471,-0.0817259778875467,0.0173585062664611,-1.92949141289169,0,0,0,0,0,0
1,101,2.10835837584829,-0.00322817783757297,0.0932167291059755,0.153385688344913,0,0,0,0,0,0
2,101,0.672298968605498,-0.124346038041928,-0.0101038733684934,-0.875664546129746,0,0,0,0,0,0
1,102,-0.515078966270157,0.18474059456916,-0.0643734824906305,0.496713069655516,0,0,0,0,0,0
2,102,0.129459529876558,0.159993360673438,-0.198744242418671,0.630720441169341,0,0,0,0,0,0
1,103,-0.125870322592747,0.0341218614388812,-0.125665332066549,-0.597267501200548,0,0,0,0,0,0
2,103,0.278644693702938,-0.185045214300043,0.0572320628380333,-0.308407997591054,0,0,0,0,0,0
1,104,-1.02518947198843,-0.0770389005560746,0.0748478735712237,0.204525666219434,0,0,0,0,0,0
2,104,-1.89522847839498,-0.0090138270643145,0.0672284379339749,0.193450182121361,0,0,0,0,0,0
1,105,-0.0663070442294303,0.0757928670022567,-0.0425569878127812,-0.030604239449901,0,0,0,0,0,0
2,105,1.23962525029275,-0.17860896879785,0.0173876743427923,-0.283217499648998,0,0,0,0,0,0
1,106,-0.576264161813179,-0.15060104158995,-0.061326428013837,1.97845389432785,0,0,0,0,0,0
2,106,-0.444789567736258,-0.0775547477991521,-0.00038668154333307,1.87959115030049,0,0,0,0,0,0
1,107,-2.40282110773588,-0.170088150107902,-0.0464780933292956,0.66789623901463,0,0,0,0,0,0
2,107,-2.76379490925663,-0.0344346870036885,0.0278049856111518,-0.0419992050546178,0,0,0,0,0,0
1,108,1.48144106173931,-0.0584107644729159,0.0207621492471197,-0.556821441212163,0,0,0,0,0,0
2,108,1.8479163558897,0.0214043070415796,0.0694101961337981,-0.0302193503306802,0,0,0,0,0,0
1,109,2.50234744092718,-0.028161770059159,-0.141479749156657,-0.23952310966686,0,0,0,0,0,0
2,109,2.4404359495082,-0.0147129345993502,-0.105081988826109,0.0399189097497736,0,0,0,0,0,0
1,110,-1.84540746063569,0.0521187407147374,-0.0348510842844019,-0.104689192508548,0,0,0,0,0,0
2,110,-3.63667691008455,-0.0603243658726919,-0.100138488431292,-0.308173666579937,0,0,0,0,0,0
1,111,-0.136870836497369,-0.069035005375077,-0.0410886967383496,-0.23470497314611,0,0,0,0,0,0
2,111,0.15107321892199,0.0981022763395411,-0.0348462584112726,-1.53626777665601,0,0,0,0,0,0
1,112,0.608332451611474,0.039630667398268,0.0658152457994451,-0.919308877848533,0,0,0,0,0,0
2,112,-1.5243094986691,-0.0309022559284786,-0.131472842940458,-0.590012451469565,0,0,0,0,0,0
1,113,-0.637529582299379,-0.0596688826500307,-0.0234950027889255,-2.29845040526266,0,0,0,0,0,0
2,113,-1.93094512821171,-0.14674569374625,-0.172731315408847,-0.640197883654237,0,0,0,0,0,0
1,114,1.08886400007369,0.0946033084563593,0.012304631562044,-0.375662246881799,0,0,0,0,0,0
2,114,2.55232572658705,-0.000900417980685138,-0.0919103257097142,-0.801394190014189,0,0,0,0,0,0
1,115,-1.01700491229088,0.048455319706359,-0.0901272364427442,-0.0227656995324813,0,0,0,0,0,0
2,115,-0.773116422301104,0.00872804298107949,-0.0459767794977608,0.462007286450625,0,0,0,0,0,0
1,116,-2.49339055831943,-0.12385629386731,0.0921874353136939,0.729589215062632,0,0,0,0,0,0
2,116,-2.34661712584978,-0.0789147458352171,0.113331936118596,0.79185970142606,0,0,0,0,0,0
1,117,-1.11385052613539,0.025166954965328,-0.0341937455480224,0.867256729363312,0,0,0,0,0,0
2,117,-1.35188436892247,0.0815482658832534,-0.0821857890281787,0.382748765238247,0,0,0,0,0,0
1,118,0.977621879216865,0.00221476850761976,-0.00529787480498026,1.25659976739913,0,0,0,0,0,0
2,118,1.8023415491974,-0.0213083470864052,-0.0129735828528569,0.817282045012114,0,0,0,0,0,0
1,119,0.765577207170274,-0.00121213278284039,-0.0340673177254146,0.293267195855372,0,0,0,0,0,0
2,119,0.217159762009345,-0.0435870502850948,-0.0111735233135756,0.144793034850767,0,0,0,0,0,0
1,120,3.53737831572188,-0.0929822205223633,-0.0904701382598295,0.885843591823515,0,0,0,0,0,0
2,120,1.85134342676589,0.0736396097233061,-0.111074383513408,0.84609681912701,0,0,0,0,0,0
1,121,1.78451021855122,-0.148421433146725,0.0079775658227105,-1.22392892744073,0,0,0,0,0,0
2,121,1.22632798492879,-0.0884031839698998,-0.104283999269659,1.16093216026891,0,0,0,0,0,0
1,122,-0.50799469610085,-0.00425970984063335,-0.0297033709879975,-0.770071280019764,0,0,0,0,0,0
2,122,-1.18963091682073,0.040570569843559,-0.108694752579259,-1.39566503532274,0,0,0,0,0,0
1,123,-2.43410334576407,-0.110648714730182,-0.125048239555543,0.0693996423969705,0,0,0,0,0,0
2,123,-2.19191699468262,-0.0710814223335341,-0.152311992840386,-0.797444744926777,0,0,0,0,0,0
1,124,0.946341528263288,0.0161132979588816,0.0081082434017834,-0.22147509014974,0,0,0,0,0,0
2,124,0.657930162416829,0.0551107455081966,-0.0650453583082424,-0.600251958417531,0,0,0,0,0,0
1,125,-3.28860568036851,-0.11324583071626,-0.0869050448093499,-0.530845028865758,0,0,0,0,0,0
2,125,-2.17323549648253,-0.0700937732006805,0.170875265005635,-0.858981222692972,0,0,0,0,0,0
1,126,-0.686094130871462,-0.0284531580348649,-0.0118245031807815,-0.605912611812005,0,0,0,0,0,0
2,126,-0.1449876746274,0.168401589321126,0.175617334565593,1.09276093761731,0,0,0,0,0,0
1,127,0.645077129385034,0.125550858659916,0.0745310440959948,0.11313655956549,0,0,0,0,0,0
2,127,1.30976845269431,0.138784964008716,0.00567907793925385,-0.847116147961022,0,0,0,0,0,0
1,128,0.882704229874141,0.0230295659019248,-0.115413169210376,-0.226021407886609,0,0,0,0,0,0
2,128,1.20132266504019,-0.000342520435699316,0.0486639624414648,0.0597380019912717,0,0,0,0,0,0
1,129,1.28659243056568,-0.134491942497382,0.090643242478489,-1.60306221163951,0,0,0,0,0,0
2,129,0.674974105795398,0.137683176084528,-0.295803996951995,1.41704915675481,0,0,0,0,0,0
1,130,-1.60970702257337,0.126257943703527,-0.0156308434875389,1.00213970701568,0,0,0,0,0,0
2,130,-1.77499790630167,0.143408615243521,-0.00993979920409312,0.558672178431542,0,0,0,0,0,0
1,131,-2.14605753667832,-0.0139876187784496,0.0903867245117606,0.596888501682439,0,0,0,0,0,0
2,131,-3.08160544160891,-0.00442582335629991,0.0471440098634713,0.612269700565955,0,0,0,0,0,0
1,132,-2.12305198691043,-0.0610242352952677,0.00861665072107472,1.05051078516465,0,0,0,0,0,0
2,132,-3.33213905030387,0.0154626602151281,-0.011331652139722,1.22328896401155,0,0,0,0,0,0
1,133,1.56112135927057,0.0697377107111438,-0.0337231775237159,1.76485962431552,0,0,0,0,0,0
2,133,2.67242493298689,0.0934092803164964,-0.182598947039653,0.935194826092917,0,0,0,0,0,0
1,134,-0.128102211701068,0.0484229382569733,-0.125039835043012,0.739222307404691,0,0,0,0,0,0
2,134,-0.0964338895521466,0.00273778232284619,-0.080098452135326,-0.829685164965946,0,0,0,0,0,0
1,135,-3.04404004386492,-0.0993283042665925,-0.0699498452401347,1.4150036289433,0,0,0,0,0,0
