rep,id,b01,b11,b21,a1,p1,g1,p2,g2,alpha11,alpha21
2,20,1.88490877669696,-0.118588036610664,-0.113136884689755,2.35064650614007,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279
1,21,2.9541933026176,-0.036670094855559,-0.221389685483062,4.78027567673187,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279
2,21,4.50189209303291,-0.152133975622287,-0.164349494173354,10.4576896021984,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279
1,22,9.71483700261028,-0.00182690619092847,-0.177861564100745,2.44523398749362,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279
2,22,7.36068126552922,-0.0233741317284729,-0.102259240062307,12.3666747011588,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279
1,23,4.7216793507529,-0.127211858277502,0.0300331938794597,0.392640928655048,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279
2,23,4.79431560588745,-0.140661359128053,-0.147303857151592,8.7092191219798,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279
1,24,6.22849525944461,-0.0297499871224676,-0.127728545939203,7.26590513637702,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279
2,24,8.24089169693052,0.014558889021251,-0.169368214918183,1.20477406050456,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279
1,25,5.22387883846243,-0.15535119696788,-0.201967666129466,4.00078872078047,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279
2,25,6.74561079855404,-0.181050707894917,-0.0870244275550799,0.347359655727808,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279
1,26,6.17091746011817,-0.289465765815595,-0.141526187200022,2.2783587038752,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279
2,26,7.01479460454038,-0.210417815405395,-0.158551005611043,3.2713439792549,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279
1,27,9.24731404769382,-0.00853088366277637,-0.312908390535441,1.40682368661113,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279
2,27,8.34656946344289,-0.099253766042922,-0.261440088839395,9.93345132229875,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279
1,28,3.33156898626184,-0.153691164436804,-0.235124503402787,1.47583164233892,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279
2,28,2.36612755579061,-0.100075698631766,-0.188506834018443,2.51817918710849,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279
1,29,4.39511341870232,-0.217607465561034,0.0824032316334263,1.34231377919812,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279
2,29,5.2158092705953,-0.1812401463985,0.0798727847061478,2.43676996628287,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279
1,30,5.2305743674234,-0.147657629957635,-0.0572292776560574,2.95427652740044,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279
2,30,5.49094944168125,-0.1490923937528,-0.0873118342548939,0.67396184260128,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279
1,31,7.04420847454388,-0.114895357580468,-0.26178010789286,1.92656119411001,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279
2,31,7.27682666397975,-0.179263781993292,-0.192214268392529,11.4697697692502,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279
1,32,6.99798789623775,-0.162548045656086,-0.155881111392758,0.7633914998697,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279
2,32,4.18536881182965,-0.187507540122871,-0.236079083758079,26.8013368455109,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279
1,33,4.79548320889567,0.053470930282729,-0.206650437045035,2.225947072351,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279
2,33,4.64766030887763,-0.0961770977531475,-0.158205501489086,18.3054506624502,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279
1,34,3.2732396984915,-0.275004690465883,-0.0291330912829866,12.3892835431874,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279
2,34,6.20272327783288,-0.228359417853538,-0.0632677378968404,30.027533595372,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279
1,35,4.39825741050685,-0.11250258685599,-0.258239696412457,8.6861819923931,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279
2,35,2.4474468364697,-0.173851061071935,-0.332014163730726,21.195705257622,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279
1,36,4.96594648014444,-0.111241800543747,-0.179998496913871,4.36988691323196,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279
2,36,3.58927425084792,-0.206366624765807,-0.159923733602159,2.28100026668149,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279
1,37,5.66158795807108,0.0189143332859584,-0.132951009016843,1.35090059219432,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279
2,37,7.98147791736823,-0.181300223961936,-0.152932297270269,13.4852697680841,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279
1,38,7.42258118402729,-0.253237473041319,-0.0932760504540667,10.4619402484336,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279
2,38,5.57247587475557,-0.114119509451353,-0.103777504286058,5.54454849483403,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279
1,39,7.8068161186839,-0.106079254187655,-0.0177223690310812,1.98603623610656,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279
2,39,7.49230775053671,0.00770410760181897,-0.105174132624501,3.27197996215019,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279
1,40,6.37529686378349,-0.253335881109019,-0.0605844989149786,15.9951247516059,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279
2,40,2.85412269240603,-0.325651792524955,-0.167368495645065,10.6371942871864,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279
1,41,6.34604700392561,-0.147992043986433,-0.215208228892551,3.83804239227908,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279
2,41,6.57933111239442,-0.133238942788013,-0.320939757279009,0.70313445974729,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279
1,42,7.63118707668109,-0.192209033572851,-0.0936797871217983,3.92550313552516,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279
2,42,6.52102715156849,-0.108311196008778,-0.0666135267301575,3.45722450449679,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279
1,43,5.08321921227604,-0.0671148026819134,-0.0401664501491143,13.7516105241916,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279
2,43,6.56991991713187,-0.398849337250145,-0.130680419711032,6.28378092299551,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279
1,44,2.57618909430854,-0.0920523312022506,-0.203891119312355,5.83170127682149,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279
2,44,2.52070621033079,0.0112085093941588,-0.156134556759109,2.41832673023237,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279
1,45,4.94585899131334,-0.132548980106832,-0.35023578646533,6.17180074996422,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279
2,45,5.02504304401669,-0.225482179298965,-0.283033908382287,6.51958671140104,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279
1,46,4.04286011484042,-0.0923094581640272,-0.0610687297673387,2.4601426478589,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279
2,46,3.40024532548777,-0.220260932329135,-0.143769508728722,3.43049279879495,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279
1,47,7.14400209128313,-0.009887218514278,-0.292547054813561,1.10457130201457,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279
2,47,6.39002498736307,0.132324913657299,-0.393634322267046,1.99955175616355,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279
1,48,5.51753760513282,-0.188698116177554,-0.311446196787379,1.61110377090663,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279
2,48,2.07955648669897,-0.167005372222362,0.0765293911307639,53.7909460321433,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279
1,49,-0.190394121174611,-0.0335726539387157,-0.0930417302034394,21.6378743966149,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279
2,49,2.65255942469705,-0.00575784141071557,-0.107926083148013,6.60222772967352,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279
1,50,6.65311356029545,-0.138043287452584,-0.0489914267266044,2.92328705699149,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279
2,50,6.44794431202756,-0.069610309618328,-0.222253686140926,11.4925409941378,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279
1,51,3.20561706166441,-0.110504676390503,-0.294028744502116,10.0900012740913,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279
2,51,2.52255683974013,-0.156067175775216,-0.366449093639689,17.9136952089961,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279
1,52,3.62910078402682,-0.143803647617544,-0.0949531665017223,9.08221969497362,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279
2,52,4.64634357264191,-0.108456497827641,-0.129908044387694,1.23719853188287,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279
1,53,1.49082215202466,-0.259360920336243,-0.0879182820075283,8.56583205322388,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279
2,53,0.5925792429783,-0.1570781829638,-0.0834977644721897,9.49081767468321,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279
1,54,3.5144587942096,-0.095560629896723,-0.113089536985378,2.15408417741389,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279
2,54,4.4728171006971,0.0669620478846979,-0.278399372248722,0.648080693700167,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279
1,55,5.53324236352606,-0.286612575750178,-0.223247975346603,2.54176266477128,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279
2,55,5.23575486788538,-0.119595920914167,-0.0354109194801881,5.518909110164,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279
1,56,3.70126890510124,-0.281773450287631,-0.0418057036208569,2.35610548557948,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279
2,56,2.21500088203261,-0.0915042475589796,-0.1723571229581,2.64098312515646,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279
1,57,1.56631173043403,-0.0262087699377327,-0.192740960583523,0.448251677075935,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279
2,57,1.9304334373691,-0.0540512905352368,-0.0545395239475387,5.35361795730702,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279
1,58,7.86946559879949,-0.0928481919252865,-0.216220614802532,5.83348794058378,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279
2,58,7.90581497842565,-0.161253028531229,-0.320554773095428,23.5315644568325,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279
1,59,5.15258608979006,-0.232886385431195,-0.296321480763661,3.47956306427013,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279
2,59,4.31617766840381,-0.242673273826267,-0.137124274256858,1.76950657329629,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279
1,60,3.45519434204571,-0.152203391946429,-0.23723787044277,6.22428751094552,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279
2,60,3.1546432319843,-0.0215026442358867,-0.065969407715663,2.72340337495582,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279
1,61,5.04868137281402,-0.106757073947129,-0.336138691074399,13.7648169267452,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279
2,61,5.96022248049448,-0.15907848742954,-0.307721714050392,25.7117714760394,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279
1,62,3.24855097134702,-0.219376191008875,-0.163345367406025,2.15190648201224,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279
2,62,3.51096519201438,-0.0298802230585348,-0.137483760026696,2.12258143462728,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279
1,63,3.54433148314228,-0.188675512385623,0.0686258818216521,18.7446792598465,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279
2,63,2.13313354011755,-0.22925683644066,-0.0620919927233724,39.6915113565097,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279
1,64,3.95386474925492,-0.122267892143866,-0.185633818050707,1.34958430024992,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279
2,64,6.95597313105004,-0.295602922777165,-0.0842735000707346,6.27137431558375,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279
1,65,2.46839924935868,-0.263999387879733,-0.0951363763932668,1.22665679698504,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279
2,65,1.58648120266678,-0.0384685921604866,-0.180646751476516,1.00030951609377,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279
1,66,6.00838851552802,-0.175059522280313,-0.208949463207458,13.8029655023387,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279
2,66,3.92905166716029,-0.0840102157125686,-0.0106325148809058,4.597305962437,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279
1,67,5.00501637875103,-0.107949349480492,-0.213560448355056,4.60538355231095,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279
2,67,5.35939964611189,-0.187396505052806,-0.211844681903792,7.66357596712259,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279
1,68,3.51708813647903,-0.116139282015196,-0.0563255725334406,6.59408165744818,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279
2,68,2.62660782755896,-0.176548308630949,-0.171475253669678,8.5931429947745,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279
1,69,7.23776427885298,-0.102703643817402,-0.193544027853166,1.24593326029355,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279
2,69,7.96491988809944,-0.0180466231163793,0.0520297946680277,4.47342634792665,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279
1,70,5.58879734778697,-0.306777360031315,-0.0719197019514841,0.564267796415988,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279
2,70,5.95563440336013,-0.174777165568891,-0.21333662876132,1.19185293638115,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279
1,71,4.7003697307622,-0.133830810328494,-0.106621858643941,11.2267709212459,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279
2,71,7.04822743988292,-0.190600372626101,-0.106861321181787,0.719345774602277,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279
1,72,3.51094078223132,-0.108986850609262,-0.209914918342643,4.16971012446926,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279
2,72,1.93536213949351,-0.218091531579166,-0.192017166485666,1.03399283564451,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279
1,73,6.46299274516009,-0.073270824840882,-0.0609246294786546,0.414675868525465,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279
2,73,6.66537917873253,-0.248470980030139,-0.229411006009813,6.16707530394176,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279
1,74,2.47898298733599,-0.11534081334817,0.00212905447414642,5.79876324220784,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279
2,74,0.412953380899604,0.00571280193943631,-0.218889959356915,10.1714099986763,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279
1,75,5.38720479755674,-0.123910979884087,-0.324860769568096,1.03040941155939,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279
2,75,4.78369594136438,-0.169217995282921,-0.238459535229205,4.90094983491608,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279
1,76,3.04839273452089,0.021724908423013,-0.134342311475965,3.2110965744766,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279
2,76,3.17135164492307,-0.0578229738369464,-0.119072546917161,11.2048530787419,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279
1,77,4.33768461891803,-0.209907856220626,-0.205877285488198,0.585345526457681,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279
2,77,4.18255691189636,-0.171066755907605,-0.0691090607353213,6.02776606878147,0.132040342511762,0.14457678989623,0.783259755123488,0.0815014313463103,0.0982680003929456,-0.0972145204052279
