parameter,value,se_sa,rse_sa,pvalue_sa
b0_pop,223.172383913011,5.58393363311074,2.50207195675575,
b1_pop,10.4408704791947,0.915660969919749,8.76996771240835,
h1_pop,0.00141806526925924,0.000567901577808353,40.0476332168412,
h2_pop,0.107599306098556,0.0133543511719583,12.4111870756177,
alpha1_pop,-0.00195219601619669,0.000946518618804108,48.4848145857882,
alpha2_pop,1.92677367391202e-07,1.08841953344049e-06,564.89225910515,
hcov1_pop,0,,,
beta_hcov1_score4C,0.218977082593368,0.0431647925182064,19.7120136988773,3.91492826601336e-07
hcov2_pop,0,,,
beta_hcov2_score4C,-0.126396422343465,0.0191930452158203,15.1848010093718,4.53257431587417e-11
omega_b0,90.3276277614882,4.28704484666132,4.74610587358869,
omega_b1,9.88513521532462,0.797099933376447,8.06362195370608,
e_b,0.223683309368687,0.00435442611841133,1.94669246029177,
