rep,id,eta_b01,eta_b11,eta_b21,eta_a1,eta_b02,eta_b12,eta_b03,eta_b13,eta_b04,eta_b14,eta_b05,eta_b15,eta_b06,eta_b16,eta_b07,eta_b17,eta_p1,eta_g1,eta_p2,eta_g2,eta_alpha11,eta_alpha12,eta_alpha13,eta_alpha14,eta_alpha15,eta_alpha16,eta_alpha17,eta_alpha21,eta_alpha22,eta_alpha23,eta_alpha24,eta_alpha25,eta_alpha26,eta_alpha27
1,1,-1.27555961191264,-0.0279852952512387,0.0588154726415121,-0.237733035046918,0.134580067315869,-0.00880202761601679,-0.540469686475845,-0.102797129106456,3.35542741217173,0.0975612005313733,-0.745403853356622,-0.102596188097112,-0.250086925791536,0.0886163057546922,-116.274077940436,-0.919313872561467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,-0.346049710854,-0.0533844085715807,0.0368534353317598,0.775678582761745,0.082876757784768,0.00248788332055548,-0.534072043077156,0.0856685666438806,2.94746461734821,0.0754143997108164,-0.764364327075638,0.000989059643604746,-0.767306744890982,0.0986793738257135,-65.6561824796657,-7.59459851088781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,1.09501019016597,-0.0821301961982217,0.030919250017007,1.24251024258408,0.0802866724418472,0.0105507610030355,-1.15248030846622,0.0454950765661607,2.4140376237416,0.207136557338355,-0.941244107543311,0.00724461277307005,-0.245241464140703,-0.00163763640508756,-60.7590801549924,-4.04237218149082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,-1.08249360870071,0.155632063527861,-0.0203097462123577,0.177523815402081,0.0670256418457287,0.0071911093314811,-0.550575796875553,-0.0115071243612273,3.32253671922053,0.00117204006720709,-0.837878002512532,0.171417941629521,0.325336652885172,0.0578974427764768,89.4954432694279,1.71007122944801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,-0.291602281665742,0.0222926680678662,-0.0565463304188735,0.90370444329667,0.0741272561517006,0.00274615898958638,-0.514989487103326,0.106906515410993,3.05742541343038,0.0402124403812916,-0.615693468957387,0.0780463462137446,0.643499036700883,-0.102090604832284,138.455206604992,-3.37653599604612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,-0.635713452471025,0.0264870569368379,0.0200596039208265,-0.00566023043171215,0.108346616460238,0.0046743725217497,-0.735648943250809,0.10596366543106,3.34342142199459,0.0623978680124217,-0.591981812287172,0.123935522613482,0.257564540081806,-0.0872767101889747,77.7546025535024,5.00096667150728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,0.970403236807444,-0.0915712205467784,-0.0251937921954391,-0.0627091232428405,0.0150552443907994,0.0047953102701939,-1.35917076001106,-0.0807412242490351,0.576270270924327,0.0696342233414454,-1.05238014692635,-0.105132748576395,0.43586015829676,0.144718202657132,146.475382065487,2.67337686756598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3,0.200701516798667,0.0940954811319637,0.0484437597816362,0.260192929947989,0.0171695738876423,0.00414871301839669,-1.29640733938362,-0.100987570323023,-0.0588762172118518,0.137647254362294,-1.33630196891992,-0.0962987410520161,0.54674677159097,0.120563673890698,115.253735767646,5.42217894496781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,-0.377296289349179,0.120294781524823,0.116340793159219,0.451313186135765,0.0205602380646663,0.00445820368396038,-1.36907830468156,-0.0719110497569883,-0.0164315932392531,0.108605504699481,-1.26285780329301,-0.100976478774692,0.362718357295329,0.123974681082763,60.9976496444632,8.64119089104729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,-2.14484584960764,-0.066998543370814,0.0120948786341879,0.179927996612123,-0.00603767106119957,-0.00167867552576496,0.541339892742686,0.0990460585020029,-1.18669795197597,-0.00487321816911691,1.54819065823282,0.0121126939136855,-0.49897292322632,0.142644771007078,-32.9746279397027,-9.74312907283098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
