parameter,value,se_sa,rse_sa,pvalue_sa
b0_pop,4.95741584408759,0.0503646758421597,1.01594615876791,
b1_pop,-0.0413981580856647,0.00442743263197134,10.6947575368201,
h1_pop,0.0010901206032251,0.000431909108625779,39.6203050697311,
h2_pop,0.100039467277809,0.0131393235079676,13.1341398205168,
alpha1_pop,0.371347911787735,0.279020663783731,75.1372647931359,
alpha2_pop,0.554569528808597,0.131191173469898,23.6563977382134,
hcov1_pop,0,,,
beta_hcov1_score4C,0.234594374925235,0.0437291052874517,18.6403042704618,8.10752041058294e-08
hcov2_pop,0,,,
beta_hcov2_score4C,-0.117227599554721,0.0196687617445083,16.7782687858648,2.52098319997174e-09
omega_b0,0.629819905532777,0.0437908141551856,6.95291047019896,
omega_b1,0.0169704202925703,0.00627110904290899,36.9531746108522,
e_a,1.02907417460494,0.0187238509944727,1.81948507275103,
