b0_pop,1,nan,0.95027,0.71772,-0.94214,0.64393,0.90809,0.86828,0.90192,0.57062,0.41863,0.91769,-0.94954,-0.93826,-0.2916
b1_pop,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
b2_pop,0.95027,nan,1,0.70825,-0.9656,0.56085,0.92773,0.92539,0.9375,0.62286,0.50972,0.96415,-0.99774,-0.9892,-0.25106
a_pop,0.71772,nan,0.70825,1,-0.71916,0.42297,0.64453,0.77279,0.70404,0.47868,0.49048,0.67729,-0.71172,-0.73572,-0.23188
h1_pop,-0.94214,nan,-0.9656,-0.71916,1,-0.5969,-0.95632,-0.89035,-0.98493,-0.57505,-0.45927,-0.92977,0.96466,0.95571,0.24968
h2_pop,0.64393,nan,0.56085,0.42297,-0.5969,1,0.55828,0.52434,0.58749,-0.16992,0.19008,0.53625,-0.56208,-0.55297,-0.21345
alpha1_pop,0.90809,nan,0.92773,0.64453,-0.95632,0.55828,1,0.78139,0.92322,0.54363,0.2557,0.90781,-0.93161,-0.91142,-0.17881
alpha2_pop,0.86828,nan,0.92539,0.77279,-0.89035,0.52434,0.78139,1,0.86588,0.62489,0.72751,0.87134,-0.91699,-0.92776,-0.29852
beta_hcov1_score4C,0.90192,nan,0.9375,0.70404,-0.98493,0.58749,0.92322,0.86588,1,0.52954,0.44258,0.89856,-0.93628,-0.92928,-0.22784
beta_hcov2_score4C,0.57062,nan,0.62286,0.47868,-0.57505,-0.16992,0.54363,0.62489,0.52954,1,0.43401,0.60363,-0.61924,-0.61849,-0.18851
omega_b0,0.41863,nan,0.50972,0.49048,-0.45927,0.19008,0.2557,0.72751,0.44258,0.43401,1,0.45179,-0.4934,-0.52698,-0.27536
omega_b1,0.91769,nan,0.96415,0.67729,-0.92977,0.53625,0.90781,0.87134,0.89856,0.60363,0.45179,1,-0.96907,-0.95084,-0.23315
omega_b2,-0.94954,nan,-0.99774,-0.71172,0.96466,-0.56208,-0.93161,-0.91699,-0.93628,-0.61924,-0.4934,-0.96907,1,0.98598,0.24664
omega_a,-0.93826,nan,-0.9892,-0.73572,0.95571,-0.55297,-0.91142,-0.92776,-0.92928,-0.61849,-0.52698,-0.95084,0.98598,1,0.2527
e_b,-0.2916,nan,-0.25106,-0.23188,0.24968,-0.21345,-0.17881,-0.29852,-0.22784,-0.18851,-0.27536,-0.23315,0.24664,0.2527,1
