parameter,value,se_sa,rse_sa,pvalue_sa
b0_pop,7.39739110836451,0.0027964920627279,0.0378037611066124,
b1_pop,0.0040457771326866,0.000475998345572275,11.765313064988,
h1_pop,0.00108699978312767,0.000426262133029113,39.2145554806471,
h2_pop,0.108081439577755,0.0133854275113858,12.3845755234932,
alpha1_pop,7.67408971846775e-06,0.000393869093040642,5132.45358720257,
alpha2_pop,1.16001344356551,0.764373931463907,65.893540777809,
hcov1_pop,0,,,
beta_hcov1_score4C,0.23178076273289,0.043232752739517,18.6524335452893,8.26568595790889e-08
hcov2_pop,0,,,
beta_hcov2_score4C,-0.129684299425294,0.0192465910130001,14.8411111432091,1.60538249360798e-11
omega_b0,0.0390191301956097,0.00236897709517971,6.07132215224588,
omega_b1,0.00540214470909952,0.000362323136897451,6.7070239026945,
e_a,0.0504197628357034,0.000772299860742894,1.53174036787815,
