b02_pop,1,-0.2651,0.0011669,-0.00083297,0.045893,0.03595,-0.017417,-0.041351,0.032104,-0.0046028,-0.039694,0.010525,-0.028851,-0.011011,-0.0014031,-7.0738e-06,0.0056343,0.0014857
b12_pop,-0.2651,1,-0.0030213,0.021976,0.062904,-0.10677,-0.043463,0.047858,0.056269,-0.031838,0.053955,-0.0095244,0.016534,0.002596,0.0022075,0.0016889,-0.0031596,-0.0029852
b03_pop,0.0011669,-0.0030213,1,-0.15305,-0.015765,-0.02217,0.0058432,0.024345,-0.0040714,0.0092407,0.0093813,-0.013304,0.001222,-0.00094316,-0.00088431,0.035829,0.0016883,-0.0087193
b13_pop,-0.00083297,0.021976,-0.15305,1,-0.042572,0.061108,0.051648,-0.035198,-0.010031,0.040096,-0.02452,0.0083192,-0.0064187,-0.010895,0.0054299,-0.056307,0.0023403,0.022918
p1_pop,0.045893,0.062904,-0.015765,-0.042572,1,-0.48656,-0.14614,-0.22021,0.76169,-0.75211,-0.31197,0.21921,0.022905,-0.09121,0.016851,-0.030925,-0.026376,-0.016877
g1_pop,0.03595,-0.10677,-0.02217,0.061108,-0.48656,1,0.078183,0.073939,-0.48994,0.24196,0.15906,-0.08066,-0.068429,0.096777,-0.027986,0.056535,0.022895,0.0046566
p2_pop,-0.017417,-0.043463,0.0058432,0.051648,-0.14614,0.078183,1,0.24738,-0.14161,0.099543,0.14607,-0.20055,-0.0081678,0.039908,-0.0018654,0.02662,0.0083824,0.0056484
g2_pop,-0.041351,0.047858,0.024345,-0.035198,-0.22021,0.073939,0.24738,1,-0.21691,0.17057,0.34432,-0.64568,-0.012803,0.027404,-0.00858,0.028266,0.014143,0.009501
alpha12_pop,0.032104,0.056269,-0.0040714,-0.010031,0.76169,-0.48994,-0.14161,-0.21691,1,-0.28675,-0.40071,0.18298,0.053953,-0.091771,0.014672,-0.029748,-0.043234,-0.0053541
alpha13_pop,-0.0046028,-0.031838,0.0092407,0.040096,-0.75211,0.24196,0.099543,0.17057,-0.28675,1,0.14256,-0.20111,-0.022078,0.046247,-0.030974,0.0053665,0.01198,0.029953
alpha22_pop,-0.039694,0.053955,0.0093813,-0.02452,-0.31197,0.15906,0.14607,0.34432,-0.40071,0.14256,1,-0.053092,-0.013334,0.098616,-0.0069244,0.0049381,0.028291,-0.00044908
alpha23_pop,0.010525,-0.0095244,-0.013304,0.0083192,0.21921,-0.08066,-0.20055,-0.64568,0.18298,-0.20111,-0.053092,1,0.014317,-0.010272,0.008076,-0.051503,-0.0090041,-0.014825
omega_b02,-0.028851,0.016534,0.001222,-0.0064187,0.022905,-0.068429,-0.0081678,-0.012803,0.053953,-0.022078,-0.013334,0.014317,1,-0.088973,0.0080988,-0.012479,-0.12683,-0.00098858
omega_b12,-0.011011,0.002596,-0.00094316,-0.010895,-0.09121,0.096777,0.039908,0.027404,-0.091771,0.046247,0.098616,-0.010272,-0.088973,1,-0.0080366,-0.0043714,-0.03511,-0.0014033
omega_b03,-0.0014031,0.0022075,-0.00088431,0.0054299,0.016851,-0.027986,-0.0018654,-0.00858,0.014672,-0.030974,-0.0069244,0.008076,0.0080988,-0.0080366,1,-0.015063,0.0002231,-0.087922
omega_b13,-7.0738e-06,0.0016889,0.035829,-0.056307,-0.030925,0.056535,0.02662,0.028266,-0.029748,0.0053665,0.0049381,-0.051503,-0.012479,-0.0043714,-0.015063,1,0.0047985,-0.077108
a_2,0.0056343,-0.0031596,0.0016883,0.0023403,-0.026376,0.022895,0.0083824,0.014143,-0.043234,0.01198,0.028291,-0.0090041,-0.12683,-0.03511,0.0002231,0.0047985,1,-0.00069674
a_3,0.0014857,-0.0029852,-0.0087193,0.022918,-0.016877,0.0046566,0.0056484,0.009501,-0.0053541,0.029953,-0.00044908,-0.014825,-0.00098858,-0.0014033,-0.087922,-0.077108,-0.00069674,1
