parameter,value,se_sa,rse_sa,pvalue_sa
b0_pop,83.450089336391,4.65367722681967,5.5765994546279,
b1_pop,-0.58735297689366,0.966631084896801,164.574135643107,
b2_pop,-6.19329010090921,1.75971509959694,28.4132516146564,
a_pop,7.35594113524556,4.43489502944757,60.2899744289419,
h1_pop,0.00109142066180143,0.000466604908252384,42.7520684354862,
h2_pop,0.119010958392062,0.0155177435438318,13.0389199057713,
alpha1_pop,-6.91914793798476e-05,8.13062390847382e-05,117.509034079735,
alpha2_pop,-0.0138195475120358,0.00529049569454838,38.282698401961,
hcov1_pop,0,,,
beta_hcov1_score4C,0.231742299964749,0.0474565691901271,20.4781644082008,1.04351335195041e-06
hcov2_pop,0,,,
beta_hcov2_score4C,-0.128414031399665,0.0218530278350865,17.01763241672,4.19643919613577e-09
omega_b0,15.0668826118234,2.0269956765616,13.4533183060108,
omega_b1,0.397178902116319,0.493910031146708,124.354548671888,
omega_b2,1.81629367277884,2.16979813313876,119.462957211048,
omega_a,1.5353777590707,0.624852401253807,40.6969814146587,
e_b,0.39995092996775,0.00771260303614912,1.92838732410774,
