rep,id,b02,b12,b03,b13,p1,g1,p2,g2,alpha12,alpha13,alpha22,alpha23,eta_b02,eta_b12,eta_b03,eta_b13,eta_p1,eta_g1,eta_p2,eta_g2,eta_alpha12,eta_alpha13,eta_alpha22,eta_alpha23
1,1,7.36242966718408,-0.00298782121398477,5.00987101763532,-0.0161842010919217,0.0178069164709958,0.172407778851702,0.78001702114542,0.135212321544257,-19.6644287980064,0.710805810707083,3.95723378268104,-0.197000662993299,-0.0371753254055891,-0.00560576530224983,0.802525011380615,0.134490670249241,0,0,0,0,0,0,0,0
2,1,7.37210126239092,-0.00574619777017152,5.22444946861928,-0.0212306764329895,0.0178069164709958,0.172407778851702,0.78001702114542,0.135212321544257,-19.6644287980064,0.710805810707083,3.95723378268104,-0.197000662993299,-0.027503730198748,-0.00836414185843659,1.01710346236458,0.129444194908173,0,0,0,0,0,0,0,0
3,1,7.39662488593496,-0.00143664326764045,4.62924793931161,-0.0085584883407331,0.0178069164709958,0.172407778851702,0.78001702114542,0.135212321544257,-19.6644287980064,0.710805810707083,3.95723378268104,-0.197000662993299,-0.00298010665470372,-0.00405458735590551,0.421901933056907,0.14211638300043,0,0,0,0,0,0,0,0
1,2,7.42216348566384,0.0069835100963009,4.78136756064658,-0.083947287434074,0.0178069164709958,0.172407778851702,0.78001702114542,0.135212321544257,-19.6644287980064,0.710805810707083,3.95723378268104,-0.197000662993299,0.0225584930741789,0.00436556600803584,0.574021554391871,0.0667275839070887,0,0,0,0,0,0,0,0
2,2,7.42825485068454,0.0080010679221118,5.00107339668605,0.0281928064899509,0.0178069164709958,0.172407778851702,0.78001702114542,0.135212321544257,-19.6644287980064,0.710805810707083,3.95723378268104,-0.197000662993299,0.0286498580948704,0.00538312383384674,0.793727390431343,0.178867677831114,0,0,0,0,0,0,0,0
3,2,7.46641909738989,0.00400956741467472,5.11278159115687,-0.109459337039583,0.0178069164709958,0.172407778851702,0.78001702114542,0.135212321544257,-19.6644287980064,0.710805810707083,3.95723378268104,-0.197000662993299,0.0668141048002271,0.00139162332640966,0.905435584902164,0.0412155343015794,0,0,0,0,0,0,0,0
1,3,7.3694325403071,0.00586052530062112,4.39578511987309,-0.432019949684888,0.0178069164709958,0.172407778851702,0.78001702114542,0.135212321544257,-19.6644287980064,0.710805810707083,3.95723378268104,-0.197000662993299,-0.0301724522825619,0.00324258121235606,0.188439113618385,-0.281345078343725,0,0,0,0,0,0,0,0
2,3,7.40882091735186,0.00413084427627269,4.8688252503739,-0.439684700573032,0.0178069164709958,0.172407778851702,0.78001702114542,0.135212321544257,-19.6644287980064,0.710805810707083,3.95723378268104,-0.197000662993299,0.00921592476219857,0.00151290018800762,0.661479244119191,-0.289009829231869,0,0,0,0,0,0,0,0
3,3,7.37238788631145,0.00675617197756633,5.21505757327411,-0.457362885399029,0.0178069164709958,0.172407778851702,0.78001702114542,0.135212321544257,-19.6644287980064,0.710805810707083,3.95723378268104,-0.197000662993299,-0.0272171062782149,0.00413822788930126,1.00771156701941,-0.306688014057866,0,0,0,0,0,0,0,0
1,4,7.40744401755671,0.00178021034244652,6.62736454901156,-0.127441588557609,0.0178069164709958,0.172407778851702,0.78001702114542,0.135212321544257,-19.6644287980064,0.710805810707083,3.95723378268104,-0.197000662993299,0.00783902496704147,-0.000837733745818546,2.42001854275686,0.0232332827835542,0,0,0,0,0,0,0,0
2,4,7.35276901732328,0.00390638613284597,5.78132802569582,-0.0235479471812744,0.0178069164709958,0.172407778851702,0.78001702114542,0.135212321544257,-19.6644287980064,0.710805810707083,3.95723378268104,-0.197000662993299,-0.0468359752663847,0.0012884420445809,1.57398201944111,0.127126924159888,0,0,0,0,0,0,0,0
3,4,7.36720670060767,0.00515791961800007,6.0312525528158,0.0551037514062392,0.0178069164709958,0.172407778851702,0.78001702114542,0.135212321544257,-19.6644287980064,0.710805810707083,3.95723378268104,-0.197000662993299,-0.032398291981993,0.002539975529735,1.8239065465611,0.205778622747402,0,0,0,0,0,0,0,0
1,5,7.43812546631113,-0.000963065492699173,3.64859391792462,0.060714794684958,0.0178069164709958,0.172407778851702,0.78001702114542,0.135212321544257,-19.6644287980064,0.710805810707083,3.95723378268104,-0.197000662993299,0.0385204737214613,-0.00358100958096424,-0.558752088330082,0.211389666026121,0,0,0,0,0,0,0,0
2,5,7.42006260090614,0.00221857529494702,3.8724661545639,0.0494302865168576,0.0178069164709958,0.172407778851702,0.78001702114542,0.135212321544257,-19.6644287980064,0.710805810707083,3.95723378268104,-0.197000662993299,0.0204576083164705,-0.000399368793318048,-0.334879851690801,0.20010515785802,0,0,0,0,0,0,0,0
3,5,7.49494482025756,-0.00335538543725914,3.373614905385,0.0835935392531633,0.0178069164709958,0.172407778851702,0.78001702114542,0.135212321544257,-19.6644287980064,0.710805810707083,3.95723378268104,-0.197000662993299,0.0953398276678925,-0.00597332952552421,-0.833731100869707,0.234268410594326,0,0,0,0,0,0,0,0
1,6,7.41170556722923,0.00146081603218985,4.68847506809619,-0.182425497456589,0.0178069164709958,0.172407778851702,0.78001702114542,0.135212321544257,-19.6644287980064,0.710805810707083,3.95723378268104,-0.197000662993299,0.0121005746395655,-0.00115712805607521,0.481129061841489,-0.0317506261154264,0,0,0,0,0,0,0,0
2,6,7.4127405217873,0.00120867204170619,4.83798920676061,-0.183222847348036,0.0178069164709958,0.172407778851702,0.78001702114542,0.135212321544257,-19.6644287980064,0.710805810707083,3.95723378268104,-0.197000662993299,0.0131355291976334,-0.00140927204655888,0.630643200505906,-0.0325479760068733,0,0,0,0,0,0,0,0
3,6,7.39429140091545,0.00211486675931388,4.0869914276814,-0.14636013755279,0.0178069164709958,0.172407778851702,0.78001702114542,0.135212321544257,-19.6644287980064,0.710805810707083,3.95723378268104,-0.197000662993299,-0.00531359167421819,-0.000503077328951183,-0.120354578573306,0.00431473378837252,0,0,0,0,0,0,0,0
1,7,7.40668236875287,0.00583240620087739,4.15551192999323,-0.295728877138377,0.0178069164709958,0.172407778851702,0.78001702114542,0.135212321544257,-19.6644287980064,0.710805810707083,3.95723378268104,-0.197000662993299,0.0070773761632088,0.00321446211261233,-0.0518340762614793,-0.145054005797214,0,0,0,0,0,0,0,0
2,7,7.41703748171708,0.00359575981676397,4.20943039391387,-0.285261725962347,0.0178069164709958,0.172407778851702,0.78001702114542,0.135212321544257,-19.6644287980064,0.710805810707083,3.95723378268104,-0.197000662993299,0.017432489127418,0.0009778157284989,0.00208438765916874,-0.134586854621184,0,0,0,0,0,0,0,0
3,7,7.41691992343003,0.00496561786534037,4.93103574945657,-0.332507650494242,0.0178069164709958,0.172407778851702,0.78001702114542,0.135212321544257,-19.6644287980064,0.710805810707083,3.95723378268104,-0.197000662993299,0.0173149308403699,0.00234767377707531,0.723689743201866,-0.181832779153079,0,0,0,0,0,0,0,0
1,8,7.42659876227411,0.000581074154872584,2.7500543447519,0.0141726699737066,0.0178069164709958,0.172407778851702,0.78001702114542,0.135212321544257,-19.6644287980064,0.710805810707083,3.95723378268104,-0.197000662993299,0.0269937696844442,-0.00203686993339248,-1.45729166150281,0.164847541314869,0,0,0,0,0,0,0,0
2,8,7.39659100351117,0.013172184726357,3.56834444659218,-0.0740475206806817,0.0178069164709958,0.172407778851702,0.78001702114542,0.135212321544257,-19.6644287980064,0.710805810707083,3.95723378268104,-0.197000662993299,-0.00301398907849038,0.0105542406380919,-0.639001559662521,0.076627350660481,0,0,0,0,0,0,0,0
3,8,7.39592025943733,0.00652058083567947,3.32952031873918,-0.246944658712714,0.0178069164709958,0.172407778851702,0.78001702114542,0.135212321544257,-19.6644287980064,0.710805810707083,3.95723378268104,-0.197000662993299,-0.00368473315233331,0.00390263674741441,-0.87782568751553,-0.0962697873715516,0,0,0,0,0,0,0,0
1,9,7.48403921587751,0.00085787407895893,3.66892846969904,-0.181724605067161,0.0178069164709958,0.172407778851702,0.78001702114542,0.135212321544257,-19.6644287980064,0.710805810707083,3.95723378268104,-0.197000662993299,0.0844342232878468,-0.00176007000930614,-0.538417536555667,-0.0310497337259983,0,0,0,0,0,0,0,0
2,9,7.4362072913517,0.00691910699935536,3.70883154247625,0.0951100746454895,0.0178069164709958,0.172407778851702,0.78001702114542,0.135212321544257,-19.6644287980064,0.710805810707083,3.95723378268104,-0.197000662993299,0.0366022987620376,0.0043011629110903,-0.498514463778457,0.245784945986652,0,0,0,0,0,0,0,0
3,9,7.46421652160189,-0.000934046238538988,4.13770657744153,0.0553008250764433,0.0178069164709958,0.172407778851702,0.78001702114542,0.135212321544257,-19.6644287980064,0.710805810707083,3.95723378268104,-0.197000662993299,0.0646115290122262,-0.00355199032680405,-0.0696394288131748,0.205975696417606,0,0,0,0,0,0,0,0
1,10,7.39548570433787,0.00550036517096771,4.58649184482167,0.00965277742892576,0.0178069164709958,0.172407778851702,0.78001702114542,0.135212321544257,-19.6644287980064,0.710805810707083,3.95723378268104,-0.197000662993299,-0.00411928825179331,0.00288242108270265,0.379145838566964,0.160327648770088,0,0,0,0,0,0,0,0
2,10,7.40049109437634,0.00641014557039825,3.93568098680319,0.0656356668320936,0.0178069164709958,0.172407778851702,0.78001702114542,0.135212321544257,-19.6644287980064,0.710805810707083,3.95723378268104,-0.197000662993299,0.000886101786675475,0.00379220148213318,-0.271665019451516,0.216310538173256,0,0,0,0,0,0,0,0
3,10,7.38835902459835,0.00667163303272173,3.76685819865851,0.0803831554162955,0.0178069164709958,0.172407778851702,0.78001702114542,0.135212321544257,-19.6644287980064,0.710805810707083,3.95723378268104,-0.197000662993299,-0.0112459679913179,0.00405368894445667,-0.440487807596193,0.231058026757458,0,0,0,0,0,0,0,0
1,11,7.4487009347977,-0.000718949842855528,3.72372850715211,-0.103002075820264,0.0178069164709958,0.172407778851702,0.78001702114542,0.135212321544257,-19.6644287980064,0.710805810707083,3.95723378268104,-0.197000662993299,0.0490959422080381,-0.00333689393112059,-0.483617499102593,0.0476727955208987,0,0,0,0,0,0,0,0
2,11,7.43146839300233,-0.000430545212025347,4.3801730184446,-0.116948887944228,0.0178069164709958,0.172407778851702,0.78001702114542,0.135212321544257,-19.6644287980064,0.710805810707083,3.95723378268104,-0.197000662993299,0.0318634004126608,-0.00304848930029041,0.172827012189891,0.0337259833969351,0,0,0,0,0,0,0,0
3,11,7.42426497553081,-0.000385833003484582,3.93270827063345,-0.106979051205973,0.0178069164709958,0.172407778851702,0.78001702114542,0.135212321544257,-19.6644287980064,0.710805810707083,3.95723378268104,-0.197000662993299,0.0246599829411425,-0.00300377709174965,-0.274637735621258,0.0436958201351898,0,0,0,0,0,0,0,0
1,12,7.39854517197031,0.00808726533696526,5.61140853628155,-0.21123748169643,0.0178069164709958,0.172407778851702,0.78001702114542,0.135212321544257,-19.6644287980064,0.710805810707083,3.95723378268104,-0.197000662993299,-0.00105982061935794,0.00546932124870019,1.40406253002684,-0.0605626103552669,0,0,0,0,0,0,0,0
2,12,7.4296704360913,-0.00390028944686308,4.12065747619216,-0.137228728176398,0.0178069164709958,0.172407778851702,0.78001702114542,0.135212321544257,-19.6644287980064,0.710805810707083,3.95723378268104,-0.197000662993299,0.0300654435016305,-0.00651823353512815,-0.0866885300625464,0.0134461431647644,0,0,0,0,0,0,0,0
