id,eta_b01_SAEM,eta_b11_SAEM,eta_b21_SAEM,eta_a1_SAEM,eta_b02_SAEM,eta_b12_SAEM,eta_b03_SAEM,eta_b13_SAEM,eta_p1_SAEM,eta_g1_SAEM,eta_p2_SAEM,eta_g2_SAEM,eta_alpha11_SAEM,eta_alpha12_SAEM,eta_alpha13_SAEM,eta_alpha21_SAEM,eta_alpha22_SAEM,eta_alpha23_SAEM
1,-0.804927,-0.0253752,-0.00302446,-0.338895,-0.0521489,0.000423596,0.00952048,-0.0189773,0,0,0,0,0,0,0,0,0,0
2,3.30139,-0.0213617,0.00209776,-0.0525816,0.0218822,0.000310336,-0.260897,-0.134911,0,0,0,0,0,0,0,0,0,0
3,2.24785,0.053854,-0.0162248,0.332,0.0267026,-0.000390537,-0.342041,-0.0557281,0,0,0,0,0,0,0,0,0,0
4,0.467627,-0.0625182,0.0161797,-0.0162752,-0.0676103,2.02263e-05,0.716014,0.0885443,0,0,0,0,0,0,0,0,0,0
5,2.755,0.0447755,0.0154612,-0.226444,0.0342,0.00940808,-0.849754,-0.125932,0,0,0,0,0,0,0,0,0,0
6,1.11487,-0.00550987,0.00219638,-0.072398,0.00921748,5.87304e-05,-0.498001,0.00186912,0,0,0,0,0,0,0,0,0,0
7,-0.547896,-0.0908176,0.0201325,0.138067,-0.00018164,-0.0020018,0.944385,0.0901115,0,0,0,0,0,0,0,0,0,0
8,1.35977,4.29706e-05,-0.00923396,-0.147123,0.0172144,0.00548585,0.124404,-0.0130163,0,0,0,0,0,0,0,0,0,0
9,1.34399,-0.00663276,0.00378571,-0.16008,-0.0573357,-0.00281212,-0.0565345,0.0493888,0,0,0,0,0,0,0,0,0,0
10,-2.2917,-0.0149107,-0.00241927,-0.0339039,-0.0152217,0.000503303,0.802773,-0.00680213,0,0,0,0,0,0,0,0,0,0
11,-1.33365,-0.0486094,0.00957925,-0.278997,-0.0428948,-0.00461891,0.959467,-0.0477066,0,0,0,0,0,0,0,0,0,0
12,-0.845181,0.0396367,-0.0132685,-0.0417459,0.0564579,0.00101413,0.0247338,0.0494164,0,0,0,0,0,0,0,0,0,0
13,1.50571,-0.0574329,0.0899383,0.8416,0.0125285,-0.00129919,-0.360073,0.0937155,0,0,0,0,0,0,0,0,0,0
14,0.943031,0.00694082,-0.00733089,-0.0478847,-0.00485508,8.95384e-05,-0.742091,-0.0137811,0,0,0,0,0,0,0,0,0,0
15,2.44342,0.056732,-0.0139628,0.224816,-0.041568,0.000873325,-0.769158,-0.0112281,0,0,0,0,0,0,0,0,0,0
16,-0.831142,-0.00894223,0.00118503,-0.0649735,-0.0215833,0.000366993,0.758779,-0.0360608,0,0,0,0,0,0,0,0,0,0
17,-1.88923,0.0528766,-0.0155702,0.145433,0.022279,-0.00509813,0.466552,-0.0328361,0,0,0,0,0,0,0,0,0,0
18,-0.391513,0.00546846,-0.00648418,-0.267298,-0.0952868,-0.003583,-0.191642,-0.182723,0,0,0,0,0,0,0,0,0,0
19,0.334736,0.0527521,-0.0119909,0.255137,0.0154475,0.000990535,0.214845,0.225257,0,0,0,0,0,0,0,0,0,0
20,1.34487,-0.0218444,0.00846204,-0.15875,-0.00910675,-0.000441565,-0.028289,0.0392332,0,0,0,0,0,0,0,0,0,0
21,-0.548232,0.143819,-0.0387437,2.06535,0.0126666,0.0012954,0.0659266,-0.0226634,0,0,0,0,0,0,0,0,0,0
22,1.96206,0.00958848,-0.00553023,0.115399,-0.0232662,-0.000345923,0.694694,0.00131371,0,0,0,0,0,0,0,0,0,0
23,-0.681974,-0.0486893,0.0145446,-0.306608,-0.0138959,0.000486969,-0.865803,-0.0398,0,0,0,0,0,0,0,0,0,0
24,-0.88102,-0.000108258,0.00318809,-0.00142933,-0.0170891,0.000227096,0.0949066,-0.00155657,0,0,0,0,0,0,0,0,0,0
25,0.767446,-0.0245995,-0.00314429,-0.212849,-0.0446698,-0.00216336,-0.833472,-0.0448343,0,0,0,0,0,0,0,0,0,0
26,-1.87485,-0.0697454,0.00650133,-0.246339,-0.00152034,-0.00427186,-0.951525,-0.216767,0,0,0,0,0,0,0,0,0,0
27,1.57929,0.0485599,-0.0114577,0.186037,0.0609414,0.00254415,-0.281444,-0.0366657,0,0,0,0,0,0,0,0,0,0
28,-0.501549,0.00504945,-0.0106497,-0.112328,0.0392916,-0.00327704,1.27896,-0.194563,0,0,0,0,0,0,0,0,0,0
29,-2.73959,-0.0273042,0.0032962,-0.283083,0.0263027,0.000968601,-0.221089,-0.00547872,0,0,0,0,0,0,0,0,0,0
30,-2.30773,0.00417293,-0.000450216,-0.203073,-0.01865,0.00103854,0.25799,-0.0210693,0,0,0,0,0,0,0,0,0,0
31,-0.675841,-9.37018e-05,0.000554066,-0.259074,0.0115656,-0.00251107,-1.29562,-0.102191,0,0,0,0,0,0,0,0,0,0
32,0.142801,-0.00861757,-0.00244104,-0.137243,-0.043919,-0.000345415,-0.424893,-0.0116982,0,0,0,0,0,0,0,0,0,0
33,1.73961,0.0882659,-0.0110229,0.396891,-0.00953296,-0.00150512,0.225857,-0.091138,0,0,0,0,0,0,0,0,0,0
34,1.0982,0.00227504,-0.00552668,0.0895531,-0.0751176,-0.000932674,0.608981,-0.00476765,0,0,0,0,0,0,0,0,0,0
35,-1.05469,-0.0635966,0.0211708,-0.0819066,-0.0376492,0.00518835,0.0335023,-0.0940238,0,0,0,0,0,0,0,0,0,0
36,0.82272,0.173299,0.00923175,-0.283266,0.00857729,-0.00968622,-0.829809,0.0565151,0,0,0,0,0,0,0,0,0,0
