rep,id,eta_b0,eta_b1,eta_h1,eta_h2,eta_alpha1,eta_alpha2,eta_hcov1,eta_hcov2,score4C
1,1,1.65554084820563,0.792037924318179,0,0,0,0,0,0,11
2,1,-0.966322309585699,-0.0155840358013158,0,0,0,0,0,0,11
3,1,-2.40687995957499,-0.122511480047101,0,0,0,0,0,0,11
4,1,5.39139205661935,-0.863981243362251,0,0,0,0,0,0,11
5,1,1.3236955839736,-0.0287192136485813,0,0,0,0,0,0,11
6,1,-0.464762630281975,0.151656425771441,0,0,0,0,0,0,11
7,1,-2.27142474888046,0.0133529159380435,0,0,0,0,0,0,11
8,1,0.691028336515309,1.75927089474473,0,0,0,0,0,0,11
9,1,-2.10808828906615,-0.65823898145026,0,0,0,0,0,0,11
10,1,-4.00739175592493,0.0504992472312297,0,0,0,0,0,0,11
1,2,1.7982824429318,-0.546840758922396,0,0,0,0,0,0,5
2,2,-2.58219999865714,0.129170865998275,0,0,0,0,0,0,5
3,2,4.4146451534823,0.0997381717782574,0,0,0,0,0,0,5
4,2,9.832419450193,0.00995566700157585,0,0,0,0,0,0,5
5,2,0.305417373570343,0.0115738198619553,0,0,0,0,0,0,5
6,2,3.72811832680926,-0.360791790667572,0,0,0,0,0,0,5
7,2,1.80642842632141,-0.356126404652123,0,0,0,0,0,0,5
8,2,8.24278510518517,-0.304691186761233,0,0,0,0,0,0,5
9,2,-0.499224574313537,0.339452867110701,0,0,0,0,0,0,5
10,2,4.44622726529298,-0.227361269287921,0,0,0,0,0,0,5
1,3,3.90391681682209,0.337263669930932,0,0,0,0,0,0,6
2,3,-0.0126604405342192,0.336001261972953,0,0,0,0,0,0,6
3,3,-0.714963861839557,0.377787518805597,0,0,0,0,0,0,6
4,3,0.558653158080084,0.0538746430872438,0,0,0,0,0,0,6
5,3,-2.51586231918201,-0.347527557261122,0,0,0,0,0,0,6
6,3,0.548585140718437,-0.129003605224246,0,0,0,0,0,0,6
7,3,-1.12567624294142,-1.22013490025724,0,0,0,0,0,0,6
8,3,5.78157030795082,0.223743200964352,0,0,0,0,0,0,6
9,3,1.47692575977561,-0.937118811164025,0,0,0,0,0,0,6
10,3,4.4941475943957,-0.193394772450064,0,0,0,0,0,0,6
1,4,5.17024639263802,-0.0128675832253298,0,0,0,0,0,0,8
2,4,9.43261250517634,1.01430239358153,0,0,0,0,0,0,8
3,4,8.80135355797561,0.634569912749327,0,0,0,0,0,0,8
4,4,6.56324300106491,-0.428431703424514,0,0,0,0,0,0,8
5,4,10.2571282783693,0.0518864489784996,0,0,0,0,0,0,8
6,4,4.99807229451718,0.568034998623306,0,0,0,0,0,0,8
7,4,4.75611488763165,0.328141560091434,0,0,0,0,0,0,8
8,4,7.34010229167055,-0.581203057268235,0,0,0,0,0,0,8
9,4,7.17437639596786,0.373993718292162,0,0,0,0,0,0,8
10,4,2.90782291053027,0.150814738197911,0,0,0,0,0,0,8
1,5,14.3838986081992,-0.40103401475159,0,0,0,0,0,0,3
2,5,14.6995728438532,-0.558074448282296,0,0,0,0,0,0,3
3,5,14.2236338399638,-0.359886729742053,0,0,0,0,0,0,3
4,5,13.5321944571584,-0.245465855269668,0,0,0,0,0,0,3
5,5,14.460493850231,-0.252581584458229,0,0,0,0,0,0,3
6,5,12.4936291107203,-0.198066708177245,0,0,0,0,0,0,3
7,5,10.4970775758474,-0.0347842649381609,0,0,0,0,0,0,3
8,5,14.6000063430459,-0.280462856190439,0,0,0,0,0,0,3
9,5,14.2311207600084,-0.39846960137473,0,0,0,0,0,0,3
10,5,15.8582884995969,-0.390543806218322,0,0,0,0,0,0,3
1,6,-3.18219002781981,0.58757129898982,0,0,0,0,0,0,2
2,6,-0.0207330750948174,0.0582721379192813,0,0,0,0,0,0,2
3,6,8.87990345732843,0.585703268846598,0,0,0,0,0,0,2
4,6,-1.60611060699134,0.288180467572901,0,0,0,0,0,0,2
5,6,-0.884922592960081,0.541781623154118,0,0,0,0,0,0,2
6,6,0.515629022168476,0.0531043591650317,0,0,0,0,0,0,2
7,6,2.65986130462451,-0.444063842527642,0,0,0,0,0,0,2
8,6,-2.03779107429563,0.117921062870851,0,0,0,0,0,0,2
9,6,-1.68046373806122,0.210928482238042,0,0,0,0,0,0,2
10,6,3.83343053864947,-0.498871253544544,0,0,0,0,0,0,2
1,7,-3.99179960297911,-0.0315039035886331,0,0,0,0,0,0,12
2,7,-3.7189882752868,0.0511754837596349,0,0,0,0,0,0,12
3,7,-1.08308763331294,0.0590657340746281,0,0,0,0,0,0,12
4,7,-3.78426142547021,-0.0768136055524215,0,0,0,0,0,0,12
5,7,-3.035974558745,0.392201117015087,0,0,0,0,0,0,12
6,7,-4.04076433829278,-0.39661656710939,0,0,0,0,0,0,12
7,7,-0.270427721475258,0.278085529269453,0,0,0,0,0,0,12
8,7,-1.61280899176109,-0.409592894782874,0,0,0,0,0,0,12
9,7,-8.66887915443411,-0.0753958436916004,0,0,0,0,0,0,12
10,7,0.83173785253932,-0.854955663080893,0,0,0,0,0,0,12
1,8,17.9915420763214,0.394455980928656,0,0,0,0,0,0,7
2,8,15.2212033922942,0.507512964724652,0,0,0,0,0,0,7
3,8,17.4520140764578,0.441960913580671,0,0,0,0,0,0,7
4,8,16.5163896823364,0.424181640206561,0,0,0,0,0,0,7
5,8,18.1837765091572,0.0285978495962359,0,0,0,0,0,0,7
6,8,19.6859057857118,-0.182168721242783,0,0,0,0,0,0,7
7,8,14.6805839980844,0.73025956303925,0,0,0,0,0,0,7
8,8,11.3478895094018,-0.107173982504048,0,0,0,0,0,0,7
9,8,16.9335997772617,-0.645824314487617,0,0,0,0,0,0,7
10,8,15.5379323916756,0.172095391591262,0,0,0,0,0,0,7
1,9,1.29992740212742,0.182541773578146,0,0,0,0,0,0,6
2,9,-5.19602498970135,0.266935848746812,0,0,0,0,0,0,6
3,9,-6.21275964877582,0.0316451880209752,0,0,0,0,0,0,6
4,9,-1.44617806830968,0.310490730051011,0,0,0,0,0,0,6
5,9,-5.68867211413527,-0.34798390648843,0,0,0,0,0,0,6
6,9,-2.13491513141475,-0.176976434947,0,0,0,0,0,0,6
7,9,-9.92610820428407,1.02948513510899,0,0,0,0,0,0,6
8,9,-1.61311092328872,0.470439103050073,0,0,0,0,0,0,6
9,9,0.591327737153442,0.108744479091718,0,0,0,0,0,0,6
10,9,-7.05000005744092,0.14800129859526,0,0,0,0,0,0,6
1,10,-2.62730274820149,0.410148776475021,0,0,0,0,0,0,5
2,10,-0.698749126078759,0.589743732816362,0,0,0,0,0,0,5
3,10,-0.950793371478888,-0.0177209667010495,0,0,0,0,0,0,5
4,10,0.278407980298148,0.236722136810846,0,0,0,0,0,0,5
5,10,0.284180995696637,-0.673567181051456,0,0,0,0,0,0,5
6,10,-4.0798564684041,-0.233196109212959,0,0,0,0,0,0,5
7,10,0.289126562698449,0.292455342608276,0,0,0,0,0,0,5
8,10,-4.70609214239352,1.16275618130869,0,0,0,0,0,0,5
9,10,-4.99160919264667,-0.235881847420871,0,0,0,0,0,0,5
10,10,6.76826300136536,0.231946282692484,0,0,0,0,0,0,5
1,11,10.0407571007407,-0.0693813107987822,0,0,0,0,0,0,8
2,11,14.1257489725739,-0.403706940645614,0,0,0,0,0,0,8
3,11,7.35000521465381,0.035705338082451,0,0,0,0,0,0,8
4,11,12.47013881485,-0.220521340327161,0,0,0,0,0,0,8
5,11,8.37861188845027,0.107752934580975,0,0,0,0,0,0,8
6,11,12.5895295965318,-0.128257300558734,0,0,0,0,0,0,8
7,11,12.2871726079801,-0.178375559569471,0,0,0,0,0,0,8
