id,eta_b01_SAEM,eta_b11_SAEM,eta_b21_SAEM,eta_a1_SAEM,eta_b03_SAEM,eta_b13_SAEM,eta_b06_SAEM,eta_b16_SAEM,eta_p1_SAEM,eta_g1_SAEM,eta_p2_SAEM,eta_g2_SAEM,eta_alpha11_SAEM,eta_alpha13_SAEM,eta_alpha16_SAEM,eta_alpha21_SAEM,eta_alpha23_SAEM,eta_alpha26_SAEM
1,0.408219,0.00785183,-0.0148942,-0.150745,-0.458794,0.0477401,-0.0731549,-0.0162495,0,0,0,0,0,0,0,0,0,0
2,0.810747,-0.0761275,0.0468424,0.262961,-1.29157,-0.0289256,0.270879,0.0137726,0,0,0,0,0,0,0,0,0,0
3,-2.38203,-0.157722,0.0400979,1.24879,-1.42697,-0.267075,0.112065,-0.016361,0,0,0,0,0,0,0,0,0,0
4,2.00206,0.0768323,-0.0190776,0.0152951,1.34995,-0.172893,0.29484,-0.0237197,0,0,0,0,0,0,0,0,0,0
5,2.0662,0.0421135,-0.0329706,-0.0504708,-0.644724,-0.0773239,-0.593816,-0.00192147,0,0,0,0,0,0,0,0,0,0
6,-0.599779,0.279214,-0.00325926,-0.216742,-0.11136,-0.0627609,-0.579618,0.0864621,0,0,0,0,0,0,0,0,0,0
7,2.79186,0.0108274,-0.0158277,-0.0607093,-1.81873,-0.135284,1.16044,-0.000340004,0,0,0,0,0,0,0,0,0,0
8,2.13138,0.0309998,-0.0153523,-0.0686417,-0.432269,-0.0600807,0.526981,0.0754729,0,0,0,0,0,0,0,0,0,0
9,-2.15141,-0.0141845,-0.00220811,0.0360301,-0.492348,-0.00649812,-0.262158,0.00667077,0,0,0,0,0,0,0,0,0,0
10,0.372211,0.00326715,-0.0167087,-0.114616,0.13862,-0.137596,1.29748,0.00954062,0,0,0,0,0,0,0,0,0,0
11,0.413312,0.0270361,-0.0170211,0.015356,1.4498,0.0632783,-0.176056,0.0062454,0,0,0,0,0,0,0,0,0,0
12,2.08325,-0.0190087,0.00234428,-0.0779697,0.188195,-0.00377404,0.71824,0.0205826,0,0,0,0,0,0,0,0,0,0
13,2.94112,0.0279684,-0.0541546,0.0493865,1.56315,0.0773972,0.569117,0.0295549,0,0,0,0,0,0,0,0,0,0
14,1.41492,-0.0366935,-0.00257613,-0.149126,0.115623,-0.193978,-0.510807,-0.04392,0,0,0,0,0,0,0,0,0,0
15,1.82041,-0.0995173,0.000476732,-0.0250791,-1.25716,0.037525,-0.553333,-0.236401,0,0,0,0,0,0,0,0,0,0
16,0.546018,0.0271454,-0.0136119,0.0491205,2.3086,0.0524341,-0.901913,-0.0061495,0,0,0,0,0,0,0,0,0,0
17,-0.931778,-0.0165516,0.00531022,-0.0315355,0.0520841,-0.0268631,-0.133819,-0.004238,0,0,0,0,0,0,0,0,0,0
18,-1.45461,-0.0736945,-0.012095,-0.128256,0.789474,-0.0821041,0.483914,-0.0133711,0,0,0,0,0,0,0,0,0,0
19,0.329444,0.0459326,-0.032009,-0.0529298,0.534514,-0.0367841,-0.0879253,-0.102884,0,0,0,0,0,0,0,0,0,0
20,-2.89014,-0.0494314,0.0313463,-0.208269,0.201503,0.0613398,1.3934,0.149041,0,0,0,0,0,0,0,0,0,0
21,-1.25774,-0.115423,0.070969,0.821269,0.971386,-0.00733359,0.118204,0.0374983,0,0,0,0,0,0,0,0,0,0
22,0.521521,0.017992,-0.0476101,-0.00863698,-1.40045,-0.160379,0.429846,0.0917161,0,0,0,0,0,0,0,0,0,0
23,1.03603,0.0136835,-0.0207737,-0.152874,-1.55782,0.184845,-1.17331,-0.0581486,0,0,0,0,0,0,0,0,0,0
24,2.14195,-0.0226658,-0.00403347,-0.187835,0.956453,-0.0364599,0.418681,-0.0158496,0,0,0,0,0,0,0,0,0,0
25,1.50512,0.135003,-0.0143136,-0.204305,-0.530055,0.116149,-0.640794,-0.0807714,0,0,0,0,0,0,0,0,0,0
26,0.0390631,-0.0040146,-0.00897587,-0.165059,-1.2469,0.0264197,-0.432136,-0.0130424,0,0,0,0,0,0,0,0,0,0
27,1.86788,-0.0163129,0.00625256,-0.0506078,-0.936115,-0.0329201,0.0221068,0.0101589,0,0,0,0,0,0,0,0,0,0
28,-0.783636,0.02618,-0.012747,0.123274,0.760319,0.0580431,0.325395,-0.00257422,0,0,0,0,0,0,0,0,0,0
29,0.921439,0.166546,-0.0120264,0.853605,-0.415214,0.114136,0.320861,-0.00411227,0,0,0,0,0,0,0,0,0,0
30,4.16342,-0.0522014,0.000740393,-0.12649,0.102634,-0.0100384,-0.0166867,-0.00146118,0,0,0,0,0,0,0,0,0,0
31,0.294287,0.116843,-0.0507319,0.536251,0.060535,0.0732705,-0.0436072,-0.0422326,0,0,0,0,0,0,0,0,0,0
