id,eta_b01_SAEM,eta_b11_SAEM,eta_b21_SAEM,eta_a1_SAEM,eta_b02_SAEM,eta_b12_SAEM,eta_b03_SAEM,eta_b13_SAEM,eta_p1_SAEM,eta_g1_SAEM,eta_p2_SAEM,eta_g2_SAEM,eta_alpha11_SAEM,eta_alpha12_SAEM,eta_alpha13_SAEM,eta_alpha21_SAEM,eta_alpha22_SAEM,eta_alpha23_SAEM
1,-2.2995,-0.0330358,0.0104428,-0.0961042,-0.0453359,0.00122638,-0.771356,0.0325708,0,0,0,0,0,0,0,0,0,0
2,-2.75807,-0.0715655,0.0768365,0.233239,0.0264897,-0.00090228,0.0302503,-0.0561684,0,0,0,0,0,0,0,0,0,0
3,3.51876,0.0506149,-0.0190679,-0.131052,0.0551134,0.00354931,1.03689,-0.13127,0,0,0,0,0,0,0,0,0,0
4,-2.61556,0.0671971,-0.00948347,-0.0754681,0.0384937,-0.00255994,-1.29377,-0.134534,0,0,0,0,0,0,0,0,0,0
5,-0.726499,0.0238458,-0.0109829,-0.260727,-0.0326087,-0.00522372,-0.827736,0.020445,0,0,0,0,0,0,0,0,0,0
6,-0.42262,-0.0173819,0.0053872,-0.321873,0.0469263,-0.00890643,-0.543152,0.204923,0,0,0,0,0,0,0,0,0,0
7,-0.00988813,0.146973,-0.0176372,0.950933,0.0468738,-0.00216864,1.24718,-0.0701211,0,0,0,0,0,0,0,0,0,0
8,-3.22578,-0.150236,0.0713645,0.817748,-0.031736,0.00501893,0.509298,0.186866,0,0,0,0,0,0,0,0,0,0
9,0.703162,-0.0611055,0.0240215,-0.0795957,-0.0192573,0.00533286,0.201813,0.0591694,0,0,0,0,0,0,0,0,0,0
10,-2.62461,-0.176074,-0.0181062,-0.121604,0.0112174,-0.00742444,-1.02687,0.360316,0,0,0,0,0,0,0,0,0,0
11,1.29026,0.0617852,-0.0143474,-0.0333311,0.0018274,0.0018435,1.10905,-0.302837,0,0,0,0,0,0,0,0,0,0
12,1.35603,0.029367,-0.022635,0.00486935,-0.0217722,0.000315103,0.536288,-0.0244973,0,0,0,0,0,0,0,0,0,0
13,-1.57847,-0.0772739,0.0763466,0.774179,-0.03297,0.00560203,0.181865,-0.0551233,0,0,0,0,0,0,0,0,0,0
14,1.82087,0.030299,-0.0278378,-0.0607779,-0.0399222,0.00117718,0.733296,-0.0145619,0,0,0,0,0,0,0,0,0,0
15,-2.08647,-0.0397537,0.000801626,-0.269858,0.00116793,0.00126386,-0.461223,0.0308466,0,0,0,0,0,0,0,0,0,0
16,1.17765,0.158167,0.00369726,0.121749,-0.060655,0.00370179,0.331395,0.140755,0,0,0,0,0,0,0,0,0,0
17,-1.09196,0.0248816,-0.00846076,0.0254681,-0.033387,-0.00109671,-0.284014,0.0737032,0,0,0,0,0,0,0,0,0,0
18,0.13697,0.000618787,-0.00409935,-0.00446269,0.00685834,-0.000208177,-1.0057,-0.0054117,0,0,0,0,0,0,0,0,0,0
19,-0.315804,-0.0317577,0.0138615,-0.231306,-0.0403573,-0.002261,0.100349,0.226476,0,0,0,0,0,0,0,0,0,0
20,-0.298185,-0.00637172,-0.0117688,-0.200277,-0.0115559,-0.00139803,0.344761,-0.127055,0,0,0,0,0,0,0,0,0,0
21,3.00313,0.0237877,-0.0143304,-0.229856,0.0197131,0.00218095,-0.135708,-0.0183765,0,0,0,0,0,0,0,0,0,0
22,0.763448,0.0262215,-0.0222522,-0.0994704,0.0407513,0.00661624,-1.01035,-0.0283024,0,0,0,0,0,0,0,0,0,0
23,0.535205,-0.0204575,0.0135558,-0.0392549,-0.0491903,0.000792065,1.22644,-0.0411857,0,0,0,0,0,0,0,0,0,0
24,1.16075,0.0741525,-0.0126315,0.156728,-0.0174251,0.00772235,-0.931309,-0.125395,0,0,0,0,0,0,0,0,0,0
25,-0.994338,0.0123578,-0.0071063,-0.141075,0.00128215,0.00119832,0.24662,-0.0352215,0,0,0,0,0,0,0,0,0,0
26,-0.020145,-0.0316863,0.00427538,-0.302147,0.010936,-0.001101,1.78148,0.112194,0,0,0,0,0,0,0,0,0,0
27,-0.537375,-0.0122661,-0.0057288,-0.220531,-0.0604591,-0.0039224,-0.0155338,0.165852,0,0,0,0,0,0,0,0,0,0
28,0.788103,0.109335,-0.0284549,1.08356,-0.0311118,-0.00752403,-0.189283,0.0269249,0,0,0,0,0,0,0,0,0,0
29,0.549758,-0.0861859,0.00921933,-0.0976537,0.0264909,0.003117,0.449239,0.0675293,0,0,0,0,0,0,0,0,0,0
30,-0.598386,-0.0757488,0.12823,0.578949,0.0399509,0.00091112,0.46778,0.0643152,0,0,0,0,0,0,0,0,0,0
31,-0.421012,-0.0520791,0.0258109,-0.219166,0.0359943,0.00357281,-0.0994846,0.116811,0,0,0,0,0,0,0,0,0,0
32,-1.88944,-0.064931,-0.0020232,-0.307548,0.0152223,0.00215492,-1.14614,0.0713688,0,0,0,0,0,0,0,0,0,0
33,3.2991,-0.00486225,-0.0032505,-0.151531,0.0282347,-0.000910747,-1.07369,-0.219802,0,0,0,0,0,0,0,0,0,0
34,-2.47448,-0.000669484,-0.00456149,-0.351704,-0.0105711,-0.00542805,-0.231184,0.16728,0,0,0,0,0,0,0,0,0,0
35,-1.30784,-0.0365529,0.0199857,-0.0546615,-0.00591361,-0.000965057,-0.556822,-0.0973149,0,0,0,0,0,0,0,0,0,0
36,1.65617,0.00701894,-0.0078418,-0.174779,0.0236316,0.00178342,-0.635498,0.0134441,0,0,0,0,0,0,0,0,0,0
37,0.707184,-0.040996,0.00849631,-0.0913211,0.0138184,-0.000272654,-0.872502,0.00990263,0,0,0,0,0,0,0,0,0,0
38,2.17925,-0.117481,0.0188582,0.638149,0.0514366,0.00746307,-0.261751,-0.0126578,0,0,0,0,0,0,0,0,0,0
39,-0.608522,-0.0471611,0.0672139,0.0464982,-0.0223301,0.00047646,-0.0256301,-0.215574,0,0,0,0,0,0,0,0,0,0
40,1.70359,-0.0281068,-0.00230071,-0.195458,0.0579085,-0.00242888,-0.419558,0.0524407,0,0,0,0,0,0,0,0,0,0
41,-2.84804,-0.0444963,0.00856403,-0.302997,-0.048176,0.000315751,-0.201176,0.0483754,0,0,0,0,0,0,0,0,0,0
42,-1.02506,0.0159632,-0.0116842,-0.154795,-0.0501601,-0.00543003,0.580568,-0.179747,0,0,0,0,0,0,0,0,0,0
43,-1.57632,0.00129186,0.00172017,-0.0270816,-0.0122065,3.81833e-05,-0.807454,-0.00671084,0,0,0,0,0,0,0,0,0,0
44,-2.78314,0.131546,-0.0033421,0.579103,-0.0160284,0.00674372,0.690648,0.15109,0,0,0,0,0,0,0,0,0,0
45,2.26286,0.055708,-0.0285628,0.0479204,0.00179639,-0.00503131,1.5436,0.0502307,0,0,0,0,0,0,0,0,0,0
46,-0.108442,0.0301998,-0.0144011,-0.0439927,0.019805,0.000711407,-0.255005,-0.0244211,0,0,0,0,0,0,0,0,0,0
47,0.874262,-0.0868953,0.137164,-0.235568,-0.0289802,0.00610911,1.45055,-0.00890552,0,0,0,0,0,0,0,0,0,0
48,2.59951,0.140252,-0.0134375,0.41561,0.0352417,0.00398616,1.91413,-0.190414,0,0,0,0,0,0,0,0,0,0
49,2.18615,-0.0289589,-0.0108306,-0.185941,0.0231833,0.00246255,-0.107016,0.28266,0,0,0,0,0,0,0,0,0,0
50,-2.72857,-0.0758464,0.0321444,0.0273656,0.0345383,0.000973857,0.851216,-0.123041,0,0,0,0,0,0,0,0,0,0
51,1.6524,0.0389081,-0.00882386,-0.020196,0.0083298,-0.00124522,-0.69358,-0.0706933,0,0,0,0,0,0,0,0,0,0
52,1.95958,0.149048,-0.00169117,0.636017,0.0211722,-0.00312478,-0.213885,-0.132399,0,0,0,0,0,0,0,0,0,0
53,0.499609,0.0847023,-0.0227901,0.160618,-0.0274137,-0.000554696,0.885069,0.0317285,0,0,0,0,0,0,0,0,0,0
54,-2.81904,0.126138,-0.00523395,-0.170213,0.0650801,-0.000142735,-0.635269,-0.0143437,0,0,0,0,0,0,0,0,0,0
55,0.93023,-0.0220894,-0.00319933,-0.144352,-0.00549881,0.000427869,-0.518572,0.0532211,0,0,0,0,0,0,0,0,0,0
56,1.88664,0.0570539,-0.0294574,0.26728,0.0203292,0.00067977,0.521526,0.0451183,0,0,0,0,0,0,0,0,0,0
57,1.74582,-0.00854244,0.00380908,-0.0378511,0.00128766,0.000222142,-0.404465,-0.0242425,0,0,0,0,0,0,0,0,0,0
58,1.05761,0.143185,-0.0145966,0.567185,-0.0208003,0.000256603,-1.57737,0.0109444,0,0,0,0,0,0,0,0,0,0
59,0.707449,0.0634235,-0.0250444,0.152879,0.0229082,0.000517934,0.155427,-0.0361521,0,0,0,0,0,0,0,0,0,0
60,-1.13248,-0.0518846,0.0128615,0.0217978,-0.0247567,0.0010889,-0.305744,-0.0677215,0,0,0,0,0,0,0,0,0,0
61,-1.50602,-0.0219006,0.0692658,0.3176,-0.015924,-0.000127698,-1.00424,-0.102228,0,0,0,0,0,0,0,0,0,0
62,-1.53459,0.000778894,0.00620738,-0.0185849,-0.0489233,-0.000410684,-0.991526,-0.0281457,0,0,0,0,0,0,0,0,0,0
63,-1.73789,-0.0314939,0.000743883,-0.248928,0.0505158,0.00345618,0.646203,0.0781897,0,0,0,0,0,0,0,0,0,0
64,2.77421,0.019869,-0.0211082,-0.115383,-0.0660618,0.00162618,0.25257,0.318713,0,0,0,0,0,0,0,0,0,0
65,1.25312,-0.213075,0.006062,1.12055,-0.00885603,-0.00564654,1.31661,0.145277,0,0,0,0,0,0,0,0,0,0
66,1.29344,0.0466386,-0.0197459,-0.0179629,0.0150552,0.00216319,0.0838421,0.101659,0,0,0,0,0,0,0,0,0,0
67,-3.43684,-0.00317609,-0.0250295,-0.254998,-0.0321569,-0.00108891,0.406795,-0.103592,0,0,0,0,0,0,0,0,0,0
68,1.91368,-0.0119879,-0.0032779,-0.170802,-0.034937,0.00207572,0.364561,0.0235893,0,0,0,0,0,0,0,0,0,0
69,-0.689579,-0.0178963,0.00164081,0.0237492,-0.0106851,0.000329116,-0.673591,-0.0279527,0,0,0,0,0,0,0,0,0,0
70,-2.88744,-0.0357815,-0.0116764,-0.2639,0.0660909,-0.00461357,-0.103666,0.160537,0,0,0,0,0,0,0,0,0,0
71,2.46566,-0.0637908,0.00880379,-0.159797,0.0028278,-0.00327058,0.121795,-0.136545,0,0,0,0,0,0,0,0,0,0
72,0.738918,0.0495739,-0.0320569,0.283486,0.0103213,0.00268104,0.432546,0.523653,0,0,0,0,0,0,0,0,0,0
73,-0.0502417,-0.0661653,0.0122949,-0.120572,0.0785114,0.00485382,0.306337,0.198579,0,0,0,0,0,0,0,0,0,0
74,-1.22348,0.00553597,-0.0088632,-0.220706,0.0367702,0.00111157,1.00368,0.101546,0,0,0,0,0,0,0,0,0,0
75,-0.692736,-0.0749956,0.0462842,0.104922,0.0100233,0.00388406,1.08251,-0.102364,0,0,0,0,0,0,0,0,0,0
76,-2.5151,-0.0647934,0.0295254,-0.0519921,-0.0565324,-0.00191051,0.0960653,-0.157957,0,0,0,0,0,0,0,0,0,0
77,-0.900962,-0.0251993,-0.0166383,-0.321395,-0.00354176,-0.00845716,0.177401,0.0778068,0,0,0,0,0,0,0,0,0,0
78,-0.837825,0.028594,-0.0105925,0.0581231,-0.0595741,-0.00162577,0.39939,0.0691146,0,0,0,0,0,0,0,0,0,0
79,-1.92137,-0.102952,0.0241529,0.0863237,0.0525352,-0.00143238,0.258927,0.057339,0,0,0,0,0,0,0,0,0,0
80,-3.84059,0.011471,-0.0235149,-0.40541,-0.0120364,-0.000345538,-0.48964,-0.0709398,0,0,0,0,0,0,0,0,0,0
81,2.41662,0.028513,-0.0218229,-0.0310004,-0.0242574,0.00229717,-0.0408078,-0.455848,0,0,0,0,0,0,0,0,0,0
82,1.88258,0.0811388,-0.00543894,0.057266,-0.0591933,-0.00438664,-0.574027,-0.0458755,0,0,0,0,0,0,0,0,0,0
83,1.06302,0.0163424,-0.00168341,0.0110302,-0.0434791,-0.00130579,0.968247,0.0533222,0,0,0,0,0,0,0,0,0,0
84,-1.48821,-0.00447033,0.00040442,-0.0397237,0.0391191,0.00115276,-1.10474,-0.00961623,0,0,0,0,0,0,0,0,0,0
85,1.64317,0.0275307,-0.0393444,0.121333,0.0248175,-0.00471464,-0.404949,-0.0289843,0,0,0,0,0,0,0,0,0,0
86,-0.992544,-0.0522858,0.0292338,0.113347,0.0143325,0.000669704,0.333954,0.069535,0,0,0,0,0,0,0,0,0,0
87,0.125898,0.149798,0.00490179,-0.0426956,-0.0107248,0.00487703,1.17468,0.131702,0,0,0,0,0,0,0,0,0,0
88,-1.56257,-0.0190634,0.00838108,-0.141007,0.00112114,0.000339715,-1.26688,-0.0407212,0,0,0,0,0,0,0,0,0,0
89,-1.51357,-0.0593018,0.0162163,0.0296092,-0.0434338,0.00165627,-0.0153754,-0.106607,0,0,0,0,0,0,0,0,0,0
90,2.24656,-0.0326205,-0.00551106,-0.255333,0.0658243,-0.00535146,-0.138119,-0.164496,0,0,0,0,0,0,0,0,0,0
91,-1.19296,0.100176,-0.0211568,0.38032,0.0268674,0.000913435,0.298709,-0.1302,0,0,0,0,0,0,0,0,0,0
92,2.90299,0.157398,-0.0387868,1.02088,0.00928725,-0.00167829,-0.959872,-0.0706158,0,0,0,0,0,0,0,0,0,0
93,0.00895782,-0.00095018,0.00691418,-0.112829,0.0377096,-0.00142128,1.18902,0.0349902,0,0,0,0,0,0,0,0,0,0
94,0.853923,0.0130817,-0.00841766,-0.122633,0.0089175,0.00135202,-1.16287,-0.0481532,0,0,0,0,0,0,0,0,0,0
95,-0.312235,-0.0458487,0.0950652,0.693917,0.0258762,0.000867379,0.132793,-0.0383222,0,0,0,0,0,0,0,0,0,0
96,-0.247199,0.0130828,-0.00413524,-0.18191,0.0224249,-0.000352821,-0.068284,0.0750389,0,0,0,0,0,0,0,0,0,0
97,-1.27579,-0.0473482,0.0203203,-0.0711987,-0.0709222,-0.0023916,-0.641175,-0.139155,0,0,0,0,0,0,0,0,0,0
98,0.444509,-0.0158011,0.00128374,-0.176225,-0.000688635,0.00463715,0.336119,-0.079774,0,0,0,0,0,0,0,0,0,0
99,-2.85268,-0.0419267,0.0144159,-0.10405,0.0314058,0.000260277,-1.36331,-0.0371459,0,0,0,0,0,0,0,0,0,0
100,0.478883,0.0129994,0.000279801,-0.0256671,-0.00604606,-0.000836124,1.17701,0.0827031,0,0,0,0,0,0,0,0,0,0
101,0.0822361,-0.0663746,0.0134097,-0.0412797,0.0115996,0.000642268,-0.312845,-0.0617635,0,0,0,0,0,0,0,0,0,0
102,-1.51656,-0.0440835,-0.00284278,-0.322575,-0.0433655,0.00320367,0.753957,0.0189537,0,0,0,0,0,0,0,0,0,0
103,-0.0665472,0.0434372,0.012551,-0.259375,0.0108271,-0.00254292,-0.945695,0.079671,0,0,0,0,0,0,0,0,0,0
104,-0.531067,0.128914,-0.00516751,-0.385929,-0.0184307,0.00675273,-0.38118,0.0248424,0,0,0,0,0,0,0,0,0,0
105,-2.70153,-0.0385717,0.017001,-0.0448277,0.0051162,2.05231e-05,-1.87999,-0.0878646,0,0,0,0,0,0,0,0,0,0
106,1.44582,-0.0396431,0.0259355,-0.0657705,0.0628805,-0.00130908,-0.85391,-0.0697095,0,0,0,0,0,0,0,0,0,0
107,1.8796,0.0494889,-0.0305549,0.239278,0.0406823,0.000493669,0.0866756,0.020847,0,0,0,0,0,0,0,0,0,0
108,0.466068,-0.0124503,0.00652802,-0.00120636,-0.00963666,0.000155424,1.14742,-0.029874,0,0,0,0,0,0,0,0,0,0
109,1.66274,-0.023413,0.00845866,-0.110017,0.0423149,0.00303806,0.672729,0.00958726,0,0,0,0,0,0,0,0,0,0
110,0.124981,-0.118596,0.0140908,1.16131,0.0312929,0.000978346,-1.12952,-0.030853,0,0,0,0,0,0,0,0,0,0
